# Time-averaged data for fix 1
# TimeStep c_pTensor[1] c_pTensor[2] c_pTensor[3]
424000 -19.2996 -8.5077 6.59703
425000 14.6957 12.3623 5.311
426000 -0.963625 -6.2614 -6.69575
427000 -23.306 -17.8728 25.6481
428000 -48.5058 -46.2078 -25.3033
429000 -8.83726 0.766733 -15.8591
430000 -1.77106 37.1487 -4.4784
431000 32.9427 2.5958 24.0695
432000 0.00371017 -43.7785 4.36092
433000 28.3509 -47.7899 49.9116
434000 20.2159 7.00656 27.9852
435000 -13.8837 -1.48011 5.61471
436000 -28.7789 -6.85079 25.7091
437000 5.17908 10.8698 24.7219
438000 -8.02144 -7.18271 42.7446
439000 43.2164 5.23356 2.25237
440000 35.458 46.5558 17.7988
441000 -7.17275 13.8501 43.7007
442000 56.0388 59.5128 50.5641
443000 35.3156 15.4503 37.6241
444000 62.4185 47.0917 20.5799
445000 -6.19933 -23.5206 -6.1274
446000 -17.9513 -30.3773 -8.18316
447000 -2.73386 -4.14727 18.211
448000 -53.4375 -12.3516 3.36533
449000 -1.41432 -13.3923 -15.8669
450000 -45.1764 -16.4618 -6.82636
451000 -25.7598 -49.9427 -27.6625
452000 -16.3544 -29.583 -23.438
453000 0.843672 -18.0628 7.40893
454000 -40.6075 -51.8176 -21.9059
455000 -27.9015 -20.5912 -33.0175
456000 -14.4114 -10.4483 -27.7686
457000 -26.9026 -39.9651 -19.0066
458000 -38.994 -39.0232 -65.6563
459000 -48.3524 -40.9607 0.466099
460000 -54.2398 -4.84514 -5.65539
461000 8.27754 -26.368 25.2542
462000 -22.9079 -56.3963 7.97536
463000 -21.0589 -25.7401 14.7494
464000 4.66932 -23.7188 -23.2931
465000 7.85122 6.2627 25.1435
466000 8.0153 -42.9759 11.6208
467000 -11.2186 0.739869 -25.1082
468000 -15.909 -18.0847 54.6911
469000 -19.8458 -37.642 13.9952
470000 -33.7462 -14.5778 12.005
471000 -41.9536 -18.3224 19.0034
472000 54.5429 32.2398 2.61809
473000 10.9411 8.42715 -5.18078
474000 0.415169 -12.4982 26.4845
475000 -29.213 -4.20515 8.99402
476000 -17.1847 -15.0061 -28.4495
477000 -25.7483 -17.4538 -0.986073
478000 -22.8936 -28.3695 -0.896874
479000 4.08531 -10.3067 17.8941
480000 -4.33965 11.4104 58.113
481000 -5.10301 -16.4727 2.00177
482000 1.36856 -21.1231 4.07062
483000 4.72941 -19.382 14.5877
484000 16.9576 -6.56613 37.763
485000 -57.4926 -7.37834 24.3627
486000 -40.7829 12.9856 -1.1786
487000 29.0008 15.5408 19.1911
488000 -7.1586 2.34145 22.8923
489000 -12.1434 -11.6381 -3.31966
490000 -32.6804 -24.9139 -48.6767
491000 2.10952 -0.252697 47.7932
492000 -15.7907 1.77267 33.1611
493000 -13.8135 30.4586 14.5912
494000 -13.4769 17.3952 -6.92744
495000 -7.64824 -28.7201 4.41152
496000 15.2606 -34.8512 -18.2324
497000 -2.71368 -3.26166 4.03217
498000 -19.7718 5.87947 16.0476
499000 -16.6206 -19.839 38.1664
500000 -20.8819 24.2538 7.99931
501000 -45.5843 -36.4659 -21.1173
502000 -29.1391 -22.8835 -8.18278
503000 -35.6371 -34.2871 -33.2756
504000 -46.0968 -23.8709 -40.3354
505000 -56.2198 -59.7169 -19.638
506000 -15.3923 -13.8336 19.1261
507000 -3.83456 4.35833 9.32083
508000 3.50063 12.6052 23.5987
509000 -13.7663 -42.4898 -42.0635
510000 -65.9738 -16.2807 4.7337
511000 22.6048 -4.03135 -0.0845827
512000 -1.37631 -9.2467 4.66486
513000 -1.13775 -31.2176 -6.88869
514000 5.77189 12.4678 27.527
515000 -21.1007 -21.3823 19.0054
516000 -12.6739 -27.7156 -10.071
517000 -41.9269 0.550659 -4.01974
518000 -4.27806 3.71582 50.3799
519000 -46.4587 -31.2263 -5.27599
520000 -37.8401 7.12461 5.38425
521000 8.39514 4.48657 16.8714
522000 -25.5695 1.06664 3.06112
523000 25.5092 52.9583 28.7564
524000 8.90572 25.02 46.6256
525000 14.44 -11.6143 -13.0497
526000 37.0269 -6.01102 20.4521
527000 7.50396 0.555674 42.6163
528000 -2.06918 8.695 6.23107
529000 18.994 10.6633 8.8858
530000 -17.1378 3.60241 2.77865
531000 -9.79499 -31.5766 -15.935
532000 -27.9471 -34.1162 3.43738
533000 -7.49239 -11.6243 32.2232
534000 12.1571 27.889 3.68764
535000 -19.1546 -13.2421 4.17417
536000 -9.62651 -13.675 -15.2938
537000 -5.19897 -15.543 -2.2315
538000 -6.02958 -21.1625 -14.2023
539000 -10.8676 11.0346 26.2954
540000 -40.0381 -6.46574 -11.3793
541000 -30.0691 -22.8906 4.55472
542000 -17.4964 12.9884 7.06632
543000 -2.00723 -17.5027 9.21734
544000 -10.9453 14.3274 -0.649921
545000 1.04178 -14.7714 1.8772
546000 -33.8304 -44.4785 3.92476
547000 -27.9427 -18.7026 -12.9987
548000 -2.87294 -24.7122 2.66889
549000 -34.8713 32.6177 -4.23118
550000 -26.204 3.21853 -10.8457
551000 -18.3002 -27.9728 2.39217
552000 -14.0722 -46.0131 -9.84138
553000 -50.59 -45.8157 -11.5774
554000 -27.6349 -28.9693 14.7874
555000 1.98172 -4.90821 -3.68326
556000 -13.8407 -60.5803 5.65714
557000 -24.2853 -54.8767 -27.0724
558000 -39.7507 -66.9787 -8.63644
559000 -16.9673 -13.6728 -13.639
560000 10.7083 -46.0337 8.29468
561000 -23.904 -18.0809 -26.0225
562000 13.8871 7.14197 58.0704
563000 -19.505 -4.71841 47.2316
564000 12.5301 10.0044 -0.650486
565000 -7.98057 15.6156 14.925
566000 14.3852 32.1095 49.9754
567000 8.46085 -13.141 26.817
568000 -11.4191 18.0122 -15.3491
569000 -14.9207 48.8518 7.80442
570000 1.50525 23.685 75.547
571000 -8.68411 -7.75411 46.0919
572000 -4.08809 4.30126 38.9509
573000 -7.34437 8.44032 40.5661
574000 34.5548 33.69 16.4792
575000 -7.47902 -6.50706 0.145211
576000 4.81344 -25.6239 44.2352
577000 23.0385 0.921814 8.4991
578000 15.2254 4.00535 35.2135
579000 -12.7317 0.760731 20.9034
580000 -59.9094 -27.0331 -11.5531
581000 -65.981 -43.1668 -51.6821
582000 -74.5353 -44.3353 -72.0758
583000 -45.1941 -28.1487 -29.5669
584000 -44.8464 -50.7261 -54.6823
585000 -2.29351 -18.3085 -35.8088
586000 -19.4308 -21.7011 -32.0142
587000 -26.383 -35.2308 -0.762841
588000 -65.407 -38.5238 -50.735
589000 -29.6256 -16.4027 -23.911
590000 -69.3068 -64.7019 -17.0414
591000 -51.9484 -46.1047 -81.1842
592000 -42.3562 -28.6038 -60.932
593000 -15.9441 -30.8281 -7.29587
594000 -8.68735 -30.4882 -10.7708
595000 -18.7275 -2.80771 -20.3968
596000 8.53566 7.89485 14.7768
597000 19.2492 30.261 40.4408
598000 2.86802 9.93718 -2.63136
599000 31.5877 47.7881 54.1726
600000 61.0498 30.2059 55.8713
601000 28.1466 11.8343 65.4302
602000 27.6704 69.3876 58.3798
603000 33.7974 20.7788 9.2363
604000 32.3682 60.0603 48.602
605000 34.6026 36.6714 58.876
606000 39.2378 18.4815 34.2637
607000 41.4958 19.8696 63.5509
608000 34.3371 45.9499 53.4453
609000 37.6805 21.2388 71.7182
610000 30.2295 22.4479 39.8837
611000 -11.1363 -5.54671 37.9256
612000 -39.9313 -3.39734 40.1168
613000 -47.8361 -2.97592 -4.56391
614000 -14.9406 -11.4895 -8.34424
615000 -37.0138 -19.4814 21.1416
616000 -32.1503 -33.6548 8.12443
617000 -11.1974 -27.7384 -29.5196
618000 -20.719 -39.9332 -33.6455
619000 -29.2481 -44.0662 -65.723
620000 -46.8426 -33.5127 -47.2598
621000 -53.3142 -76.9996 -47.714
622000 -52.893 -42.7652 -8.84986
623000 -35.4976 -34.462 -41.8296
624000 -59.2859 -60.1072 -32.7046
625000 -40.6292 -48.9121 -41.1091
626000 -24.8766 -27.4663 -8.62864
627000 -30.5685 -42.3247 -18.1191
628000 -44.93 -47.6017 7.14956
629000 -13.5291 -45.9393 -25.5818
630000 -13.6613 -19.1689 -47.8726
631000 -39.5954 18.4834 23.3613
632000 37.5761 29.899 40.5884
633000 -7.01902 21.975 3.03415
634000 -24.7735 6.86618 -24.4013
635000 4.79307 12.6557 1.17348
636000 -17.7606 7.54549 -22.7907
637000 2.42385 -34.5562 2.95984
638000 15.1744 11.3224 0.314169
639000 14.2827 17.8036 -2.47161
640000 45.1817 12.2663 72.851
641000 10.8408 51.0209 47.2113
642000 28.8111 48.0847 49.9893
643000 -1.05464 50.0681 50.5702
644000 28.8037 27.6335 -7.70757
645000 19.6963 16.071 76.4657
646000 28.3139 -4.78902 23.1711
647000 -18.6351 16.4135 46.5588
648000 -6.54327 -15.1205 35.219
649000 -1.51724 -12.3229 21.6492
650000 -3.04629 -7.99961 36.2563
651000 -42.3729 -45.2019 17.493
652000 -14.1197 8.88358 7.83639
653000 -50.9791 -0.413693 -10.7206
654000 -30.0214 -7.92346 -30.7261
655000 -10.9603 13.8976 -38.0846
656000 24.3026 -26.1748 3.39655
657000 -4.52217 -27.7303 -12.2035
658000 -38.5002 -25.9742 -61.8951
659000 -41.7008 -45.8123 -7.76283
660000 -53.7051 -60.3665 -5.62701
661000 -22.8955 -8.12415 -25.1908
662000 -18.4973 -41.9705 4.54813
663000 -46.6331 -76.3921 -35.9932
664000 -41.6882 -48.9437 -15.5635
665000 -68.5468 -65.1175 -62.3962
666000 -72.773 -12.5243 -11.2806
667000 -54.6947 -23.4011 -44.9747
668000 -28.4089 -13.2876 22.041
669000 -26.3556 2.26714 29.4541
670000 37.0804 -10.0791 9.38228
671000 5.11793 -24.7026 15.0688
672000 -14.3074 -26.904 -8.98446
673000 -4.83945 -45.5564 -12.6032
674000 9.67173 -30.6709 5.73373
675000 15.7118 -4.90481 -3.41545
676000 4.87697 -3.93059 21.9585
677000 13.0495 -3.58095 16.924
678000 11.3164 -2.82476 9.52669
679000 6.86418 17.4322 30.2029
680000 24.9596 26.7728 14.6013
681000 22.9535 34.7745 68.1257
682000 8.11732 36.3317 45.4374
683000 70.6297 30.7207 74.6855
684000 -19.1481 23.7437 10.4554
685000 -11.46 25.7773 18.9027
686000 15.5341 -34.3227 -27.5158
687000 -8.54501 4.81531 31.3587
688000 -19.0906 -0.214433 5.40598
689000 -11.9179 -10.7589 -23.3086
690000 17.5431 0.677708 21.866
691000 -38.9944 -17.9217 -8.22501
692000 -58.5756 -22.5088 -31.8897
693000 -3.73466 -21.312 6.52107
694000 -13.9345 -46.1597 20.7308
695000 -8.57192 -58.694 -5.49803
696000 -45.7851 -19.7073 17.971
697000 -15.263 16.0319 14.2683
698000 -44.4093 -22.3115 -6.36893
699000 -30.5518 -26.0983 10.8059
700000 -28.7122 -11.7873 -25.5371
701000 -29.3154 -46.1805 -69.3079
702000 -34.3063 -15.9158 -11.5414
703000 -25.6752 -5.51052 -22.7907
704000 -64.6715 -62.5359 -29.0586
705000 -38.5195 -50.3605 11.6125
706000 -21.3367 -26.9733 -32.1061
707000 -25.7451 -42.854 2.56608
708000 -13.8024 -20.3454 20.8744
709000 0.282501 8.38232 34.6988
710000 30.0948 -29.6692 55.0564
711000 -27.0072 -26.7107 40.9764
712000 -6.93232 -34.0891 13.1541
713000 47.2783 1.64655 -6.38126
714000 -27.2386 5.64425 -15.6374
715000 12.0739 11.1413 -7.60442
716000 24.707 -11.067 -3.91956
