# Time-averaged data for fix 2
# TimeStep v_TEMPERATURE v_PRESSURE v_KE v_PE v_TOT_ENG v_ECOUPLE v_ECONSERVE
31000 223.326 -29.8678 4692.48 -5432.43 -739.955 -6624.87 -7364.82
32000 217.086 48.7646 4561.36 -5478.32 -916.962 -6447.86 -7364.82
33000 216.745 -6.86769 4554.19 -5536.71 -982.518 -6382.58 -7365.1
34000 222.67 190.373 4678.67 -5501.32 -822.646 -6542.55 -7365.19
35000 217.281 -150.128 4565.45 -5470.35 -904.904 -6460.13 -7365.04
36000 217.842 -220.012 4577.23 -5564.51 -987.286 -6377.68 -7364.97
37000 216.099 326.426 4540.61 -5511.86 -971.243 -6393.82 -7365.06
38000 221.394 50.5467 4651.87 -5527.86 -875.991 -6488.98 -7364.97
39000 219.826 -272.963 4618.93 -5515.51 -896.579 -6468.6 -7365.18
40000 220.812 259.697 4639.64 -5596.43 -956.793 -6408.58 -7365.37
41000 221.085 179.882 4645.38 -5535.64 -890.259 -6474.72 -7364.98
42000 221.446 64.2519 4652.97 -5530.36 -877.386 -6487.46 -7364.85
43000 225.79 207.047 4744.25 -5493.32 -749.073 -6616.22 -7365.29
44000 218.683 70.9332 4594.91 -5451.13 -856.221 -6509 -7365.22
45000 221.304 -228.813 4649.98 -5472.84 -822.855 -6542.51 -7365.36
46000 220.348 129.701 4629.89 -5386.86 -756.965 -6608.42 -7365.38
47000 219.806 99.4003 4618.51 -5363.65 -745.134 -6619.83 -7364.96
48000 223.69 -228.85 4700.11 -5498.31 -798.203 -6567.22 -7365.43
49000 217.871 -102.838 4577.84 -5444.46 -866.624 -6498.68 -7365.3
50000 221.844 97.2661 4661.32 -5461.11 -799.792 -6565.44 -7365.23
51000 221 -6.5651 4643.6 -5578.8 -935.2 -6430.37 -7365.57
52000 217.657 -146.465 4573.36 -5471.1 -897.748 -6467.16 -7364.91
53000 218.901 189.156 4599.48 -5509.8 -910.316 -6454.68 -7364.99
54000 221.037 5.79979 4644.37 -5462.15 -817.782 -6547.25 -7365.03
55000 214.505 -119.644 4507.13 -5486.46 -979.334 -6385.92 -7365.25
56000 218.055 193.581 4581.7 -5494.22 -912.516 -6452.73 -7365.24
57000 221.491 -11.1108 4653.91 -5434.73 -780.824 -6584 -7364.83
58000 220.972 78.8659 4643.01 -5398.23 -755.223 -6609.96 -7365.18
59000 219.007 -12.6001 4601.72 -5474.52 -872.799 -6492.42 -7365.22
60000 216.746 -324.929 4554.21 -5494.36 -940.15 -6424.78 -7364.93
61000 221.218 65.7972 4648.18 -5536.04 -887.859 -6477.4 -7365.26
62000 217.652 234.499 4573.25 -5477.84 -904.592 -6460.33 -7364.92
63000 220.203 -166.334 4626.84 -5622.89 -996.049 -6369.34 -7365.39
64000 224.021 116.009 4707.07 -5466.5 -759.422 -6605.48 -7364.9
65000 220.023 21.0244 4623.07 -5528.11 -905.037 -6459.91 -7364.95
66000 218.913 87.4333 4599.75 -5579.97 -980.222 -6384.85 -7365.07
67000 216.939 96.8362 4558.25 -5556.06 -997.802 -6367.8 -7365.61
68000 216.884 -42.44 4557.11 -5534 -976.885 -6388.61 -7365.49
69000 221.341 -252.949 4650.76 -5489.7 -838.942 -6526.1 -7365.05
70000 220.372 -326.788 4630.39 -5377.44 -747.053 -6618.22 -7365.27
71000 225.815 145.02 4744.76 -5514.13 -769.376 -6595.79 -7365.16
72000 216.349 88.2456 4545.86 -5386.97 -841.108 -6523.94 -7365.05
73000 215.677 -3.64896 4531.74 -5377.31 -845.568 -6519.33 -7364.9
74000 224.213 175.081 4711.1 -5447.34 -736.236 -6629.03 -7365.27
75000 218.064 4.47924 4581.9 -5465.37 -883.471 -6481.81 -7365.28
76000 216.714 -109.17 4553.53 -5472.94 -919.402 -6445.9 -7365.3
77000 216.788 -282.203 4555.1 -5448.74 -893.637 -6471.63 -7365.27
78000 219.689 73.098 4616.05 -5480.94 -864.888 -6500.66 -7365.55
79000 217.766 -76.7057 4575.65 -5417.21 -841.566 -6523.74 -7365.31
80000 218.891 74.9802 4599.27 -5432.86 -833.595 -6531.77 -7365.37
81000 219.432 -173.447 4610.65 -5468.66 -858.007 -6507.43 -7365.43
82000 221.899 -184.004 4662.48 -5453.58 -791.108 -6574.52 -7365.63
83000 218.122 -20.8678 4583.12 -5445.86 -862.742 -6503 -7365.74
84000 217.105 -24.0146 4561.74 -5380.03 -818.291 -6547.03 -7365.32
85000 218.95 -12.8633 4600.52 -5393.34 -792.821 -6572.45 -7365.27
86000 217.837 -66.582 4577.14 -5446.62 -869.473 -6496.14 -7365.61
87000 223.294 31.1724 4691.78 -5427.01 -735.221 -6630.51 -7365.74
88000 221.711 -142.352 4658.52 -5384.51 -725.987 -6639.38 -7365.37
89000 220.946 -355.092 4642.46 -5509.96 -867.498 -6497.97 -7365.46
90000 218.109 70.8307 4582.85 -5456.48 -873.636 -6491.97 -7365.61
91000 220.511 -39.0818 4633.31 -5502.24 -868.931 -6497.05 -7365.98
92000 221.26 -176.339 4649.06 -5407.15 -758.091 -6607.75 -7365.84
93000 220.538 -92.9999 4633.88 -5421.98 -788.097 -6577.5 -7365.6
94000 218.593 -368.682 4593.03 -5370.26 -777.232 -6588.46 -7365.69
95000 218.563 -95.1156 4592.39 -5368.26 -775.875 -6590.28 -7366.16
96000 218.164 53.781 4584.01 -5450.74 -866.735 -6499.73 -7366.46
97000 221.283 33.0252 4649.54 -5372.81 -723.269 -6642.7 -7365.97
98000 220.399 -146.615 4630.96 -5339.82 -708.859 -6656.9 -7365.76
99000 220.839 36.509 4640.22 -5472.16 -831.939 -6534.12 -7366.06
100000 216.46 -26.0947 4548.2 -5452.7 -904.494 -6461.51 -7366
101000 223.901 103.66 4704.55 -5518.92 -814.372 -6551.63 -7366
102000 220.606 -58.9488 4635.31 -5513.43 -878.118 -6488.27 -7366.39
103000 223.493 13.9647 4695.97 -5421.64 -725.678 -6640.42 -7366.1
104000 220.701 138.255 4637.31 -5406.66 -769.352 -6596.62 -7365.97
105000 219.708 149.489 4616.45 -5418.48 -802.036 -6563.72 -7365.76
106000 218.584 -10.7183 4592.82 -5485.94 -893.118 -6472.94 -7366.05
107000 217.664 69.8278 4573.49 -5460.66 -887.174 -6479.08 -7366.25
108000 222.472 225.322 4674.52 -5477.35 -802.832 -6563.21 -7366.04
109000 219.564 -90.5483 4613.42 -5465.17 -851.751 -6514.49 -7366.24
110000 219.42 -30.5948 4610.4 -5406.71 -796.309 -6569.46 -7365.77
111000 220.067 -153.034 4623.98 -5391.27 -767.29 -6598.47 -7365.76
112000 219.709 25.1878 4616.47 -5438.05 -821.578 -6544.35 -7365.93
113000 217.597 111.837 4572.08 -5470.84 -898.757 -6467.45 -7366.21
114000 224.725 117.996 4721.85 -5370.93 -649.075 -6717.12 -7366.19
115000 218.617 -271.314 4593.51 -5325.28 -731.768 -6633.96 -7365.72
116000 220.288 -88.1771 4628.63 -5346.45 -717.828 -6647.98 -7365.81
117000 224.672 359.557 4720.75 -5406.26 -685.509 -6680.39 -7365.9
118000 219.59 -53.7055 4613.97 -5418.85 -804.884 -6560.91 -7365.8
119000 220.956 76.8224 4642.67 -5448.09 -805.419 -6560.67 -7366.09
120000 223.95 56.3714 4705.58 -5358.47 -652.888 -6713.16 -7366.04
121000 221.28 138.377 4649.47 -5394.17 -744.697 -6621.04 -7365.74
122000 218.467 123.465 4590.37 -5392.96 -802.586 -6563.37 -7365.95
123000 225.954 144.317 4747.69 -5395.62 -647.929 -6717.8 -7365.73
124000 219.411 60.998 4610.21 -5360.05 -749.842 -6615.87 -7365.71
125000 218.793 25.2567 4597.22 -5332.99 -735.778 -6629.61 -7365.39
126000 219.294 13.9954 4607.74 -5418.16 -810.423 -6555.17 -7365.6
127000 220.277 -88.583 4628.4 -5440.62 -812.22 -6553.31 -7365.53
128000 220.485 -229.044 4632.78 -5337.41 -704.632 -6661.01 -7365.64
129000 218.515 -3.67918 4591.39 -5367.6 -776.212 -6589.17 -7365.39
130000 222.062 -8.8126 4665.9 -5297.25 -631.353 -6734.11 -7365.47
131000 224.949 294.526 4726.56 -5355.88 -629.32 -6736.45 -7365.77
132000 220.581 -167.872 4634.78 -5390.13 -755.353 -6610.41 -7365.76
133000 217.908 -191.562 4578.62 -5365.98 -787.363 -6578.45 -7365.81
134000 217.023 -160.295 4560.02 -5397.2 -837.18 -6528.67 -7365.85
135000 216.01 -159.005 4538.74 -5250.3 -711.557 -6653.82 -7365.38
136000 223.546 91.294 4697.1 -5275.28 -578.182 -6786.98 -7365.16
137000 220.386 42.9016 4630.7 -5275.79 -645.091 -6719.96 -7365.05
138000 221.334 -181.677 4650.61 -5326.63 -676.017 -6689.02 -7365.04
139000 223.663 -152.824 4699.54 -5342.55 -643.008 -6722.14 -7365.14
140000 221.96 -78.5764 4663.77 -5239.07 -575.304 -6789.52 -7364.83
141000 219.014 -275.964 4601.85 -5324.35 -722.496 -6642.32 -7364.82
142000 221.195 -172.598 4647.68 -5369.79 -722.106 -6642.95 -7365.06
143000 217.546 128.228 4571.02 -5346.33 -775.312 -6589.82 -7365.13
144000 222.109 87.2668 4666.88 -5305.65 -638.768 -6725.87 -7364.63
145000 218.151 -207.153 4583.73 -5326.91 -743.182 -6621.73 -7364.91
146000 219.699 -123.893 4616.25 -5376.38 -760.13 -6604.66 -7364.79
147000 220.687 -89.5434 4637.02 -5312.46 -675.443 -6689.28 -7364.73
148000 223.833 -409.731 4703.11 -5296.07 -592.96 -6772.11 -7365.07
149000 226.244 -147.659 4753.78 -5293.49 -539.705 -6825.26 -7364.97
150000 222.278 -26.0118 4670.45 -5354.04 -683.586 -6681.27 -7364.85
151000 222.887 -170.648 4683.23 -5289.49 -606.259 -6758.31 -7364.57
152000 219.201 7.14272 4605.8 -5345.32 -739.522 -6625.48 -7365
153000 217.074 89.4141 4561.1 -5377.66 -816.556 -6548.46 -7365.01
154000 217.702 -162.052 4574.3 -5368.02 -793.726 -6571.34 -7365.07
155000 219.109 23.9829 4603.86 -5413.04 -809.18 -6555.84 -7365.02
156000 219.2 227.02 4605.78 -5408.75 -802.972 -6562.31 -7365.29
157000 218.293 -122.457 4586.72 -5434.37 -847.651 -6517.4 -7365.05
158000 221.365 3.63425 4651.26 -5373.25 -721.989 -6643.03 -7365.02
159000 219.429 109.667 4610.58 -5405.52 -794.94 -6570.36 -7365.3
160000 218.331 -47.7414 4587.51 -5409.48 -821.974 -6543.24 -7365.21
161000 216.768 -25.0848 4554.67 -5324.95 -770.276 -6594.7 -7364.97
162000 221.824 48.4496 4660.9 -5312.01 -651.113 -6713.92 -7365.03
163000 221.291 -206.661 4649.71 -5278.39 -628.676 -6736.4 -7365.08
164000 223.289 -150.817 4691.68 -5309.67 -617.982 -6747.18 -7365.17
165000 220.393 103.376 4630.83 -5275.82 -644.983 -6720.07 -7365.05
166000 221.492 140.652 4653.93 -5352.47 -698.544 -6666.72 -7365.26
167000 218.374 -192.225 4588.42 -5380.47 -792.046 -6573.13 -7365.18
168000 219.048 -33.0356 4602.58 -5361.26 -758.675 -6606.55 -7365.23
169000 222.773 -90.5952 4680.85 -5274.77 -593.923 -6771.12 -7365.05
170000 221.246 -198.617 4648.77 -5346.31 -697.54 -6667.55 -7365.09
171000 220.465 76.0494 4632.35 -5369.48 -737.122 -6628.03 -7365.15
172000 223.162 35.0106 4689.03 -5484.71 -795.679 -6569.81 -7365.49
173000 219.757 -83.8696 4617.47 -5420.61 -803.136 -6562.01 -7365.14
174000 218.539 50.52 4591.88 -5333.55 -741.671 -6623.7 -7365.37
175000 223.7 -198.818 4700.32 -5421.2 -720.883 -6645 -7365.89
176000 221.274 -37.1401 4649.35 -5311.74 -662.392 -6703.08 -7365.47
177000 218.927 174.386 4600.03 -5305.86 -705.83 -6659.46 -7365.29
178000 219.695 -58.0114 4616.17 -5383.73 -767.563 -6598.15 -7365.71
179000 219.728 -302.49 4616.86 -5320.71 -703.854 -6661.63 -7365.49
180000 218.609 209.651 4593.35 -5381.84 -788.489 -6577.02 -7365.51
181000 218.432 18.207 4589.63 -5317.35 -727.721 -6637.83 -7365.55
182000 221.698 -46.2638 4658.25 -5392.8 -734.55 -6631 -7365.55
183000 218.128 -84.927 4583.25 -5356.37 -773.115 -6592.24 -7365.36
184000 219.991 -80.1754 4622.39 -5321.18 -698.787 -6666.48 -7365.26
185000 218.583 -1.8233 4592.8 -5248.98 -656.179 -6709.12 -7365.3
186000 221.362 -58.1962 4651.19 -5229.3 -578.109 -6786.85 -7364.96
187000 218.957 -87.7471 4600.66 -5303.86 -703.192 -6662.09 -7365.28
188000 222.376 16.9579 4672.5 -5286.02 -613.513 -6751.95 -7365.46
189000 219.156 45.9155 4604.85 -5366.88 -762.034 -6603.57 -7365.6
190000 214.179 -126.654 4500.26 -5277.75 -777.492 -6587.84 -7365.33
191000 217.047 95.3118 4560.53 -5334.08 -773.557 -6592.07 -7365.63
192000 218.825 -221.645 4597.89 -5310.08 -712.194 -6653.07 -7365.27
193000 223.106 98.348 4687.83 -5349.78 -661.947 -6702.97 -7364.91
194000 223.532 238.842 4696.79 -5281.25 -584.459 -6780.43 -7364.89
195000 218.006 3.80791 4580.69 -5368.01 -787.323 -6577.74 -7365.06
196000 218.842 153.205 4598.25 -5305.83 -707.577 -6657.86 -7365.44
197000 219.628 6.23168 4614.77 -5361.16 -746.396 -6618.83 -7365.22
198000 221.306 -337.452 4650.01 -5340.48 -690.465 -6674.57 -7365.03
199000 218.387 88.1724 4588.69 -5314.31 -725.617 -6639.48 -7365.1
200000 222.136 115.736 4667.47 -5383.18 -715.714 -6649.68 -7365.39
201000 220.03 -238.118 4623.22 -5405.26 -782.04 -6583.61 -7365.65
202000 220.869 -41.8671 4640.84 -5394.91 -754.07 -6611.46 -7365.53
203000 217.897 272.28 4578.38 -5339.11 -760.72 -6604.68 -7365.4
204000 218.297 -43.9369 4586.79 -5380.78 -793.99 -6571.49 -7365.48
205000 222.051 -338.587 4665.67 -5389.18 -723.508 -6642.05 -7365.56
206000 223.224 76.5675 4690.32 -5371.01 -680.691 -6684.49 -7365.18
207000 220.295 64.4527 4628.78 -5480.15 -851.368 -6514.13 -7365.5
208000 219.633 -359.468 4614.87 -5464.07 -849.206 -6516.05 -7365.26
209000 219.234 -133.154 4606.48 -5525.98 -919.505 -6445.93 -7365.43
210000 219.882 117.195 4620.1 -5403.94 -783.833 -6581.61 -7365.44
211000 218.073 41.476 4582.08 -5412.27 -830.186 -6534.94 -7365.12
212000 221.76 -135.568 4659.55 -5356.8 -697.246 -6667.86 -7365.11
213000 220.964 -69.3335 4642.83 -5336.25 -693.42 -6671.85 -7365.27
214000 216.932 83.1724 4558.11 -5407.28 -849.167 -6516.29 -7365.45
215000 218.995 -61.3207 4601.47 -5311.1 -709.636 -6655.39 -7365.02
216000 219.779 -237.537 4617.93 -5352.64 -734.711 -6630.52 -7365.23
217000 221.994 91.7237 4664.48 -5340.53 -676.055 -6689.54 -7365.6
218000 222.021 423.951 4665.04 -5340.36 -675.32 -6690.45 -7365.77
219000 215.094 -43.1068 4519.49 -5363.34 -843.849 -6521.89 -7365.74
220000 218.243 -264.779 4585.66 -5330.38 -744.717 -6620.85 -7365.56
221000 221.429 -118.307 4652.6 -5356.67 -704.067 -6661.43 -7365.5
222000 218.728 117.082 4595.86 -5346.21 -750.353 -6615.3 -7365.65
223000 221.947 -47.2901 4663.5 -5321.52 -658.027 -6707.22 -7365.25
224000 217.939 92.7574 4579.27 -5270.77 -691.5 -6673.68 -7365.18
225000 220.442 -30.3322 4631.87 -5286.88 -655.009 -6710.63 -7365.64
226000 220.84 -93.177 4640.24 -5314.28 -674.048 -6691.52 -7365.57
227000 223.607 -50.5961 4698.36 -5324.42 -626.054 -6739.22 -7365.28
228000 216.1 388.759 4540.63 -5358.76 -818.127 -6547.08 -7365.21
229000 221.094 -328.529 4645.57 -5440.72 -795.154 -6569.91 -7365.06
230000 220.412 102.442 4631.24 -5393.72 -762.481 -6602.61 -7365.09
231000 221.026 310.375 4644.15 -5394.32 -750.169 -6615.18 -7365.35
232000 219.547 -152.507 4613.07 -5337.77 -724.706 -6640.31 -7365.01
233000 220.316 -317.608 4629.21 -5381.12 -751.905 -6612.93 -7364.84
234000 217.796 -4.36338 4576.27 -5368.75 -792.483 -6572.21 -7364.69
235000 219.902 137.95 4620.51 -5368.06 -747.543 -6617.05 -7364.59
236000 221.6 155.958 4656.21 -5387.31 -731.102 -6633.31 -7364.41
237000 218.169 265.454 4584.11 -5396.94 -812.831 -6551.65 -7364.48
238000 218.581 145.612 4592.76 -5286.39 -693.63 -6670.52 -7364.15
239000 220.582 159.128 4634.8 -5326.89 -692.085 -6672.21 -7364.29
240000 224.281 -24.472 4712.54 -5332.22 -619.681 -6744.77 -7364.45
241000 222.421 -96.0125 4673.45 -5263.9 -590.444 -6773.62 -7364.07
242000 218.026 278.627 4581.11 -5258.12 -677.008 -6686.98 -7363.99
243000 220.29 -12.4239 4628.67 -5232.23 -603.557 -6760.57 -7364.13
244000 222.623 -282.289 4677.7 -5239.36 -561.668 -6802.65 -7364.32
245000 225.276 -234.685 4733.45 -5288.13 -554.682 -6809.79 -7364.48
246000 221.324 -20.7782 4650.4 -5345.83 -695.429 -6669.12 -7364.55
247000 219.513 170.305 4612.35 -5269.9 -657.55 -6707.01 -7364.56
248000 217.56 -23.6931 4571.32 -5228.83 -657.511 -6707.01 -7364.52
249000 219.783 -100.551 4618.02 -5237.92 -619.894 -6744.5 -7364.4
250000 222.055 -121.753 4665.75 -5271.31 -605.559 -6758.79 -7364.34
251000 217.044 -24.9906 4560.48 -5240.89 -680.415 -6684.17 -7364.59
252000 217.243 -174.418 4564.66 -5268.31 -703.652 -6660.86 -7364.51
253000 217.865 -192.731 4577.73 -5162.49 -584.759 -6779.76 -7364.52
254000 222.187 322.944 4668.54 -5260.33 -591.786 -6773.01 -7364.79
255000 217.233 167.08 4564.45 -5251.01 -686.561 -6678.35 -7364.91
256000 220.98 -230.873 4643.18 -5270.5 -627.327 -6737.58 -7364.9
257000 222.963 -56.4219 4684.83 -5231.35 -546.522 -6818.27 -7364.79
258000 219.282 -35.9514 4607.5 -5220.9 -613.405 -6751.6 -7365.01
259000 220.679 32.7299 4636.86 -5243.72 -606.864 -6758.2 -7365.07
260000 220.687 -41.6485 4637.01 -5260.66 -623.651 -6740.96 -7364.61
261000 218.333 76.2993 4587.55 -5219.33 -631.778 -6733.04 -7364.82
262000 221.445 -11.1148 4652.93 -5250.72 -597.785 -6767.03 -7364.81
263000 221.492 -18.0401 4653.94 -5194.94 -541.008 -6824.01 -7365.02
264000 223.598 -178.199 4698.18 -5202.91 -504.727 -6860.09 -7364.82
265000 222.214 3.54373 4669.11 -5255.51 -586.4 -6778.68 -7365.08
266000 216.351 160.946 4545.91 -5225.74 -679.826 -6685.18 -7365
267000 219.671 19.418 4615.67 -5260.22 -644.557 -6720.27 -7364.82
268000 221.964 -74.4549 4663.84 -5235.91 -572.065 -6792.45 -7364.51
269000 222.798 -74.6191 4681.37 -5249.77 -568.4 -6796.24 -7364.64
270000 222.787 -48.5457 4681.14 -5297.66 -616.525 -6748.22 -7364.74
271000 225.559 31.6058 4739.37 -5274.99 -535.62 -6829.18 -7364.8
272000 217.233 17.5735 4564.44 -5265.25 -700.81 -6663.6 -7364.41
273000 219.002 37.0778 4601.6 -5357.69 -756.09 -6608.45 -7364.54
274000 219.072 150.509 4603.07 -5349.47 -746.391 -6618.3 -7364.69
275000 222.059 15.5444 4665.84 -5350.8 -684.951 -6679.67 -7364.62
276000 221.639 -52.9333 4657.02 -5419.11 -762.097 -6602.6 -7364.7
277000 222.765 -135.46 4680.67 -5290.55 -609.873 -6754.25 -7364.12
278000 220.195 -33.6034 4626.68 -5347.54 -720.862 -6643.47 -7364.33
279000 222.926 118.73 4684.05 -5390.56 -706.509 -6658.3 -7364.81
280000 219.095 -24.5177 4603.57 -5414.02 -810.45 -6554.14 -7364.59
281000 219.925 -14.9187 4621 -5272.44 -651.443 -6712.71 -7364.15
282000 216.768 263.701 4554.67 -5309.43 -754.763 -6609.75 -7364.51
283000 221.21 -56.9763 4648.01 -5215.48 -567.469 -6796.89 -7364.35
284000 219.042 -74.3974 4602.46 -5255.45 -652.993 -6711.5 -7364.49
285000 223.28 332.581 4691.5 -5234.23 -542.73 -6821.73 -7364.46
286000 217.811 -22.4177 4576.58 -5315.86 -739.28 -6625.19 -7364.47
287000 223.572 78.0062 4697.64 -5252.66 -555.022 -6809.2 -7364.22
288000 222.809 -43.5615 4681.6 -5285.24 -603.641 -6760.57 -7364.21
289000 221.092 -178.114 4645.52 -5318.45 -672.928 -6691.14 -7364.07
290000 217.456 138.949 4569.12 -5332.35 -763.225 -6601.07 -7364.3
291000 220.35 118.826 4629.94 -5272.25 -642.311 -6721.76 -7364.07
292000 220.231 43.453 4627.44 -5296 -668.557 -6695.33 -7363.89
293000 220.467 -236.186 4632.4 -5320.44 -688.04 -6676.05 -7364.09
294000 216.886 41.0384 4557.14 -5387.76 -830.616 -6533.68 -7364.3
295000 217.257 2.83663 4564.94 -5243.52 -678.579 -6685.34 -7363.92
296000 219.477 -232.63 4611.58 -5339.98 -728.403 -6635.74 -7364.14
297000 215.33 -180.866 4524.47 -5340.89 -816.428 -6547.72 -7364.15
298000 218.943 -107.966 4600.37 -5356.28 -755.903 -6608.4 -7364.3
299000 220.304 -66.331 4628.97 -5400.03 -771.054 -6593.33 -7364.39
300000 223.613 121.115 4698.5 -5291.59 -593.085 -6771.06 -7364.15
301000 218.085 -195.829 4582.35 -5305.8 -723.447 -6640.62 -7364.07
302000 221.041 106.801 4644.46 -5291.98 -647.524 -6716.76 -7364.29
303000 219.428 51.3974 4610.56 -5298.12 -687.566 -6676.94 -7364.51
304000 218.638 -227.431 4593.95 -5264.68 -670.727 -6693.9 -7364.63
305000 219.148 87.0661 4604.68 -5239.29 -634.61 -6729.59 -7364.2
306000 218.343 230.752 4587.76 -5249.25 -661.487 -6702.63 -7364.12
307000 217.396 -278.013 4567.87 -5230.81 -662.936 -6701.36 -7364.3
308000 219.128 141.437 4604.25 -5335.67 -731.419 -6633.19 -7364.61
309000 218.029 19.1288 4581.17 -5237.81 -656.639 -6707.74 -7364.38
310000 220.377 13.7691 4630.51 -5238.53 -608.026 -6756.37 -7364.4
311000 218.219 118.377 4585.17 -5269.69 -684.528 -6679.8 -7364.33
312000 219.438 -30.9768 4610.77 -5219.77 -609 -6755.28 -7364.28
313000 220.005 -42.0329 4622.69 -5254.66 -631.961 -6732.77 -7364.73
314000 221.787 99.906 4660.12 -5323.01 -662.884 -6701.97 -7364.85
315000 223.298 -130.136 4691.89 -5192.5 -500.618 -6863.66 -7364.28
316000 221.316 -75.7912 4650.23 -5237.8 -587.571 -6776.55 -7364.12
317000 224.594 176.617 4719.11 -5265.46 -546.352 -6818.26 -7364.61
318000 220.425 56.3995 4631.52 -5284.01 -652.499 -6712.2 -7364.7
319000 220.957 -164.765 4642.68 -5265.93 -623.251 -6741.01 -7364.26
320000 221.6 34.5861 4656.19 -5263.69 -607.499 -6756.63 -7364.13
321000 218.756 91.9996 4596.43 -5301.87 -705.432 -6659.19 -7364.62
322000 220.337 123.233 4629.66 -5299.22 -669.56 -6694.72 -7364.28
323000 218.971 184.033 4600.96 -5313.75 -712.785 -6652.17 -7364.96
324000 221.959 92.4614 4663.75 -5277.42 -613.674 -6751.25 -7364.93
325000 217.83 -116.12 4576.98 -5268.02 -691.037 -6673.85 -7364.89
326000 217.294 -268.299 4565.73 -5296.46 -730.734 -6634.02 -7364.75
327000 218.518 -102.674 4591.44 -5275.98 -684.539 -6680.38 -7364.92
328000 222.154 86.2009 4667.83 -5268.45 -600.616 -6764.36 -7364.98
329000 220.69 -384.268 4637.08 -5301.11 -664.033 -6700.94 -7364.98
330000 218.033 -178.835 4581.25 -5258.64 -677.391 -6687.46 -7364.86
331000 222.61 53.3237 4677.43 -5264.48 -587.051 -6777.59 -7364.64
332000 219.082 -135.891 4603.29 -5366.86 -763.566 -6601.66 -7365.23
333000 217.974 -183.54 4580.01 -5293.59 -713.578 -6651.35 -7364.92
334000 218.236 -153.527 4585.52 -5277.76 -692.238 -6672.64 -7364.88
335000 219.183 166.139 4605.41 -5254.45 -649.043 -6715.7 -7364.75
336000 222.324 12.7805 4671.41 -5244.84 -573.43 -6791.55 -7364.98
337000 221.789 -369.585 4660.17 -5321.86 -661.688 -6703.34 -7365.03
338000 217.381 190.136 4567.54 -5296.91 -729.367 -6635.54 -7364.9
339000 222.504 183.746 4675.18 -5170.26 -495.077 -6869.85 -7364.92
340000 220.938 -73.7129 4642.29 -5216.27 -573.985 -6791.19 -7365.18
341000 220.342 -73.7879 4629.77 -5252.03 -622.263 -6742.77 -7365.04
342000 218.647 102.154 4594.14 -5288.57 -694.425 -6670.71 -7365.13
343000 218.423 132.3 4589.45 -5273.08 -683.629 -6681.64 -7365.27
344000 219.003 -0.928069 4601.63 -5348.25 -746.616 -6618.49 -7365.11
345000 220.105 -319.564 4624.79 -5224.66 -599.87 -6764.88 -7364.75
346000 223.791 35.5932 4702.23 -5270.23 -568.006 -6797.04 -7365.04
