# Time-averaged data for fix 1
# TimeStep c_pTensor[1] c_pTensor[2] c_pTensor[3]
146000 -59.1059 -69.1314 -23.0884
147000 -65.3246 2.51317 24.4309
148000 -53.7919 -30.3251 -14.3422
149000 -69.1915 -57.6887 -11.3017
150000 -93.1663 -3.86223 -3.19501
151000 -47.4321 -36.4228 20.9042
152000 -46.5599 -51.6011 6.4699
153000 -10.2417 -24.0344 9.99844
154000 -18.5456 -59.2281 -15.5171
155000 -0.999758 -2.87933 -11.0047
156000 -16.5844 -21.2583 32.5101
157000 -17.8529 2.35587 23.629
158000 6.2583 -24.2269 14.6238
159000 -47.0627 -54.4103 -7.98162
160000 -29.3827 -56.3222 17.7463
161000 -29.7926 -40.8294 -8.45849
162000 -20.4995 -37.16 -1.33911
163000 -7.82771 -11.2292 37.329
164000 -16.7381 -38.5 -14.5777
165000 -44.5461 -52.2724 -1.14469
166000 -39.7639 -51.9073 -20.7381
167000 -62.2446 -12.6982 -5.84447
168000 -24.3016 -33.4644 -8.27842
169000 -9.60375 -61.9863 1.14421
170000 -22.7507 -23.6515 -17.1253
171000 -3.65586 -5.19595 23.8611
172000 -23.9958 -42.5853 13.8512
173000 -1.41664 -24.956 24.7825
174000 -12.1211 -49.8634 30.8733
175000 -26.2748 -35.4354 -29.7222
176000 -45.4341 -8.03181 -3.95186
177000 -4.50051 -13.2166 10.4482
178000 -46.8741 -22.044 18.3574
179000 -4.31242 -9.5252 20.4204
180000 -24.7043 0.265793 59.3454
181000 -27.7923 25.9575 0.0372394
182000 -22.5577 -17.6883 21.946
183000 -24.7527 -39.9762 -24.9166
184000 -5.17086 -22.9908 -16.3519
185000 -48.0263 -48.11 -39.6858
186000 -43.5568 -30.8843 -5.95436
187000 -31.7972 -40.2374 -29.2196
188000 -21.0554 -34.9764 19.5133
189000 -27.0417 -7.31553 14.2022
190000 -46.0307 -25.4674 -22.242
191000 -28.7761 -36.5258 -20.2704
192000 -17.5151 1.98644 28.5871
193000 -9.13639 -14.8928 56.142
194000 -28.4004 -16.043 1.61717
195000 -41.2728 -31.3433 -25.2028
196000 -14.0577 -29.5162 20.4122
197000 -56.0589 -36.4681 -0.334835
198000 -58.5478 -36.9368 -3.45265
199000 -60.6687 -15.6072 12.2734
200000 -32.1241 -45.8252 8.45932
201000 -73.1039 -18.5582 -19.148
202000 -33.3636 -18.0033 -11.0656
203000 -45.6221 18.5357 14.5982
204000 -10.7397 -45.5287 45.6963
205000 0.484374 -68.2837 -18.2108
206000 12.3008 -26.9212 28.5941
207000 -2.50572 4.48264 33.7381
208000 -21.9016 14.7439 6.60814
209000 -20.5011 -7.25027 -28.7002
210000 -6.25613 -28.434 44.2612
211000 -10.2006 7.51915 -7.06635
212000 -44.0307 -40.2569 35.069
213000 -30.9573 -35.6274 1.77174
214000 -60.406 -2.3745 2.86198
215000 -31.3928 -47.7028 1.24648
216000 -46.2857 -75.6805 -29.7567
217000 -26.736 -38.1976 23.8523
218000 -64.0891 -53.4078 -6.14344
219000 -74.7102 -48.6513 -10.7523
220000 -41.8403 -101.983 -25.7092
221000 -48.8342 -56.7811 15.3657
222000 -49.9463 -42.8042 1.40893
223000 -31.7123 -72.7321 -10.266
224000 9.13463 -23.0177 14.8523
225000 -23.5901 -33.8142 -5.90467
226000 20.1174 -2.12111 31.5288
227000 -15.8309 -18.8131 -27.2608
228000 -44.3837 -58.4531 14.6869
229000 -26.4703 -56.1923 -11.0884
230000 8.57257 2.20717 17.8948
231000 35.8216 -12.5759 37.2177
232000 13.93 -16.2618 40.9994
233000 -24.4417 -21.7452 13.842
234000 -26.1263 -10.8706 18.2431
235000 -25.5215 -40.4765 8.77358
236000 -73.8121 -48.308 2.73743
237000 -72.2259 -48.5773 15.8025
238000 -56.181 -23.4613 -12.1521
239000 -48.9547 -47.1864 -0.737045
240000 -37.2493 -54.6664 -35.5731
241000 8.96512 6.79848 9.36751
242000 -39.0942 18.6467 18.1559
243000 -65.5472 -2.98666 10.8242
244000 -38.9455 -18.1528 -14.3629
245000 -29.0822 -35.7994 19.3256
246000 -56.5316 -60.9259 -21.6883
247000 -19.7764 -70.0278 21.5696
248000 -24.7393 -32.0918 -21.0609
249000 -39.9935 -19.6555 -6.65562
250000 -77.14 -55.1144 -14.6032
251000 -27.6686 -46.1125 36.827
252000 -31.2647 -51.8222 22.7554
253000 -29.9625 -56.4277 13.6367
254000 -38.1361 -22.3304 32.4096
255000 -56.6548 -41.4083 2.94764
256000 -61.1451 -94.5005 0.943966
257000 -42.0902 -56.3458 -45.8702
258000 -20.4762 -38.3287 49.7373
259000 -44.8859 -15.7569 35.0401
260000 -75.6417 -14.5361 7.84913
261000 -34.5953 -38.6112 -16.481
262000 -51.9244 -59.9462 -14.5309
263000 -44.4458 -67.7554 7.79918
264000 -32.9634 -57.4769 -44.3565
265000 -50.8226 -51.4755 10.045
266000 -44.6769 -78.5925 -20.2148
267000 -48.4043 -100.6 -39.2582
268000 -30.0797 -43.7216 27.3437
269000 -50.4817 -38.3801 23.1806
270000 -23.0618 -49.1584 -6.71437
271000 -4.99412 -31.8042 20.215
272000 -20.36 -25.4243 -5.06215
273000 -55.1576 -35.0694 -8.05428
274000 -33.8791 -56.3764 6.98826
275000 -33.0805 -71.9502 37.3707
276000 -9.88283 -11.8233 30.5575
277000 -24.1697 18.2795 27.7789
278000 -24.911 -29.099 28.5881
279000 -12.1544 -23.6182 44.3939
280000 -18.5604 -35.0204 16.2541
281000 -40.4349 -34.0803 -14.1483
282000 -27.4386 0.742955 19.0381
283000 -47.6512 -61.0369 -21.6046
284000 -27.6898 -107.177 -33.7722
285000 -28.5309 -41.5477 -8.09974
286000 -8.88335 -21.1843 16.756
287000 0.590718 -28.3786 -2.93924
288000 -40.5696 -49.5064 8.1711
289000 -62.6521 -59.6125 -5.50662
290000 9.98021 -0.435694 20.7385
291000 -11.1533 13.2184 47.4453
292000 10.4842 -2.75821 -2.55038
293000 -7.61438 -27.8118 -14.9418
294000 -22.0999 -35.1599 -8.69927
295000 -1.33174 -3.01937 29.2474
296000 -46.9461 -43.9312 -15.4344
297000 -35.2883 -54.9891 29.8899
298000 -45.4368 -46.5721 -8.78949
299000 -59.0377 -25.1562 6.0743
300000 -18.8774 -30.1235 29.7545
301000 -22.7436 -24.9869 37.3747
302000 -28.898 -15.8679 -9.04044
303000 -35.8122 17.6357 -11.9092
304000 -46.3851 -9.37223 7.15476
305000 -68.6476 -46.0551 1.82129
306000 -77.7777 -62.4234 -15.363
307000 -43.9574 -42.2802 -11.7523
308000 -67.9548 -54.2413 -11.6372
309000 -58.4825 -52.3327 22.5101
310000 -17.3467 -86.3196 -0.758585
311000 -23.9545 -38.1042 -7.67275
312000 -48.5145 -34.3827 -1.9846
313000 -20.5935 -52.1795 23.7974
314000 -9.31727 -19.2803 15.4739
315000 -15.8679 -4.54609 23.496
316000 -27.8084 14.8957 37.3651
317000 -42.0959 -9.39095 -12.6153
318000 -26.4003 -8.96393 -0.279408
319000 -42.3729 -64.1415 -24.0897
320000 -60.6032 -28.5088 -26.8079
321000 -59.3551 0.835241 -4.84318
322000 17.0932 -14.5195 24.8709
323000 -52.0886 -4.96486 26.0528
324000 -54.7432 -44.8879 30.7704
325000 -32.3074 -37.6147 -22.9285
326000 -21.7899 -21.2777 -15.7341
327000 25.731 -45.5297 3.10713
328000 -24.7137 -29.3076 -16.6119
329000 -24.0316 1.79713 26.6633
330000 -55.5208 -19.0679 18.1083
331000 -31.5361 13.213 15.42
332000 -15.5109 -6.4264 14.5638
333000 -38.758 -2.53093 -2.41441
334000 2.19614 4.4429 14.8937
335000 -13.5777 1.81082 26.3176
336000 -17.8595 -33.8208 -18.003
337000 -40.3457 -37.8699 8.05536
338000 -53.2236 -51.9328 5.99469
339000 -1.16673 -30.7051 -11.6625
340000 2.66169 -39.4915 -17.2589
341000 -28.3464 -31.8664 -11.3013
342000 -45.2195 -42.2314 33.7449
343000 -69.0691 -29.3926 3.67632
344000 -48.9542 -44.026 -5.59825
345000 -41.6095 -50.6335 -0.501657
346000 -50.7096 -41.4403 -22.8807
347000 0.399662 -33.0244 -9.92214
348000 -3.36885 -63.9685 -33.7233
349000 3.87732 -37.2256 -12.7831
350000 -13.1466 -7.94227 15.5611
351000 -11.6597 -8.11238 31.0466
352000 24.2148 -10.0974 62.5769
353000 -20.3207 -26.6016 20.7902
354000 -47.5369 46.1869 65.9486
355000 16.732 -5.15362 -6.74761
356000 18.1461 -17.6429 -7.94819
357000 -6.86208 -22.1407 -38.2227
358000 -47.7876 -15.661 -24.5218
359000 -43.5927 -35.9236 14.2217
360000 -34.8677 -35.6884 9.92666
361000 -48.299 -6.658 -20.529
362000 -27.5224 -45.5481 1.01934
363000 -21.7293 -51.7445 -11.9465
364000 -0.22448 -12.6465 -4.4433
365000 -11.0197 -36.8999 10.9994
366000 -14.7509 -3.08011 34.6539
367000 -29.6095 -23.087 39.1709
368000 -29.4091 -59.0092 -16.3975
369000 -10.0151 -16.3142 -21.4971
370000 -36.2837 -30.0685 -26.4238
371000 -10.1663 -4.14924 16.0958
372000 -15.2218 -51.3155 16.9958
373000 1.51332 10.7147 39.8086
374000 -16.6059 -19.6863 -4.44239
375000 -28.1131 -29.609 5.15286
376000 -32.266 -36.4909 5.09368
377000 -34.9444 -55.3924 -28.8444
378000 -68.7656 -66.5844 15.5255
379000 -2.30973 -14.6893 7.5532
380000 -59.316 -52.1138 -26.2752
381000 -34.1906 -73.9557 -29.667
382000 -1.17709 -60.783 24.3603
383000 -15.9903 -44.9854 -23.8187
384000 -27.2997 -67.8464 -20.8471
385000 -47.4422 -67.3118 -7.28969
386000 -50.6362 -61.2207 -7.4447
387000 7.66563 -15.5703 34.6463
388000 -40.114 -25.8015 41.6055
389000 1.89884 -57.2837 57.0036
390000 4.98908 -49.036 24.0207
391000 -33.6313 -3.55823 -28.5822
392000 -24.4407 -32.9097 -9.69467
393000 -39.845 -43.9308 -0.667203
394000 -61.2784 -81.9706 2.31509
395000 -37.2669 -45.5038 -9.34491
396000 -59.9316 -28.6831 -0.516733
397000 -52.3599 -26.0805 21.8728
398000 -69.4922 -75.7702 -39.9583
399000 -61.5974 -88.6034 -11.0815
400000 -45.6565 -25.3134 -9.15486
401000 -22.6829 -36.8019 39.8496
402000 -54.4598 -48.1209 11.867
403000 -4.87315 -22.7898 15.3083
404000 -55.4848 -78.423 -37.9237
405000 -42.6884 -46.1616 -32.0651
406000 -30.5545 -17.1821 12.5798
407000 -73.2797 -51.5795 14.5677
408000 -19.0662 -26.5918 21.7757
409000 -19.2216 -10.6629 -14.4639
410000 -42.3261 -23.3074 34.8231
411000 -17.8141 -5.44118 61.8716
412000 7.42559 -2.82436 26.6627
413000 -22.4886 -50.2719 10.196
414000 -39.679 -61.8347 -46.9173
415000 -90.7295 -12.2249 -48.0835
416000 -73.032 -52.1855 -18.6149
417000 -58.8183 -66.7514 13.8577
418000 -28.5909 -47.7333 -10.44
419000 -85.8371 -49.5846 -14.7082
420000 -61.4368 -38.45 12.4939
421000 -32.6108 -6.87615 -13.3511
422000 -16.9149 9.04259 20.5682
423000 -43.6886 -0.635644 -20.2835
424000 -11.8151 -19.2445 24.2994
425000 5.37576 11.5562 -7.64096
426000 -9.03985 -20.5475 5.15573
427000 -26.5943 -12.0814 6.31976
428000 -51.4072 -43.6391 -18.1294
429000 -13.5224 -9.85244 13.4333
430000 -45.3485 -5.23543 -11.4684
431000 -24.7414 -5.99832 11.6319
432000 -1.84455 5.17244 30.9644
433000 -28.4419 -20.0179 12.8674
434000 10.6562 -40.5604 34.6885
435000 6.5746 -11.8726 22.9286
436000 -20.4909 -22.2905 44.5435
437000 -57.4359 -42.3486 0.933823
438000 -16.7152 -24.5762 9.17148
439000 -22.8247 -34.6406 -13.6979
440000 -70.3536 -37.2518 -17.4566
441000 -53.5714 -32.8569 -39.2282
442000 -33.1759 -20.6469 -34.2649
443000 -27.7109 -58.6003 -21.2766
444000 -25.7701 -41.9198 -28.7341
445000 -36.663 -28.2046 6.39711
446000 -71.0982 -68.6059 1.03915
447000 -34.1173 -58.6161 -7.65927
448000 -12.9927 -42.3495 8.75875
449000 -80.7675 -68.3659 -32.2738
450000 -59.3569 -50.6678 13.4272
451000 -33.745 -66.5066 50.3769
452000 -46.8282 -8.56004 24.793
453000 -11.8626 -37.8119 11.9893
454000 -21.7266 -36.2685 -4.17787
455000 -6.06043 -53.9083 7.25476
456000 -41.1522 -71.8988 -30.5285
457000 -35.2551 -6.58407 -5.69895
458000 -37.0609 -3.57949 -20.6868
459000 -7.49311 -1.04623 10.8222
460000 -12.496 -58.8209 27.0466
461000 -13.8619 -43.4553 2.46696
462000 11.4051 -25.2152 22.8608
463000 16.5697 -8.0462 21.4584
464000 -2.45828 10.2933 53.5946
465000 51.0258 0.368225 41.9388
466000 -31.168 -41.7672 -26.1723
467000 -13.3676 -39.9205 -20.5611
468000 -26.4143 -53.5017 24.258
469000 -73.4236 -80.6271 -24.7932
470000 -57.7042 -87.1034 -51.8676
471000 -31.1695 -51.1581 -8.04671
472000 -50.9578 -33.3607 -23.5686
473000 -52.0439 -33.7782 -33.9821
474000 -55.3529 -42.9058 -22.6007
475000 -39.0605 -51.9989 12.4244
476000 -27.8215 -28.0609 50.0227
477000 0.402981 -8.62301 39.6868
478000 -2.87244 -32.9429 16.0456
479000 12.4303 -23.987 10.5197
480000 -38.8826 -81.3228 -13.4194
481000 -38.3823 -64.7985 -1.89798
482000 -40.8761 -29.1285 24.4252
483000 -42.337 -9.99795 5.45487
484000 -15.6321 -35.5122 -25.4576
485000 -1.84269 -42.0287 27.5913
486000 -47.3638 -14.9794 26.9711
487000 -45.9739 -47.7321 -0.0289745
488000 -13.9244 -27.2757 -17.3638
489000 -2.60822 -40.9659 8.47799
490000 -24.7526 -54.663 -4.91992
491000 -29.3094 -45.8718 -17.5116
492000 -48.306 -69.0237 -17.6711
493000 -3.36383 -51.17 -16.0443
494000 -26.2362 -20.0002 -1.85553
495000 -61.2949 -13.3668 -13.0891
496000 -23.3483 -39.4634 -22.6329
497000 -0.873752 -33.9947 34.1891
498000 12.8729 26.882 22.4041
499000 -10.9127 -38.4315 -10.0426
500000 -27.6891 -2.90948 30.4909
501000 21.201 58.7421 42.8023
502000 8.69779 4.70188 18.2825
503000 5.02975 -17.8236 -13.0169
504000 3.10501 -17.5968 36.9769
505000 -62.0261 -41.0393 -6.31657
506000 -55.3061 -57.0384 7.11331
507000 3.95586 -30.281 -3.12464
508000 -4.36822 -27.8386 17.7017
509000 -9.5911 -5.17841 -25.9309
510000 -61.745 -56.4129 -30.7751
511000 -15.126 -53.9162 -20.0049
512000 -18.1883 -63.4015 28.3209
513000 -52.5922 -53.5823 -2.42339
514000 -56.2045 3.38539 -20.0979
515000 -82.4144 -29.2651 -37.6608
516000 -43.8195 -63.7288 9.80177
517000 -68.5688 0.92088 39.2075
518000 6.44059 38.2234 50.1573
519000 17.4701 9.56381 22.9493
520000 10.2498 0.371091 62.835
521000 -6.73277 15.2155 51.8538
522000 -14.3085 -31.1287 21.2845
523000 -17.9874 -9.00051 -51.262
524000 -24.4398 -80.7395 -31.713
525000 -20.6059 -62.0027 -30.8068
526000 -47.0619 -34.4432 -18.7035
527000 -51.3561 -27.3796 -16.7667
528000 -47.7089 -18.8029 -29.1927
529000 -24.2752 -10.5491 11.25
530000 12.1167 0.660976 32.1183
531000 17.8762 -0.893046 11.9863
532000 -6.53275 -15.0997 -10.2305
533000 -17.6849 -4.74214 13.0006
534000 25.0721 7.54479 34.6716
535000 -0.0739667 14.9376 60.2902
536000 -60.0416 10.9803 -0.908695
537000 -40.2648 -41.2297 1.28035
538000 -33.2914 -3.30813 -2.92171
539000 -10.4227 8.68163 5.58831
540000 -24.6981 -34.8869 27.1443
541000 -26.924 -27.7832 17.2049
542000 -7.01202 -35.7313 42.9318
543000 -4.36201 -40.6452 -23.9168
544000 0.860965 -35.2694 -34.2574
545000 -16.3088 -22.4738 -16.0621
546000 27.1967 8.28404 -1.81262
547000 -44.6054 4.82128 -15.9323
548000 -56.7941 -28.35 23.3824
549000 -37.0258 -24.2714 15.7835
550000 -46.318 -44.0233 14.1095
551000 -66.6884 -43.4279 -3.38629
552000 -21.1723 -33.6842 17.0752
553000 -28.4846 -19.2152 6.24941
554000 -1.41636 -15.17 -7.80709
555000 -36.3741 -27.447 -10.6444
556000 -32.8887 -1.20167 19.9878
557000 -57.5108 -88.2334 -40.5911
558000 -25.9718 -6.67572 10.6364
559000 -62.5393 -16.1672 15.15
560000 -69.4187 -18.2042 21.6287
561000 -28.4786 -64.0303 -10.2598
562000 -19.9731 -37.4172 20.0803
563000 -44.2343 -24.6151 -2.47724
564000 -25.7348 -8.65401 14.7197
565000 -45.2356 -14.8704 1.47718
566000 -33.2862 -35.3408 30.8387
567000 -10.0438 -34.8126 -5.77797
568000 -51.7229 -57.807 7.56289
569000 -9.888 -46.5158 -2.89187
570000 -0.327126 -55.6718 -17.1122
571000 -15.1353 -58.3026 3.00276
572000 -31.6246 -21.0483 14.335
573000 -34.3064 -35.7069 -23.8219
574000 -11.158 -11.1632 -13.4146
575000 0.713961 -17.1217 7.20394
576000 -38.2725 13.6472 10.3252
577000 -13.5455 -34.6195 14.8078
578000 -12.9984 -53.3484 -7.68301
579000 4.27039 -43.7518 -6.72836
580000 -31.7666 -46.5712 -1.91489
581000 -20.8827 -23.4339 -3.21098
582000 -35.3668 -44.5564 -19.5837
583000 -6.42792 -30.8917 8.61515
584000 -16.0005 2.7159 45.693
585000 -38.1457 -21.6825 22.4647
586000 -23.0753 -28.8995 19.7366
587000 -12.7462 -17.6345 18.0807
588000 50.3773 -10.6251 42.9267
589000 6.00901 27.6649 11.207
590000 -7.5356 0.284165 -9.67373
591000 -36.5079 -33.217 11.9071
592000 -0.984991 -10.944 5.50241
593000 -41.2594 -62.4151 -33.7846
594000 -15.9578 -31.7189 0.375309
595000 -1.26897 -34.98 2.15142
596000 -30.1861 -61.121 24.0476
597000 -38.9774 -60.8377 9.44622
598000 -1.99094 -51.0883 16.179
599000 -55.0384 -18.8298 -4.25853
600000 -9.29724 -8.74159 0.490488
601000 -66.9403 -58.8239 -33.2032
602000 -65.0127 -49.1627 -7.43937
603000 -37.6708 -62.8684 -13.1887
604000 -76.4425 -51.4734 -1.08346
605000 -5.00875 15.4749 10.62
606000 -63.4203 -16.53 38.7249
607000 -17.9169 3.80132 9.32497
608000 -2.70452 -25.5919 25.3201
609000 -22.6456 -7.96454 -28.2634
610000 -24.5358 27.7123 46.9001
611000 -37.4411 -36.1056 23.2829
612000 -33.0757 -23.7846 39.7442
613000 -27.8225 -14.8966 25.369
614000 -43.0634 -39.2372 -55.5007
615000 -37.6447 -28.5655 11.3588
616000 -25.7221 -14.5276 -6.34236
617000 -52.9519 -23.9753 -2.76823
618000 1.74495 -12.9091 9.45318
619000 -29.6323 -36.3638 -27.5225
620000 35.7705 -13.0727 17.2985
621000 2.43638 -39.5585 0.646297
622000 -15.678 -73.8505 22.5465
623000 -24.9264 -42.9999 44.9251
624000 -17.0212 -16.1858 -30.7523
625000 -8.24044 -23.3228 -11.0277
626000 -6.66931 -37.3184 42.3008
627000 14.557 -19.7643 1.30317
628000 3.92034 -22.2679 30.5696
629000 -35.7228 -21.3322 35.7395
630000 -44.373 -43.3745 -1.52014
631000 -25.1752 -16.9779 14.2227
632000 -23.9902 -45.7346 -13.9753
633000 -43.8498 -33.4896 -53.1918
634000 -42.8532 -53.2754 -36.9004
635000 -30.6243 -16.1992 -19.2329
636000 -3.53665 -6.53756 17.5802
637000 -29.7264 -45.5399 6.65999
638000 -26.9314 -13.5753 28.2353
639000 -11.1229 -32.0738 -0.525432
640000 -11.6466 -29.4987 31.3136
641000 -6.36569 -29.1466 23.0218
642000 -29.1098 -21.776 7.30846
643000 -35.9633 -22.3572 -3.49959
644000 -8.74848 -39.5203 5.55304
645000 -28.5638 -53.2752 10.1791
646000 -40.0358 -47.0541 -22.409
647000 -76.4351 -38.9298 1.61826
648000 -51.8847 -75.1645 -29.8433
649000 -74.7835 -56.9317 -59.3054
650000 -83.6357 -48.2812 -45.7537
651000 -70.732 -89.9802 -0.103394
652000 -48.2455 -55.8488 5.30605
653000 -30.2249 -28.8662 -8.985
654000 -88.6807 -72.8145 -22.4674
655000 -83.9725 -80.0895 -22.5942
656000 -25.8985 -57.413 -3.39484
657000 -36.1323 -16.9154 11.6868
658000 -12.5541 -37.3907 1.25904
659000 -50.5245 -45.6178 14.2758
660000 -28.1906 -76.3354 -27.8479
661000 -34.2738 6.10872 -15.5
662000 -38.1933 -27.9618 -30.7842
663000 -18.8941 -75.5811 -80.5416
664000 -12.186 -43.1949 -28.269
665000 -33.102 -34.3226 -25.812
666000 -37.6603 -67.1868 -45.049
667000 -50.0569 -28.5064 -20.296
668000 -29.233 -20.9284 1.82035
669000 -25.4332 -21.9482 -65.5772
670000 -49.2578 -42.9881 -38.0437
671000 -59.0563 -34.1321 -8.24446
672000 -63.8469 -47.3239 -26.265
673000 -80.8362 -63.3602 -49.4963
674000 -61.7918 -49.497 -6.86052
675000 -19.7007 -31.432 -17.5086
676000 -8.79938 -23.4685 -46.6772
677000 -63.8861 -33.0092 5.33714
678000 -42.8593 -32.5864 39.0834
679000 -41.1476 -34.3054 25.9996
680000 -18.2312 13.1072 86.9243
681000 4.12126 -7.75987 46.3051
682000 23.2712 39.4646 28.5772
683000 44.097 33.8047 75.7204
684000 71.4075 51.4527 101.031
685000 68.9473 76.6938 101.217
686000 96.8268 77.0628 94.4135
687000 123.986 94.7857 114.46
688000 144.069 129.477 148.793
689000 116.512 89.5745 135.049
690000 82.3067 111.524 130.675
691000 105.429 96.0041 141.784
692000 68.8605 126.339 123.674
693000 103.889 80.1258 116.104
694000 92.2168 90.6691 116.256
695000 82.1525 50.3799 60.7008
696000 39.6578 62.8961 101.64
697000 25.2606 45.125 43.0246
698000 10.0345 14.3911 11.6703
