# Time-averaged data for fix 2
# TimeStep v_TEMPERATURE v_PRESSURE v_KE v_PE v_TOT_ENG v_ECOUPLE v_ECONSERVE
118000 219.663 -37.3065 4615.5 -5322.82 -707.326 -6637.32 -7344.64
119000 220.358 -38.1543 4630.09 -5350.11 -720.015 -6624.96 -7344.98
120000 219.407 -84.6487 4610.12 -5243.33 -633.209 -6711.53 -7344.74
121000 221.723 -124.012 4658.79 -5360.13 -701.344 -6643.64 -7344.98
122000 217.863 -114.667 4577.69 -5367.09 -789.402 -6555.27 -7344.67
123000 224.96 -21.0152 4726.79 -5386.68 -659.891 -6685.16 -7345.06
124000 217.228 55.55 4564.34 -5296.89 -732.552 -6612.29 -7344.84
125000 220.364 72.2435 4630.22 -5395.37 -765.149 -6579.63 -7344.78
126000 219.853 -36.7016 4619.48 -5449.79 -830.307 -6514.73 -7345.03
127000 218.044 -102.644 4581.49 -5445.27 -863.779 -6480.94 -7344.72
128000 221.394 -162.852 4651.88 -5433.99 -782.112 -6562.47 -7344.58
129000 217.561 -323.237 4571.34 -5410.98 -839.641 -6505.11 -7344.75
130000 221.754 21.506 4659.44 -5308.68 -649.235 -6695.57 -7344.81
131000 223.582 239.859 4697.85 -5318.98 -621.131 -6723.29 -7344.43
132000 218.98 -419.708 4601.15 -5379.08 -777.928 -6566.85 -7344.77
133000 218.99 -35.0161 4601.37 -5385.97 -784.602 -6560.34 -7344.95
134000 215.22 263.151 4522.14 -5367.9 -845.76 -6499.1 -7344.86
135000 218.362 86.1698 4588.17 -5343.74 -755.568 -6588.86 -7344.43
136000 221.818 -69.8899 4660.78 -5259.81 -599.031 -6745.26 -7344.29
137000 220.23 109.42 4627.42 -5309 -681.586 -6662.62 -7344.21
138000 221.273 55.68 4649.32 -5378.3 -728.976 -6615.5 -7344.48
139000 221.904 85.1237 4662.6 -5315.62 -653.028 -6691.35 -7344.38
140000 224.832 190.651 4724.12 -5310.83 -586.717 -6757.39 -7344.1
141000 219.443 -26.1665 4610.89 -5308.69 -697.807 -6646.21 -7344.02
142000 217.894 39.889 4578.33 -5332.56 -754.23 -6590.02 -7344.25
143000 216.952 254.798 4558.54 -5376.42 -817.884 -6526.35 -7344.23
144000 222.286 -75.5907 4670.61 -5429.27 -758.658 -6585.51 -7344.17
145000 217.041 -6.75535 4560.4 -5419.64 -859.241 -6484.56 -7343.8
146000 221.309 113.784 4650.08 -5493.23 -843.146 -6501.08 -7344.23
147000 219.651 -28.5192 4615.24 -5422.76 -807.525 -6536.44 -7343.96
148000 223.239 -85.6061 4690.64 -5410.74 -720.096 -6624.03 -7344.13
149000 225.419 14.4114 4736.44 -5353.91 -617.474 -6726.56 -7344.04
150000 219.886 -260.159 4620.2 -5351.08 -730.883 -6612.84 -7343.72
151000 223.821 -40.5103 4702.86 -5336.36 -633.493 -6710.46 -7343.95
152000 219.046 -46.6564 4602.53 -5350.7 -748.172 -6595.66 -7343.84
153000 212.801 -176.184 4471.31 -5329.42 -858.108 -6485.83 -7343.94
154000 217.756 -13.3375 4575.43 -5393 -817.574 -6526.13 -7343.71
155000 216.994 165.184 4559.43 -5337.19 -777.767 -6565.99 -7343.75
156000 220.921 36.945 4641.94 -5436.49 -794.547 -6549.22 -7343.76
157000 219.447 -37.0163 4610.97 -5362 -751.03 -6592.63 -7343.66
158000 221.887 66.52 4662.23 -5326.64 -664.406 -6678.84 -7343.25
159000 218.919 -0.19126 4599.87 -5372.41 -772.54 -6571.12 -7343.66
160000 218.516 -21.8629 4591.41 -5433.43 -842.02 -6501.83 -7343.85
161000 216.013 -60.7291 4538.8 -5302.85 -764.052 -6579.6 -7343.65
162000 223.176 -125.565 4689.3 -5364.92 -675.617 -6668.14 -7343.75
163000 219.955 -186.654 4621.63 -5330.87 -709.231 -6634.41 -7343.64
164000 219.987 -180.505 4622.3 -5261.13 -638.826 -6704.6 -7343.42
165000 221.753 104.656 4659.41 -5360.06 -700.644 -6643.24 -7343.89
166000 221.178 146.763 4647.33 -5346.85 -699.518 -6644.31 -7343.82
167000 218.04 -119.201 4581.41 -5383.5 -802.09 -6541.89 -7343.98
168000 219.755 201.437 4617.44 -5363 -745.559 -6598.14 -7343.7
169000 221.469 176.228 4653.46 -5254.48 -601.02 -6742.37 -7343.39
170000 220.342 -121.881 4629.76 -5320.7 -690.935 -6652.74 -7343.67
171000 219.215 -182.148 4606.09 -5321.39 -715.297 -6628.39 -7343.69
172000 220.105 -193.077 4624.79 -5335.83 -711.043 -6632.49 -7343.53
173000 217.581 -86.9973 4571.74 -5322 -750.254 -6593.39 -7343.65
174000 221.581 12.9493 4655.79 -5365.74 -709.95 -6633.78 -7343.73
175000 221.711 -26.1187 4658.54 -5337.68 -679.146 -6664.9 -7344.05
176000 220.883 -290.701 4641.13 -5272.94 -631.808 -6712.26 -7344.07
177000 218.681 300.657 4594.86 -5270.85 -675.991 -6668.13 -7344.12
178000 220.039 234.157 4623.4 -5394.14 -770.743 -6573.69 -7344.44
179000 223.068 -301.681 4687.03 -5391.52 -704.486 -6639.8 -7344.28
180000 218.648 53.193 4594.17 -5337.43 -743.256 -6600.62 -7343.87
181000 220.889 31.097 4641.26 -5362.44 -721.176 -6622.91 -7344.09
182000 219.411 -106.564 4610.2 -5343.71 -733.505 -6610.37 -7343.87
