# Time-averaged data for fix 2
# TimeStep v_TEMPERATURE v_PRESSURE v_KE v_PE v_TOT_ENG v_ECOUPLE v_ECONSERVE
140000 224.839 287.779 4724.26 -5748.15 -1023.89 -6382.58 -7406.46
141000 217.312 120.765 4566.1 -5734.3 -1168.21 -6238.43 -7406.63
142000 219.629 -411.981 4614.79 -5721.36 -1106.58 -6300.22 -7406.8
143000 216.034 270.581 4539.25 -5665.89 -1126.64 -6279.97 -7406.62
144000 221.837 265.544 4661.18 -5640.84 -979.664 -6426.85 -7406.51
145000 217.109 -171.837 4561.85 -5653.18 -1091.34 -6315.04 -7406.38
146000 220.48 0.382695 4632.66 -5676.54 -1043.87 -6362.37 -7406.24
147000 221.977 -18.6547 4664.12 -5627.34 -963.223 -6443.03 -7406.26
148000 223.433 -15.6966 4694.72 -5599.4 -904.682 -6501.86 -7406.54
149000 226.443 -94.5437 4757.96 -5553.54 -795.583 -6610.62 -7406.2
150000 219.782 -126.356 4618.01 -5513.62 -895.619 -6510.77 -7406.39
151000 223.332 -255.129 4692.6 -5471.86 -779.261 -6627.14 -7406.41
152000 218.863 -112.877 4598.69 -5486.22 -887.531 -6518.63 -7406.17
153000 215.631 -146.453 4530.77 -5520.86 -990.084 -6416.01 -7406.09
154000 218.047 -17.2846 4581.55 -5497.43 -915.878 -6490 -7405.88
155000 219.308 -204.906 4608.05 -5548.06 -940.013 -6466.16 -7406.17
156000 219.994 15.164 4622.46 -5482.38 -859.917 -6546.21 -7406.13
157000 217.988 -100.916 4580.3 -5426.51 -846.214 -6559.84 -7406.05
158000 221.86 70.8685 4661.66 -5473.78 -812.125 -6593.88 -7406.01
159000 220.206 -145.175 4626.9 -5550.59 -923.69 -6482.13 -7405.82
160000 217.822 -34.2128 4576.83 -5542.05 -965.225 -6440.81 -7406.03
161000 218.397 56.6368 4588.89 -5535.86 -946.966 -6459.18 -7406.14
162000 221.9 -35.8724 4662.5 -5538.46 -875.955 -6530.19 -7406.14
163000 220.981 -73.7782 4643.19 -5572.57 -929.38 -6476.84 -7406.22
164000 221.293 -221.931 4649.76 -5565.56 -915.807 -6490.47 -7406.28
165000 223.956 -210.942 4705.71 -5648.83 -943.119 -6463.4 -7406.52
166000 220.726 112.035 4637.83 -5631.23 -993.408 -6413.29 -7406.7
167000 217.72 32.4747 4574.68 -5623.1 -1048.42 -6358.17 -7406.6
168000 221.61 -139.109 4656.41 -5706.24 -1049.83 -6356.83 -7406.66
169000 220.63 -94.6013 4635.82 -5577.81 -941.992 -6464.33 -7406.32
170000 221.807 157.399 4660.54 -5699.72 -1039.18 -6367.5 -7406.68
171000 218.37 -24.7031 4588.33 -5690.76 -1102.43 -6304.07 -7406.5
172000 221.401 9.3457 4652.03 -5757.62 -1105.59 -6301.18 -7406.77
173000 218.512 -193.666 4591.32 -5655.69 -1064.38 -6341.84 -7406.22
174000 220.377 27.2308 4630.5 -5740.66 -1110.17 -6296.08 -7406.25
175000 222.224 104.68 4669.31 -5701.78 -1032.47 -6373.95 -7406.42
176000 222.537 71.2436 4675.88 -5708.47 -1032.59 -6373.92 -7406.51
177000 218.951 83.6309 4600.53 -5714.49 -1113.96 -6292.34 -7406.3
178000 219.42 36.6864 4610.39 -5770.93 -1160.54 -6245.99 -7406.53
179000 219.181 -57.204 4605.38 -5710.5 -1105.13 -6301.65 -7406.78
180000 219.916 131.206 4620.81 -5739.12 -1118.31 -6288.24 -7406.55
181000 219.16 2.67027 4604.94 -5651.09 -1046.15 -6360.66 -7406.82
182000 218.42 7.87144 4589.39 -5563.07 -973.681 -6432.79 -7406.47
183000 219.342 -21.873 4608.75 -5622.62 -1013.86 -6392.56 -7406.43
184000 220.28 153.964 4628.46 -5615.3 -986.837 -6419.66 -7406.49
185000 219.969 68.5873 4621.92 -5589.5 -967.573 -6438.93 -7406.51
186000 223.536 87.9117 4696.87 -5558.52 -861.647 -6544.76 -7406.4
187000 216.721 -434.087 4553.69 -5507.8 -954.115 -6452.43 -7406.54
188000 223.287 -4.69183 4691.65 -5535.48 -843.835 -6562.66 -7406.49
189000 217.134 252.434 4562.36 -5493.44 -931.084 -6475.47 -7406.55
190000 217.012 -312.458 4559.8 -5488.86 -929.066 -6477.3 -7406.37
191000 218.733 -262.123 4595.96 -5570.9 -974.934 -6431.73 -7406.67
192000 219.856 -154.277 4619.56 -5537.38 -917.82 -6488.7 -7406.52
193000 223.463 375.169 4695.35 -5525.32 -829.965 -6576.41 -7406.37
194000 224.718 359.587 4721.7 -5535.32 -813.612 -6592.75 -7406.36
195000 218.921 -167.134 4599.9 -5531.12 -931.219 -6474.84 -7406.06
196000 220.072 -315.564 4624.09 -5572.02 -947.934 -6458.55 -7406.48
197000 219.7 237.891 4616.28 -5555.76 -939.482 -6466.89 -7406.37
198000 221.097 116.396 4645.62 -5553.74 -908.118 -6498.26 -7406.38
199000 218.864 -482.656 4598.71 -5553.62 -954.914 -6451.28 -7406.2
200000 219.925 -89.3935 4621 -5601.55 -980.551 -6425.91 -7406.46
201000 219.613 -16.098 4614.46 -5637.88 -1023.42 -6383.05 -7406.47
202000 221.322 -104.497 4650.35 -5724.3 -1073.95 -6332.44 -7406.38
203000 217.816 -117.569 4576.69 -5563.24 -986.546 -6419.45 -7405.99
204000 217.387 9.22771 4567.67 -5587.61 -1019.94 -6386.33 -7406.27
205000 222.221 -0.644527 4669.25 -5561.6 -892.349 -6514.04 -7406.39
206000 223.746 8.20986 4701.3 -5618.26 -916.962 -6489.22 -7406.18
207000 215.419 87.2427 4526.33 -5579.18 -1052.85 -6353.77 -7406.62
208000 221.896 -52.8154 4662.42 -5743.94 -1081.52 -6325.1 -7406.63
209000 216.429 -143.097 4547.55 -5671.8 -1124.25 -6282.44 -7406.7
210000 218.577 97.8025 4592.67 -5641.42 -1048.75 -6357.75 -7406.51
211000 215.619 -2.24037 4530.53 -5614.82 -1084.28 -6321.78 -7406.06
212000 221.338 59.9672 4650.69 -5564.48 -913.783 -6492.35 -7406.13
213000 220.386 120.298 4630.69 -5619.2 -988.511 -6417.74 -7406.25
214000 216.675 58.8126 4552.73 -5621.65 -1068.93 -6337.4 -7406.33
215000 222.337 -252.442 4671.68 -5592.59 -920.91 -6485.04 -7405.95
216000 220.106 -64.1225 4624.8 -5594.19 -969.388 -6436.61 -7406
217000 221.558 36.8165 4655.31 -5576.84 -921.524 -6484.45 -7405.97
218000 221.091 -120.063 4645.49 -5524.03 -878.533 -6527.54 -7406.08
219000 217.348 59.4975 4566.85 -5613.45 -1046.6 -6359.41 -7406.01
220000 219.448 -3.48123 4610.98 -5576.61 -965.628 -6439.93 -7405.55
221000 222.812 -107.15 4681.66 -5640.42 -958.766 -6447.25 -7406.01
222000 220.863 -61.8454 4640.72 -5638.18 -997.465 -6408.49 -7405.95
223000 221.329 278.599 4650.51 -5608.65 -958.139 -6447.57 -7405.7
224000 217.924 296.384 4578.96 -5524.78 -945.818 -6459.74 -7405.55
225000 221.61 -96.9991 4656.41 -5546.22 -889.815 -6515.84 -7405.65
226000 224.542 64.942 4718.02 -5615.58 -897.558 -6508.78 -7406.33
227000 221.271 17.7759 4649.3 -5447.47 -798.178 -6607.36 -7405.54
228000 218.038 5.41528 4581.36 -5570.74 -989.385 -6416.19 -7405.58
229000 220.874 -201.226 4640.94 -5559.96 -919.024 -6486.81 -7405.83
230000 222.064 31.6266 4665.96 -5605.68 -939.723 -6466.38 -7406.1
231000 218.532 205.772 4591.73 -5531.73 -939.999 -6465.81 -7405.81
232000 223.197 -2.77223 4689.76 -5566.49 -876.728 -6529.07 -7405.8
233000 220.425 -139.227 4631.52 -5563.69 -932.175 -6473.63 -7405.81
234000 218.833 245.139 4598.06 -5558.46 -960.398 -6445.34 -7405.73
235000 220.9 178.146 4641.48 -5555.55 -914.072 -6491.68 -7405.75
236000 221.755 91.3636 4659.46 -5510 -850.545 -6555.42 -7405.97
237000 218.216 -115.979 4585.09 -5562.73 -977.638 -6428.18 -7405.82
238000 220.67 -80.4113 4636.67 -5567.15 -930.485 -6475.37 -7405.85
239000 220.331 79.5128 4629.53 -5616.02 -986.485 -6419.24 -7405.72
240000 223.646 26.3268 4699.19 -5631.98 -932.781 -6473.06 -7405.84
241000 222.83 131.202 4682.04 -5568.14 -886.096 -6519.28 -7405.37
242000 218.838 13.9579 4598.17 -5583.2 -985.033 -6420.66 -7405.7
243000 223.233 -127.9 4690.51 -5587.94 -897.431 -6508.42 -7405.85
244000 220.039 -38.1271 4623.41 -5484.69 -861.28 -6544.57 -7405.85
245000 222.147 92.3691 4667.7 -5525.54 -857.842 -6547.87 -7405.71
246000 219.838 0.125821 4619.18 -5596.54 -977.358 -6428.78 -7406.14
247000 221.189 -87.9782 4647.56 -5561.1 -913.539 -6492.32 -7405.86
248000 218.61 -47.4595 4593.37 -5535.09 -941.72 -6464.12 -7405.84
249000 218.648 103.451 4594.18 -5490.67 -896.49 -6509.17 -7405.66
250000 222.879 9.5606 4683.07 -5537.61 -854.543 -6551.18 -7405.73
251000 217.097 -59.1554 4561.58 -5539 -977.417 -6428.25 -7405.67
252000 218.911 -82.4764 4599.7 -5589.84 -990.138 -6415.8 -7405.94
253000 219.568 -32.2643 4613.5 -5513.05 -899.549 -6506.06 -7405.61
254000 219.978 -234.127 4622.11 -5490.71 -868.598 -6537.01 -7405.61
255000 217.318 -177.131 4566.23 -5556.22 -989.989 -6415.56 -7405.55
256000 222.376 -80.3855 4672.5 -5551.44 -878.938 -6526.65 -7405.58
257000 224.79 -41.0819 4723.23 -5480.81 -757.574 -6648.17 -7405.75
258000 220.071 94.4908 4624.08 -5500.53 -876.45 -6529.03 -7405.48
259000 221.982 -41.3233 4664.23 -5586.47 -922.241 -6483.23 -7405.47
260000 218.801 -390.251 4597.38 -5531.14 -933.764 -6471.34 -7405.1
261000 219.612 -72.6076 4614.43 -5574.3 -959.871 -6445.89 -7405.76
262000 219.1 -116.776 4603.67 -5469.51 -865.841 -6540.08 -7405.92
263000 220.913 23.6927 4641.76 -5485.94 -844.175 -6561.6 -7405.77
264000 222.22 -30.6828 4669.22 -5510.65 -841.422 -6564.03 -7405.45
265000 221.38 65.0573 4651.57 -5536.88 -885.313 -6520.49 -7405.8
266000 220.914 -238.223 4641.8 -5639.21 -997.414 -6408.63 -7406.04
267000 218.522 21.0838 4591.53 -5528.87 -937.339 -6468.6 -7405.94
268000 221.617 -100.931 4656.57 -5474.92 -818.354 -6587.44 -7405.8
269000 222.012 -39.5352 4664.86 -5537.99 -873.135 -6532.68 -7405.82
270000 221.407 98.9594 4652.15 -5538.7 -886.551 -6519.49 -7406.05
271000 223.446 -188.766 4694.99 -5541.92 -846.931 -6558.83 -7405.76
272000 219.526 -144.236 4612.62 -5583.4 -970.78 -6435 -7405.78
273000 217.078 234.766 4561.19 -5598.34 -1037.15 -6368.6 -7405.75
274000 220.896 114.305 4641.41 -5612.45 -971.036 -6434.64 -7405.68
275000 220.491 -225.344 4632.89 -5540.98 -908.087 -6497.75 -7405.83
276000 220.451 90.9858 4632.05 -5558.55 -926.497 -6479.38 -7405.87
277000 223.182 38.028 4689.44 -5497.97 -808.534 -6596.96 -7405.49
278000 220.121 37.5755 4625.12 -5564.7 -939.581 -6466.09 -7405.67
279000 220.002 -154.709 4622.63 -5530.18 -907.558 -6498.16 -7405.72
280000 217.426 35.9215 4568.5 -5590.37 -1021.86 -6384.05 -7405.91
281000 219.639 45.8111 4615.01 -5507.22 -892.21 -6513.43 -7405.64
282000 217.041 -201.456 4560.4 -5594.43 -1034.03 -6371.79 -7405.82
283000 220.567 -64.5381 4634.5 -5547.46 -912.961 -6493.01 -7405.97
284000 216.995 168.315 4559.43 -5509.19 -949.753 -6456.34 -7406.1
285000 221.865 197.771 4661.77 -5526.5 -864.728 -6541.17 -7405.9
286000 218.266 -172.353 4586.14 -5672.54 -1086.4 -6319.61 -7406.01
287000 220.706 69.9237 4637.42 -5490.1 -852.678 -6553.18 -7405.86
288000 222.635 308.153 4677.94 -5574.84 -896.899 -6508.93 -7405.83
289000 220.84 -335.66 4640.23 -5619.01 -978.782 -6426.86 -7405.64
290000 218.445 -161.345 4589.91 -5662.55 -1072.64 -6333.01 -7405.65
291000 219.577 88.6845 4613.69 -5560.08 -946.394 -6459.24 -7405.64
292000 219.307 -46.2986 4608.03 -5538.39 -930.361 -6475.34 -7405.7
293000 220.26 75.0927 4628.05 -5619.09 -991.041 -6414.84 -7405.88
294000 217.319 -165.689 4566.25 -5660.11 -1093.86 -6312.19 -7406.06
295000 220.826 -159.409 4639.93 -5606.17 -966.232 -6439.3 -7405.53
296000 219.768 -2.24492 4617.7 -5552.09 -934.387 -6471.21 -7405.59
297000 218.206 -256.633 4584.89 -5663.17 -1078.28 -6327.56 -7405.85
298000 219.943 107.368 4621.38 -5689.74 -1068.37 -6337.63 -7406
299000 217.044 268.55 4560.46 -5622.39 -1061.93 -6343.61 -7405.54
300000 225.51 -25.2429 4738.35 -5610.92 -872.571 -6532.81 -7405.38
301000 217.744 -279.007 4575.18 -5626.15 -1050.97 -6354.67 -7405.65
302000 223.215 -49.2643 4690.13 -5643.66 -953.528 -6452.16 -7405.69
303000 216.413 40.213 4547.21 -5622.24 -1075.04 -6330.57 -7405.61
304000 220.704 261.202 4637.38 -5662.89 -1025.51 -6380.18 -7405.69
305000 220.354 -84.6384 4630.03 -5675.2 -1045.18 -6360.23 -7405.4
306000 219.084 -187.735 4603.33 -5593.63 -990.3 -6415.15 -7405.45
307000 218.674 220.548 4594.72 -5643.23 -1048.51 -6357.11 -7405.62
308000 216.923 -46.9478 4557.93 -5650.41 -1092.48 -6312.91 -7405.39
309000 218.073 -119.791 4582.08 -5567.45 -985.369 -6419.81 -7405.18
310000 218.051 -64.3986 4581.63 -5532.9 -951.275 -6454.26 -7405.53
311000 217.954 51.4533 4579.58 -5598.09 -1018.5 -6386.96 -7405.46
312000 221.348 -68.8141 4650.91 -5530.92 -880.011 -6524.92 -7404.93
313000 222.091 194.224 4666.51 -5582.54 -916.026 -6489.06 -7405.09
314000 218.855 65.1155 4598.53 -5518.92 -920.393 -6484.28 -7404.68
315000 224.632 77.0366 4719.92 -5490.38 -770.468 -6634.13 -7404.6
316000 219.026 11.438 4602.11 -5479.85 -877.747 -6526.59 -7404.34
317000 223.835 -278.299 4703.17 -5529.69 -826.526 -6578.13 -7404.66
318000 220.387 -104.864 4630.71 -5591.85 -961.139 -6443.55 -7404.69
319000 222.117 305.357 4667.06 -5570.46 -903.395 -6501.38 -7404.77
320000 221.01 -101.518 4643.81 -5540.09 -896.287 -6508.19 -7404.48
321000 218.951 -161.877 4600.54 -5563.96 -963.42 -6441.23 -7404.65
322000 217.982 -69.0005 4580.17 -5547.25 -967.074 -6437.6 -7404.67
323000 218.695 130.905 4595.15 -5602.15 -1006.99 -6398.1 -7405.09
324000 223.11 -30.1564 4687.92 -5566.45 -878.525 -6526.39 -7404.91
325000 219.594 -204.196 4614.04 -5615.58 -1001.54 -6403.48 -7405.02
326000 214.458 21.6634 4506.13 -5556.51 -1050.38 -6354.16 -7404.54
327000 218.425 115.921 4589.49 -5578.02 -988.533 -6416.44 -7404.98
328000 222.232 -90.0806 4669.47 -5587.7 -918.231 -6486.93 -7405.16
329000 220.286 -44.192 4628.6 -5603.53 -974.934 -6430.4 -7405.34
330000 220.585 -90.9408 4634.87 -5623.45 -988.579 -6416.33 -7404.91
331000 219.949 268.003 4621.51 -5545.54 -924.026 -6480.44 -7404.47
332000 217.996 -164.168 4580.48 -5660.49 -1080.01 -6325.28 -7405.29
333000 217.696 -161.655 4574.17 -5606.94 -1032.77 -6372.73 -7405.5
334000 219.006 60.0896 4601.69 -5526.91 -925.225 -6479.96 -7405.19
335000 221.433 -286.097 4652.69 -5565.7 -913.011 -6492.16 -7405.17
336000 223.409 -183.476 4694.22 -5553.05 -858.834 -6546.41 -7405.24
337000 218.094 271.683 4582.53 -5566.36 -983.83 -6421.27 -7405.1
338000 216.955 23.0786 4558.6 -5631.04 -1072.44 -6332.61 -7405.05
339000 224.04 50.7242 4707.47 -5592.04 -884.57 -6520.51 -7405.08
340000 221.796 147.795 4660.32 -5599.98 -939.66 -6465.58 -7405.24
341000 220.157 -113.309 4625.88 -5606.03 -980.15 -6425.29 -7405.44
342000 219.22 24.9918 4606.2 -5654.68 -1048.48 -6356.88 -7405.36
343000 218.279 -136.847 4586.41 -5613.61 -1027.19 -6377.93 -7405.12
344000 219.035 -42.5708 4602.31 -5683.45 -1081.14 -6324.31 -7405.45
