# Time-averaged data for fix 1
# TimeStep c_pTensor[1] c_pTensor[2] c_pTensor[3]
188000 -3.56868 2.4162 -65.2569
189000 -42.845 -13.1837 -51.2786
190000 -22.8138 -56.0418 -19.3664
191000 -23.7623 -6.37279 -27.31
192000 -42.7011 -9.45585 -28.0521
193000 10.5376 -32.3135 5.18329
194000 -33.8598 -31.8411 -11.439
195000 -25.7244 -30.091 -14.1391
196000 -24.2271 -39.6038 -27.1285
197000 -44.7883 -35.5956 -43.1589
198000 -11.635 -28.9872 0.818591
199000 -16.444 19.3743 13.0789
200000 -21.1162 -8.46568 -9.36331
201000 -13.2553 -25.6706 1.77183
202000 1.37558 -40.7934 12.4976
203000 -32.7884 -14.2712 14.4814
204000 16.8526 13.3742 -15.673
205000 33.82 -4.94766 39.0474
206000 17.8958 -10.4528 49.107
207000 51.1317 1.53407 20.3168
208000 -9.70516 -9.76413 29.9109
209000 -13.8694 -33.1878 13.5822
210000 0.00998152 -22.3158 26.7785
211000 -21.346 -7.90363 41.4537
212000 16.3393 -25.715 70.3599
213000 13.4793 3.40236 55.4664
214000 -11.6464 43.959 35.6933
215000 -26.2671 28.0751 -8.71156
216000 -38.8601 -57.4737 -28.2357
217000 -18.6008 1.09062 -23.9948
218000 -32.2814 -5.92 -4.3793
219000 -37.0576 -17.7012 2.63036
220000 -49.5879 -68.5589 -42.9905
221000 -2.70075 -34.6391 -18.1948
222000 -30.8609 -38.6438 -33.4898
223000 -53.5063 -27.1788 -14.523
224000 22.5355 -28.706 17.2363
225000 -3.52018 8.06864 20.9631
226000 -18.1984 -31.8511 -20.1564
227000 0.880588 -30.0267 15.4663
228000 -23.9316 -44.7661 -30.5362
229000 -46.125 -104.925 -53.629
230000 -49.6766 -82.3859 -25.6361
231000 3.87042 -42.6704 13.2682
232000 -11.2954 -0.574871 29.2971
233000 -4.45335 -4.8807 -3.43838
234000 -10.4468 -11.4957 -31.4112
235000 17.977 -34.4634 -34.2173
236000 -21.0755 5.19477 -35.873
237000 -48.6791 -32.4044 -5.38422
238000 -23.8607 -41.9394 -9.59437
239000 -16.8463 -0.187147 42.7959
240000 2.58671 8.59273 70.2357
241000 6.21561 21.574 66.3958
242000 23.991 24.3242 50.4222
243000 9.75281 38.0523 -19.7062
244000 9.10541 11.126 56.509
245000 1.77026 10.8599 41.4732
246000 -4.06504 9.86862 15.1171
247000 -14.9386 17.1106 19.7188
248000 -15.7357 -29.5009 -40.9796
249000 -0.752488 10.0467 -30.3989
250000 23.1214 2.22074 37.8237
251000 16.6198 20.5472 11.3553
252000 -72.078 -21.6528 32.3228
253000 -15.813 0.514488 12.5288
254000 -42.3569 -22.7596 -29.4232
255000 -42.0523 -39.5961 -6.12817
256000 -9.94163 -9.23397 5.29211
257000 -48.9416 -29.1773 -34.0752
258000 -12.2124 -0.036101 -20.9986
259000 -2.21782 29.8393 -10.8451
260000 -59.3526 -63.2885 -23.1284
261000 -39.6142 -34.4946 -49.1353
262000 -27.8718 -23.5591 -8.9204
263000 -6.03933 0.368805 28.0823
264000 -44.7938 11.5073 -17.12
265000 -6.4687 22.1164 48.2096
266000 -6.7668 4.41815 34.2932
267000 -46.0027 -25.7353 2.71198
268000 -12.8238 19.432 28.0969
269000 12.0568 -36.0299 -32.762
270000 4.9367 26.4207 23.8923
271000 -20.0072 2.90708 37.6486
272000 18.1845 16.0711 -6.59668
273000 14.1608 2.0937 -8.19092
274000 -13.7466 0.432844 -25.8998
275000 -27.4089 -33.6386 -52.9728
276000 -39.8573 13.459 1.86046
277000 -41.5231 -19.8949 0.883861
278000 -5.61852 30.4705 33.2462
279000 21.3198 -16.8976 29.9961
280000 -10.2818 -9.32329 32.5081
281000 -47.8069 -31.7455 12.87
282000 -48.675 -30.6916 18.6245
283000 -3.64392 -3.78784 -51.8841
284000 13.7285 -32.3374 -17.4652
285000 12.1572 2.05266 19.3241
286000 -48.2257 -12.6854 -3.3681
287000 -12.4911 -45.6969 -7.67977
288000 39.6175 42.3601 38.2574
289000 15.5136 3.03082 -19.6258
290000 -19.7492 -35.6544 -0.28285
291000 1.7085 2.58183 23.7222
292000 30.9795 -6.52601 -0.886963
293000 -14.0581 -8.37387 16.6207
294000 -26.1383 -2.80191 -16.0783
295000 -26.2883 -6.05665 14.0301
296000 -10.8267 -41.2172 -16.7006
297000 -6.64084 -36.2226 9.1737
298000 4.019 -29.4203 11.6808
299000 36.0414 25.6604 20.4981
300000 11.3979 12.4687 8.11977
301000 -6.22875 22.1782 22.7773
302000 25.1199 -4.81607 8.14763
303000 -10.4441 8.35454 41.6546
304000 25.4112 24.733 32.72
305000 -12.9846 -47.1568 4.92153
306000 -7.41498 17.2946 28.859
307000 1.89481 13.2549 51.5684
308000 -33.8247 -30.0007 -53.0589
309000 -9.67411 27.0516 19.8721
310000 -21.4687 -29.3367 -6.4267
311000 -38.855 -17.6933 -40.6356
312000 -40.338 1.25159 38.0679
313000 -14.0582 -16.9191 -17.9666
314000 -22.3804 -44.5328 -20.3539
315000 2.1943 26.9946 -12.1346
316000 -24.3538 -8.03242 -16.582
317000 -4.60652 -11.2919 -19.4787
318000 -63.3399 -37.8798 -17.9963
319000 -26.9684 -15.2213 -45.5159
320000 -12.9711 18.2586 5.09629
321000 -31.0522 -61.7208 -14.1128
322000 -22.448 -55.6916 -8.35856
323000 16.2204 25.5118 -16.5942
324000 -5.19853 -8.31227 12.8246
325000 -10.6481 -57.9143 -10.1866
326000 -28.0488 -19.6898 0.602365
327000 17.9188 38.4375 3.21606
328000 0.796185 20.1333 35.169
329000 -17.9579 7.02744 37.2001
330000 -12.7912 25.0966 10.2669
331000 11.8774 -10.421 13.2576
332000 6.11152 -5.08342 26.9996
333000 -17.1339 -23.6251 -21.4362
334000 -13.7526 -17.8944 25.1747
335000 -0.111265 -10.4617 -27.6893
336000 10.8517 -1.0525 17.4825
337000 -0.45222 14.5955 34.0855
338000 -8.79566 2.6148 26.1336
339000 44.8924 14.9783 -14.1513
340000 52.826 8.67499 34.4734
341000 25.3319 -2.4063 17.3342
342000 -4.65106 -22.527 -2.4192
343000 -46.1586 -36.1083 -36.3492
344000 -11.1464 -19.3852 -30.7377
345000 -43.1229 -32.1845 -31.1113
346000 -38.5387 -21.5384 3.14984
347000 -9.65178 -33.3561 15.5107
348000 -38.3176 -10.8809 -28.5808
349000 -42.3182 -35.3753 -5.27391
350000 13.4299 -34.2794 4.90714
351000 -14.8934 19.6997 4.90274
352000 3.79725 -13.3915 9.18818
353000 -8.75501 -4.73172 -28.5975
354000 42.8017 14.4758 70.9207
355000 2.93652 -7.2464 5.07517
356000 35.5856 9.87313 -24.3858
357000 23.2079 22.5414 58.9589
358000 51.7174 -1.79631 28.2302
359000 14.2032 2.42536 3.43794
360000 -21.626 12.4657 18.6923
361000 7.6044 -20.711 -24.5067
362000 11.1906 -21.4247 15.5582
363000 -25.159 18.4629 25.0454
364000 -5.31932 48.9552 60.1417
365000 7.56117 4.33034 -19.0104
366000 5.5453 8.13895 20.2932
367000 -33.2104 -24.9215 4.97458
368000 -26.4442 -47.0382 -19.4253
369000 -2.32694 -12.4828 14.2085
370000 -57.7027 -38.0167 -13.4933
371000 -35.6145 -51.4592 -33.5833
372000 -19.0413 4.41502 -19.3721
373000 -22.1018 -20.1073 -26.5281
374000 -28.4364 -9.43496 -18.6434
375000 -21.9509 -27.4802 -30.9336
376000 -34.594 -1.60647 -18.7637
377000 -26.9226 -10.0802 2.43446
378000 -36.758 -17.1828 11.2579
379000 -32.4475 -8.79301 34.4911
380000 4.20633 -30.1837 -35.0562
381000 18.342 -13.4206 23.8685
382000 -6.22538 -23.9406 14.2625
383000 -34.1913 -59.1195 7.79066
384000 -25.8893 -37.8441 35.2866
385000 -36.142 -50.4359 10.1938
386000 -65.1156 -68.9331 14.5171
387000 18.7936 -19.3812 50.9902
388000 -38.1269 6.84693 3.15382
389000 -17.0298 0.595924 21.5588
390000 -51.6765 -47.0721 -37.5861
391000 -7.16358 -21.1391 -22.2281
392000 -14.6017 23.0946 -30.8845
393000 -29.7302 -51.7478 1.73794
394000 -13.0361 -23.6326 -2.42026
395000 -19.7056 -57.7425 -4.56111
396000 -4.94559 -46.5597 12.1525
397000 -6.85906 -14.1166 24.0673
398000 -28.8622 -24.7513 -25.4265
399000 -36.1093 -19.4559 -7.05227
400000 -11.5042 6.54905 -5.63572
401000 -1.15866 11.9157 21.0954
402000 -16.3417 -9.07654 -4.81991
403000 -37.071 4.66512 3.07583
404000 -31.4828 4.19751 17.1216
405000 43.6227 28.735 38.5414
406000 -18.9818 6.27245 -3.00257
407000 -25.7138 -4.86672 7.55775
408000 -7.75571 -17.2446 10.0091
409000 -22.4053 12.3404 3.6281
410000 -8.34621 -19.0606 5.65004
411000 -10.3838 -1.84302 26.3589
412000 3.1834 -40.1092 20.267
413000 -17.5657 43.8893 30.7474
414000 -42.4457 -32.3862 -33.2701
415000 -54.5494 -59.6608 8.01985
416000 -41.0523 -45.999 -4.5956
417000 -42.1816 -40.1057 -44.3266
418000 -23.2218 23.2462 -15.2266
419000 12.3994 24.7127 -10.0178
420000 -5.05075 -4.94404 -32.5841
421000 -6.26405 -42.8766 -7.09056
422000 -19.3803 -7.45862 -28.9292
423000 -6.08993 12.5574 50.2721
424000 36.3323 21.9585 81.1825
425000 75.8748 22.0548 62.8902
426000 26.6516 1.35362 45.6228
427000 31.9642 -25.2066 24.5062
428000 36.3308 33.4061 18.2714
429000 41.9865 -4.46045 60.3224
430000 -5.59794 17.8036 42.6737
431000 18.0019 29.6976 16.1063
432000 -12.2173 -14.2422 25.0054
433000 -16.3014 -25.1359 34.7166
434000 -22.3615 -42.5975 -32.8121
435000 -65.5731 -35.3068 1.63458
436000 -56.1453 -36.6081 -44.9182
437000 -37.4457 -4.08595 -28.7612
438000 -47.3888 -27.664 17.6617
439000 -72.5113 -34.2216 -36.6115
440000 -60.7344 -28.7833 -17.2254
441000 -92.2706 -39.2967 -4.38235
442000 -32.4276 6.81857 -2.10925
443000 -41.7566 -19.5934 -5.6825
444000 -40.5401 -33.0707 -29.5499
445000 -48.2935 -69.5943 8.12816
446000 -69.4424 -60.3494 -30.1357
447000 -25.5605 -62.5248 -3.01718
448000 -40.0349 -48.2306 -14.2288
449000 -64.4283 -61.0124 -4.36713
450000 -54.6037 -59.2237 -32.6498
451000 -24.6326 -42.7545 -6.22012
452000 -3.26142 -29.9813 4.21188
453000 -24.6498 -14.5409 -2.06684
454000 -15.9758 7.46186 12.403
455000 -28.125 20.3661 20.0469
456000 -12.5981 -27.8572 8.2479
457000 -24.8924 -17.6619 14.9485
458000 14.7581 -14.9319 -8.95531
459000 -9.0923 28.5727 2.68571
460000 -17.0303 16.1663 3.24102
461000 -2.26881 -38.0032 21.2815
462000 4.20349 -18.6214 39.287
463000 16.2565 -10.5404 29.5332
464000 -1.74657 -6.92396 25.7769
465000 0.791822 -9.59509 -3.40453
466000 22.7112 12.4421 9.21015
467000 15.4789 -23.4879 -15.4484
468000 -5.47168 -14.8894 -7.89042
469000 26.4355 -20.7373 17.0831
470000 0.823684 -4.61162 -4.75423
471000 23.2749 12.1945 -39.9824
472000 -11.772 32.4773 -20.2591
473000 -80.4374 -36.2001 -31.3278
474000 -86.0383 -33.2386 4.32335
475000 -9.79199 20.1639 -34.1137
476000 -4.35448 12.7948 6.51109
477000 -3.22752 -19.6066 27.5377
478000 20.9811 24.1889 14.9887
479000 25.9236 7.36175 26.2534
480000 47.5097 75.0666 45.8518
481000 -28.5897 6.27765 7.77805
482000 -14.7295 29.0355 25.9473
483000 -2.77863 -33.1699 23.2746
484000 47.3953 78.844 52.3849
485000 -21.0763 3.42847 28.3176
486000 5.03379 39.9531 40.9565
487000 18.5729 1.20743 29.6768
488000 -21.5308 -9.96778 37.4025
489000 1.54932 -16.4614 25.5409
490000 -19.972 -28.9241 -32.441
491000 -34.4859 -30.1574 -19.3181
492000 -10.3614 9.11927 -7.84849
493000 -30.4184 -12.2864 30.4476
494000 17.1197 17.9687 25.3332
495000 -5.53109 -25.6592 -6.33487
496000 -45.3386 -59.9417 -34.7024
497000 -29.1982 -73.2975 -39.4909
498000 -36.8393 -48.4987 -44.9592
499000 -15.6981 -1.92954 -13.9481
500000 -35.7487 -2.81841 -32.5393
501000 -58.0774 -75.4192 -47.1719
502000 -41.5694 -35.8287 -34.5386
503000 -27.18 4.52672 -11.8198
504000 -16.9173 -4.23207 18.6598
505000 0.627533 -1.56751 -9.22156
506000 5.72592 25.5581 22.6189
507000 5.65424 -4.97729 13.0621
508000 -13.5423 10.2486 28.3687
509000 0.261727 56.3649 44.0169
510000 -20.2465 -26.1946 5.87323
511000 -30.8415 -52.9443 -21.8109
512000 4.6694 9.72021 47.7051
513000 -14.8592 15.7841 -10.66
514000 -16.7824 9.88614 2.64933
515000 -28.2845 14.3585 10.3886
516000 -25.6311 4.36406 16.685
517000 -8.62742 -2.121 62.2949
518000 16.5986 16.3252 -4.09895
519000 -6.21269 -10.4942 6.89509
520000 -15.882 3.58762 31.9151
521000 -12.8498 13.7956 13.9482
522000 -10.3343 -17.9147 9.62699
523000 21.0104 14.9844 -18.0127
524000 37.8769 32.132 0.606808
525000 -3.68656 16.9784 -37.1029
526000 5.67919 -17.9372 15.4312
527000 13.3788 -34.2646 -6.71291
528000 18.8055 17.5143 18.8006
529000 -13.7205 -9.87796 38.6453
530000 -16.399 -7.27548 15.1793
531000 -39.5506 -48.162 -16.9094
532000 -42.7485 -34.2294 -7.56604
533000 -35.3714 10.9167 -26.9179
534000 -38.1474 -27.6164 -14.7155
535000 23.39 -11.3769 14.4588
536000 5.28341 1.21812 -20.2202
537000 -24.3189 -0.838587 -13.0995
538000 1.53188 4.18013 -14.2006
539000 -1.51592 -0.458155 5.46299
540000 24.5593 16.5172 24.7911
541000 4.63106 -15.9464 15.7038
542000 -8.14233 -30.2503 -40.6463
543000 36.4026 -20.5938 20.4539
544000 -19.7195 22.6403 26.0398
545000 -13.3469 -9.94084 21.5779
546000 -20.7024 -0.795833 29.9171
547000 -14.9906 -11.404 26.4291
548000 4.75841 -6.89939 3.62782
549000 -10.61 1.43161 -1.70611
550000 13.4769 8.40867 41.4421
551000 -9.41584 -16.6171 1.1336
552000 38.3468 20.8933 38.4008
553000 8.29771 49.5869 23.0466
554000 1.37492 -8.42091 38.7905
555000 15.3349 32.5344 -16.4667
556000 -13.4776 -42.1422 -8.90226
557000 -12.5812 -16.2756 -0.871814
558000 -13.1852 -5.99934 26.8339
559000 -65.8469 -22.0233 10.3264
560000 -27.4311 -0.0149072 -37.5024
561000 -3.94069 -38.4999 -3.43108
562000 -8.8474 4.14205 57.787
563000 -54.6917 -19.663 32.4847
564000 -0.797391 25.8255 45.6151
565000 8.89829 52.8986 50.2563
566000 -9.64106 6.75724 -6.51383
567000 -13.0215 -2.66914 6.76796
568000 -31.1778 -75.1313 0.517348
569000 -23.2849 -39.1366 1.59132
570000 -25.4977 -12.5978 11.1559
571000 -19.7711 -34.9965 10.816
572000 -36.7443 -38.838 7.16856
573000 -58.4359 -20.4309 -10.262
574000 -56.122 -20.845 -55.4375
575000 -41.3829 -53.0122 -35.8988
576000 -43.3801 -75.2351 -34.0941
577000 -40.453 -51.8313 -60.8508
578000 -40.6834 -67.6892 -11.3384
579000 -48.2257 -63.0125 -42.6967
580000 -9.51448 -86.4062 -54.2116
581000 -56.0844 -63.357 -35.3028
582000 -79.3919 -52.0638 -28.7726
583000 -12.9961 -0.0520864 9.0598
584000 -52.5677 -45.685 -25.9631
585000 -21.3897 -38.1912 -14.7463
586000 5.27772 -27.8918 32.197
587000 -45.5727 -27.214 -24.1229
588000 -1.59326 0.111868 29.3749
589000 -24.7057 9.15325 49.6519
590000 39.1057 21.1592 9.98731
591000 -22.9035 18.2378 34.4059
592000 43.4413 24.5885 21.5858
593000 51.7502 50.0989 73.5674
594000 57.7026 81.777 62.482
595000 32.4213 41.7227 37.0803
596000 43.6271 42.4471 70.914
597000 26.4679 36.3799 44.0588
598000 7.99706 49.1283 31.0071
599000 10.351 2.96641 43.1871
600000 26.0503 26.1401 22.3901
601000 1.08392 20.246 -3.08292
602000 9.12045 8.32498 19.6657
603000 -44.072 1.57046 -26.8792
604000 -24.5598 -11.5372 -27.3268
605000 -46.5136 -48.6791 -1.1907
606000 14.3669 -17.6162 -23.3632
607000 -22.7052 -7.1184 9.22187
608000 -38.5583 -31.546 11.5088
609000 -41.4092 -29.5341 2.64114
610000 -4.14114 -13.9434 -4.77418
611000 -41.9092 -24.6669 -9.66737
612000 25.4851 -12.6957 0.704835
613000 11.4951 -23.8801 21.3475
614000 -56.9251 -67.1229 -43.11
615000 -30.616 -41.7433 -25.8839
616000 -33.1664 -30.4965 -56.8046
617000 -14.1469 -65.0186 -10.3782
618000 -32.0173 -41.4431 -5.56481
619000 -48.3309 -21.2228 1.19144
620000 -3.46098 -18.2729 -1.4272
621000 -50.3967 3.01835 8.67871
622000 22.8721 -4.39858 42.8637
623000 27.9176 2.57786 -8.47805
624000 -6.3108 1.01192 2.01554
625000 3.74744 14.4004 -3.84299
626000 40.7807 -21.1708 -3.8006
627000 -7.92713 -13.9441 -16.8787
628000 27.7671 3.42005 18.0964
629000 -28.6621 -0.338468 7.71097
630000 -19.7873 20.758 17.0395
631000 19.6669 52.0378 76.5544
632000 3.94159 40.5502 29.3673
633000 -19.2032 -4.88861 -6.49807
634000 10.4097 2.13732 2.60919
635000 -6.19813 5.66637 -12.8648
636000 -26.5441 -1.48005 13.7932
637000 7.214 0.587552 2.30978
638000 -11.5066 5.23351 30.58
639000 -5.91888 -14.1703 -15.662
640000 -5.39839 39.82 36.3128
641000 17.1067 -12.3194 -9.74325
642000 3.03443 6.69039 10.6591
643000 13.8318 11.3127 -19.5447
644000 -33.5074 -18.1928 -1.33466
645000 -12.1041 -3.39748 -3.35217
646000 -5.95764 -24.5988 -5.98492
647000 -29.4836 14.0271 21.2621
648000 -5.07436 -4.91373 4.14406
649000 -30.2104 -22.927 -10.3189
650000 -4.53476 9.33027 10.6047
651000 -57.9271 -32.5096 -10.7554
652000 41.6659 -20.5253 -21.7874
653000 -38.1009 -33.2707 -51.5015
654000 -0.152454 -27.3041 -7.77134
655000 22.5806 -1.59197 4.53414
656000 2.49421 13.221 11.0004
657000 -22.7142 6.33779 18.7937
658000 -42.8373 -12.2655 -0.835807
659000 -6.38986 8.33685 8.37578
660000 -7.43161 -31.3383 -17.5654
661000 5.06244 -27.5219 -6.89899
662000 -20.9024 1.35371 36.0694
663000 -56.5481 0.372274 -19.3148
664000 -14.7543 -23.6608 18.9386
665000 -39.2564 -18.0409 -22.0351
666000 -37.2249 6.61985 -16.875
667000 11.2335 14.5977 36.2046
668000 27.494 0.795627 36.7638
669000 45.9639 -9.59971 29.1944
670000 43.3861 -8.13028 15.2397
671000 8.88653 -17.1382 21.0121
672000 -5.59297 -37.263 -16.4672
673000 17.0911 6.25607 21.5126
674000 33.4195 53.8029 19.7338
675000 5.21261 16.7288 46.4346
676000 -23.7697 18.7266 -18.8837
677000 -51.1916 2.52299 6.42849
678000 -30.2078 6.09443 -11.8445
679000 -17.7077 -0.790954 21.4246
680000 -4.52572 11.7923 31.2146
681000 16.62 -19.0225 22.9702
682000 -12.5505 -15.898 12.6923
683000 35.7893 27.3121 -8.7828
684000 4.97133 -15.3042 -1.96435
685000 -2.67978 -29.1916 -6.10398
686000 4.4639 -39.7598 8.12821
687000 -31.9459 -16.1735 -28.7868
688000 -10.9919 -9.16441 4.58752
689000 -1.6468 9.70985 36.0722
690000 -13.6286 -41.0087 4.94407
691000 -29.0658 1.72317 0.902055
692000 -35.5545 -40.0789 -12.9288
693000 -41.8931 -40.8422 -3.11325
694000 -39.7454 -33.4544 -10.6571
695000 -31.8886 -51.483 9.5879
696000 -18.1166 -22.2097 -3.81733
697000 -4.66347 21.1205 -15.706
698000 15.1366 -11.2278 17.0013
699000 -24.0045 11.6906 -10.4909
700000 -2.95855 -27.0575 -5.39191
701000 -6.79137 -10.4451 -1.49232
702000 -27.2979 -25.1854 -4.66933
703000 -5.22716 -10.0299 16.1868
704000 -27.8633 -40.9127 -9.12538
705000 -4.86874 -14.3103 27.0104
706000 -28.5725 -49.6852 46.9647
707000 -36.927 -23.3077 -9.14177
708000 -10.4336 -27.42 -33.0215
709000 -31.3051 8.54643 -11.2476
710000 10.1819 0.0632271 6.46727
711000 9.59747 22.2045 3.37005
