# Time-averaged data for fix 1
# TimeStep c_pTensor[1] c_pTensor[2] c_pTensor[3]
390000 22.1466 22.1066 52.0373
391000 13.8705 35.4902 51.1744
392000 12.6873 35.8718 33.4419
393000 19.3789 39.1864 29.2979
394000 -26.8156 -13.9306 12.9601
395000 6.05006 6.22496 26.7538
396000 28.3339 1.39728 53.9112
397000 -8.30088 17.8516 23.8336
398000 -23.1931 -24.1505 -50.6956
399000 -6.39035 -10.0297 -48.1424
400000 2.47615 -11.7275 -21.1387
401000 -5.51451 -12.8894 9.80921
402000 -31.9808 -42.1374 -19.3663
403000 -47.4522 -87.7834 -12.7745
404000 -39.4499 -67.6855 -56.2821
405000 -7.03248 -88.1955 -33.4184
406000 -40.4456 -66.1526 -106.797
407000 -82.6738 -38.8525 -26.5329
408000 -1.72142 -0.119478 13.9186
409000 -62.1075 -43.4307 -22.7262
410000 -74.1362 -59.1711 -33.9899
411000 -39.0436 -62.0842 -33.1164
412000 -7.00298 -16.4028 5.28615
413000 -25.5805 -34.8471 -5.59159
414000 -66.8744 -28.6745 -52.5574
415000 -52.036 -34.9401 -43.6891
416000 -46.8786 -3.85466 1.84744
417000 -28.8096 -7.12871 37.7196
418000 -15.2781 9.83664 8.78924
419000 -1.28264 -4.59544 18.3027
420000 -13.0927 -7.41848 52.6451
421000 -14.5796 -26.2136 -13.8313
422000 -36.8271 8.71995 5.84164
423000 4.26892 -2.91971 16.331
424000 42.4362 15.8261 39.5362
425000 40.8414 61.8848 79.6574
426000 64.7643 35.584 63.2416
427000 17.7822 -2.52214 39.3935
428000 -22.8695 -34.2318 35.3933
429000 -11.0116 -0.0330757 17.2577
430000 -5.90354 14.4265 19.1781
431000 -11.1885 35.2057 51.1711
432000 -28.5146 -3.65762 17.5331
433000 4.73334 27.8675 9.92201
434000 -31.1904 -42.0512 9.66539
435000 -23.2099 -34.392 -14.1902
436000 -40.3363 6.11696 -1.3332
437000 -11.2728 -6.86146 6.30273
438000 -21.9962 12.1539 -19.8788
439000 -41.7902 -66.2355 -23.903
440000 -45.5133 -33.9935 -24.7027
441000 -54.8932 -32.8387 -10.9905
442000 -51.8109 -23.0766 -24.1705
443000 -75.7084 -34.5163 -40.3943
444000 -35.5648 -7.26768 -18.8002
445000 -47.2987 -46.5057 -32.7033
446000 -59.4901 -52.0932 -4.48258
447000 -48.7603 -86.3833 -1.43274
448000 -20.291 -59.3598 -14.3717
449000 -30.3365 -25.9899 -36.8772
450000 -10.76 -16.6196 29.5781
451000 -43.0978 -7.20743 -42.4147
452000 -19.0662 -7.03279 13.5148
453000 35.4998 2.64115 52.614
454000 -22.212 -3.97476 -0.888561
455000 -33.0128 -5.76458 38.0054
456000 -12.0869 -31.8506 15.5909
457000 4.37698 -30.5791 57.0164
458000 -16.1645 16.8514 -2.59009
459000 19.0409 32.9353 24.9806
460000 7.12681 -25.5177 24.782
461000 4.02089 -5.34954 -23.8463
462000 -53.1894 -36.4012 -13.3459
463000 -4.40177 13.1681 33.2232
464000 -26.0899 16.1482 42.4851
465000 -16.5137 22.8901 16.0511
466000 -50.7596 -23.724 -9.48536
467000 4.89586 -10.6316 -5.42514
468000 19.9116 -10.6973 -1.06605
469000 8.73855 -25.685 -10.9976
470000 -25.67 -16.2099 -18.7298
471000 -20.003 12.2313 3.22787
472000 -23.5909 -5.75236 20.2609
473000 -33.008 4.86983 2.29535
474000 -21.3643 9.89395 12.3388
475000 45.04 -20.2522 1.20984
476000 -12.5885 8.02094 19.1509
477000 -9.05036 -3.19018 21.9281
478000 18.2302 -30.2151 22.3118
479000 13.0441 4.60895 26.0358
480000 -10.2445 15.6154 -21.717
481000 -25.0435 -7.95672 -22.2926
482000 -20.8397 -19.137 -12.8333
483000 -17.8753 -13.3795 -35.3054
484000 -18.6211 26.7717 -2.32619
485000 -29.4808 -27.7774 -22.9192
486000 -51.9449 -43.8464 7.34124
487000 -26.8154 -19.2813 -2.24611
488000 -4.59805 -3.05687 -10.6964
489000 -8.20532 35.6395 3.32013
490000 -45.0274 7.24853 -8.58009
491000 -27.0621 -3.60788 7.96298
492000 9.60206 21.9801 46.1888
493000 9.20601 23.2483 47.0599
494000 37.8031 -36.0997 22.7085
495000 -14.444 16.1819 38.6043
496000 11.8393 -21.9883 1.66363
497000 2.44182 -43.2372 -9.31377
498000 -15.7495 -15.8209 43.0507
499000 -19.4828 11.6424 17.6985
500000 11.5454 32.6571 60.6806
501000 4.9836 -20.2607 37.7561
502000 -3.5346 -19.5987 -17.3251
503000 -5.26264 29.2619 23.1664
504000 -4.1569 -3.88535 -32.3068
505000 9.16831 -0.363161 -1.84564
506000 15.7937 8.62581 30.8828
507000 20.5179 -3.76647 14.1727
508000 8.09064 -3.76991 -9.23888
509000 3.52537 -26.378 9.61804
510000 -66.1019 -65.403 -53.0541
511000 -33.7981 -47.5669 -5.18504
512000 -86.368 -46.0468 -52.7582
513000 -62.0377 23.5834 -26.508
514000 -73.9081 -32.4549 -42.7128
515000 -109.181 -36.0695 -54.2855
516000 -73.9285 -66.2023 -39.1611
517000 -41.5432 6.63237 21.0681
518000 -4.4599 -7.68051 -3.97694
519000 -30.2805 -30.5168 -59.0262
520000 -17.0602 -35.9844 10.9945
521000 -4.14765 18.4927 24.8615
522000 20.9245 -17.9606 -14.8304
523000 39.1093 -28.3295 31.2363
524000 -7.59273 -31.9995 -15.0607
525000 -27.1332 -2.10367 -7.00946
526000 1.57346 33.7348 48.4074
527000 -14.9964 17.2718 37.356
528000 -6.52148 -18.5211 31.0854
529000 4.83761 13.9018 34.574
530000 22.6205 10.5103 33.091
531000 -31.7902 -28.8152 17.0155
532000 -43.9721 -18.3016 0.817925
533000 9.74328 -7.24366 1.80035
534000 -5.52249 -5.53085 22.0252
535000 38.2992 4.85318 45.8225
536000 5.52707 -20.8718 11.9321
537000 2.83355 -0.74628 -0.295951
538000 -28.5355 8.07213 33.7096
539000 68.0535 31.6142 7.96392
540000 7.57266 -12.5555 -7.37374
541000 -53.7861 -15.5737 -58.2625
542000 -21.8542 -12.1532 29.1811
543000 -1.05134 -11.4869 -7.12104
544000 -16.7899 39.7089 9.4213
545000 -14.8084 -40.1068 -21.0508
546000 23.0679 -18.6523 24.6398
547000 -4.98252 20.9993 -14.7959
548000 -2.1895 -10.5767 -9.23808
549000 -11.1545 -5.04937 -45.1081
550000 -14.0594 -2.00277 -9.60736
551000 -17.9344 6.62758 3.07593
552000 -6.45895 2.74952 -26.1992
553000 -3.55857 -27.2943 10.7037
554000 24.342 14.2296 12.5398
555000 12.1697 27.1442 10.2235
556000 -35.7273 -16.692 -12.0476
557000 -65.6279 -39.0903 -20.1644
558000 -32.5351 -42.9912 29.7086
559000 -1.26752 -0.527284 34.4652
560000 10.5123 14.0389 17.0982
561000 -48.6734 -24.2211 -7.39315
562000 -16.6463 -3.95791 -11.0144
563000 -8.75014 -7.26638 -26.5812
564000 -22.713 9.8456 33.9314
565000 25.7473 -12.6354 29.096
566000 -1.81687 17.2636 43.9059
567000 32.0244 12.8604 34.38
568000 -14.8405 1.34587 -18.0776
569000 -28.989 19.8973 13.2824
570000 5.9629 27.9749 -0.524741
571000 -7.20746 -11.0099 6.09957
572000 0.0135738 7.1354 -21.6619
573000 5.69664 -14.3185 -19.681
574000 -9.53035 -9.99399 -4.89701
575000 -47.4318 -23.5528 -3.65772
576000 -66.7656 -41.8746 -2.43739
577000 -47.7575 -25.7223 -10.4166
578000 -21.101 -1.90371 -0.671112
579000 -30.9709 -3.79739 28.7421
580000 -45.0337 -49.2527 2.76197
581000 -11.2415 -4.57346 -11.203
582000 -26.1729 -32.854 -14.9053
583000 -15.1609 -27.2675 -0.487684
584000 -38.007 -31.2282 3.40703
585000 -24.9342 8.55619 10.069
586000 -1.08509 -9.13367 56.3142
587000 0.314831 -19.3745 -2.1854
588000 -9.28645 -3.59598 -8.81285
589000 4.22404 10.0364 55.1539
590000 -65.8487 -22.7712 1.0234
591000 -37.7429 -18.9878 -24.0685
592000 -40.5764 -20.0478 -31.9268
593000 -0.0870604 9.73435 -13.8715
594000 7.49065 9.7587 23.7251
595000 -18.5232 30.1317 19.4796
596000 -12.4266 11.1096 4.45842
597000 -28.9836 11.3992 24.1037
598000 -13.6914 -15.3839 -17.8676
599000 -9.09127 9.53399 42.1222
600000 -2.52255 -13.5438 -7.09406
601000 -35.2274 -24.4858 -19.5986
602000 -4.89108 -7.8922 16.8427
603000 -29.778 -14.4809 -50.4468
604000 -48.0299 -37.3229 -2.07695
605000 -17.0929 -30.2631 6.86314
606000 -1.89617 -32.5632 47.4087
607000 26.4817 -39.1283 11.7096
608000 0.821603 -26.9609 -20.8068
609000 -4.14537 -36.6244 5.56113
610000 5.29629 -7.38676 -29.9474
611000 -59.9926 -38.0925 -28.1594
612000 -37.5487 -31.1204 -0.303825
613000 -24.6983 -41.1245 -9.15484
614000 -39.0994 -16.8678 13.6207
615000 23.6604 -19.4448 28.9984
616000 -13.835 34.5712 21.1045
617000 33.0992 8.11805 51.4423
618000 24.7706 12.4962 10.6408
619000 8.8692 -0.733549 32.216
620000 -7.28399 -6.06353 1.37441
621000 -36.0449 -38.2975 20.9971
622000 -24.3521 -34.1795 33.4028
623000 -22.9763 -2.01453 -23.3695
624000 -14.0894 -21.3669 -12.4073
625000 -41.8964 -19.5984 -10.6483
626000 -13.1574 19.3981 -28.8235
627000 -29.6613 4.49602 27.5423
628000 10.0178 -12.8123 -21.1895
629000 -16.3883 -14.7584 -2.99641
630000 -1.72793 -15.9469 -4.8679
631000 8.23339 -2.06914 -1.27756
632000 47.8773 0.916931 37.6048
633000 -3.28516 -12.6066 15.3133
634000 -7.23135 -14.1354 8.6399
635000 -57.2175 -20.7899 2.01422
636000 -33.4853 5.8213 15.7349
637000 -24.6742 15.6231 6.35145
638000 -26.7656 -14.9671 -16.4936
639000 -47.2877 -46.6374 -16.3739
640000 -13.9113 -8.57168 -36.6325
641000 8.60534 -2.94904 -5.72415
642000 2.41545 -4.08023 29.7364
643000 -33.9841 -37.7978 -21.8237
644000 -4.15445 -22.495 4.78204
645000 -5.28521 -18.4749 36.4234
646000 -32.9567 -25.4353 -8.386
647000 10.2081 -5.97076 5.34271
648000 -14.3136 2.0267 -38.5817
649000 -6.7734 -19.8316 14.1827
650000 16.6814 -22.8464 12.1663
651000 -15.27 -26.5083 -24.9729
652000 40.9039 39.5011 2.2899
653000 -28.9499 13.9691 -6.48105
654000 -23.8178 -27.255 -51.5232
655000 -36.3242 -4.59118 -3.21449
656000 -2.71827 18.4474 0.184078
657000 27.738 20.9883 38.1704
658000 -13.7814 3.58868 36.2123
659000 40.312 15.1916 49.7019
660000 24.7073 -15.6124 32.1159
661000 22.6999 17.5134 75.487
662000 37.447 43.6668 61.2979
663000 18.9677 19.7922 35.7107
664000 31.6688 49.3777 42.2346
665000 -8.36455 -4.48209 -8.80428
666000 10.2352 4.45669 51.8851
667000 -6.87372 -1.57144 -1.66509
668000 13.5768 22.2527 -1.58573
669000 -6.02845 -29.1349 34.2867
670000 -2.36161 -30.786 2.64509
671000 -17.1243 -26.5305 -39.562
672000 -25.3138 -42.576 -42.748
673000 -14.1013 -44.0228 -15.0828
674000 -44.1639 -23.1137 -14.627
675000 -3.0887 -38.1704 -16.4007
676000 -17.4316 -51.9609 -15.3007
677000 -33.136 -46.8992 -33.4338
678000 -59.3429 -20.4414 -2.73027
679000 -49.7946 -30.9935 -12.9722
680000 -20.8664 -33.3552 -26.6605
681000 -36.1313 -12.1269 -35.0377
682000 -43.4086 -53.9093 -49.5698
683000 -80.7261 -67.4425 10.5367
684000 -69.1972 -46.9606 -23.4883
685000 -32.1113 19.6756 -9.49757
686000 -44.8446 -57.9454 -3.20753
687000 -35.7717 -46.1494 1.51687
688000 -67.4654 -37.3895 10.634
689000 -18.5107 -9.76361 -9.06345
690000 -7.05408 -7.55609 -1.11182
691000 13.0813 -3.58292 -0.847909
692000 -46.9768 -19.0431 -19.0611
693000 -27.1375 -7.63669 -1.77951
694000 -33.9264 -14.1296 -19.2795
695000 9.6288 -17.4087 2.06942
696000 -1.13203 25.2196 43.0971
697000 29.5031 1.88638 37.9049
698000 -9.55604 33.4983 -12.2569
699000 -2.52953 -0.829389 20.392
700000 19.5169 32.5475 66.6185
701000 37.7125 26.9653 46.9592
702000 33.2149 63.2903 78.8809
703000 9.11784 21.6958 28.528
704000 51.3221 73.505 47.1679
705000 77.9475 61.2951 76.2422
706000 42.4273 43.221 36.1616
707000 24.2868 20.7991 25.9545
708000 -2.81488 34.2594 28.12
709000 28.5135 39.5574 16.9527
710000 -21.5385 9.19103 -16.4599
711000 -29.6932 -34.8565 7.52473
712000 11.2104 -11.5793 -7.33671
