# Chunk-averaged data for fix dens_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
1000 100 7050.000000000001
  24 0.235 1.75 0.0112625
  25 0.245 3.37 0.0210046
  26 0.255 21.78 0.137579
  27 0.265 63.26 0.40385
  28 0.275 147.2 0.932494
  29 0.285 175.39 1.10906
  30 0.295 188.26 1.1995
  31 0.305 197.85 1.25326
  32 0.315 197.28 1.24871
  33 0.325 196.11 1.24565
  34 0.335 182.09 1.15905
  35 0.345 200.92 1.26834
  36 0.355 184.97 1.18044
  37 0.365 192.81 1.22063
  38 0.375 181.43 1.14916
  39 0.385 187.58 1.19143
  40 0.395 198.91 1.25935
  41 0.405 175.38 1.11284
  42 0.415 183.49 1.16703
  43 0.425 188.04 1.19206
  44 0.435 170.08 1.07893
  45 0.445 131.31 0.831681
  46 0.455 96.19 0.610293
  47 0.465 71.13 0.449468
  48 0.475 36.63 0.233991
  49 0.485 11.78 0.0749818
  50 0.495 10.08 0.0639446
  51 0.505 5.93 0.0373192
  52 0.515 11.37 0.0729559
  53 0.525 17.99 0.114894
  54 0.535 32.41 0.204605
  55 0.545 38.67 0.243672
  56 0.555 72.95 0.467373
  57 0.565 128.06 0.809592
  58 0.575 163.16 1.03814
  59 0.585 177.93 1.12673
  60 0.595 204.09 1.28805
  61 0.605 179.5 1.14458
  62 0.615 189.82 1.20732
  63 0.625 202.9 1.2799
  64 0.635 176.09 1.12065
  65 0.645 193.44 1.22647
  66 0.655 199.42 1.26743
  67 0.665 191.29 1.20953
  68 0.675 184.31 1.16884
  69 0.685 195.73 1.24019
  70 0.695 188.41 1.1991
  71 0.705 188.58 1.19571
  72 0.715 171.01 1.08383
  73 0.725 134.6 0.853322
  74 0.735 75.22 0.480577
  75 0.745 30.59 0.193031
  76 0.755 9.06 0.0575085
  77 0.765 6.4 0.0401398
  78 0.775 0.65 0.00449712
  79 0.785 2.51 0.015641
  80 0.795 0 0
  81 0.805 0.9 0.00588182
  82 0.815 9 0.0571106
  83 0.825 2.1 0.013132
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 2.47 0.0153642
  88 0.875 3.53 0.022698
  89 0.885 0.49 0.00339014
  90 0.895 2.75 0.0173015
  91 0.905 5.17 0.0324405
  92 0.915 0.59 0.00396127
  93 0.925 2.84 0.0179586
  94 0.935 0.16 0.00107249
  95 0.945 0 0
  96 0.955 1.22 0.00790606
  97 0.965 1.78 0.0111251
  98 0.975 1.73 0.0108309
  99 0.985 1.27 0.00820024
  100 0.995 0.82 0.00524208
49000 100 7050
  1 0.005 3.26 0.02083
  2 0.015 2.64 0.0165404
  3 0.025 0.1 0.000691865
  4 0.035 0.56 0.00387445
  5 0.045 4.76 0.0301213
  6 0.055 3.68 0.0230976
  7 0.065 3 0.0190311
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0.97 0.0061419
  11 0.105 2.03 0.0128892
  12 0.115 2.18 0.013789
  13 0.125 4.25 0.0272137
  14 0.135 4.76 0.0295176
  15 0.145 0.81 0.00560411
  16 0.155 0.6 0.00396146
  17 0.165 4.65 0.0289118
  18 0.175 0.75 0.00518899
  19 0.185 2.66 0.0166788
  20 0.195 0.34 0.00235234
  21 0.205 0 0
  22 0.215 0 0
  23 0.225 5.41 0.0342907
  24 0.235 3.47 0.0219724
  25 0.245 3.07 0.0195154
  26 0.255 21.06 0.134599
  27 0.265 68.82 0.436798
  28 0.275 143.05 0.908939
  29 0.285 179.41 1.13799
  30 0.295 189.62 1.2027
  31 0.305 194.84 1.23321
  32 0.315 201.67 1.2792
  33 0.325 196.6 1.24511
  34 0.335 191.16 1.21766
  35 0.345 197.26 1.24764
  36 0.355 189.39 1.20678
  37 0.365 179.79 1.13581
  38 0.375 176.88 1.11928
  39 0.385 187.15 1.19006
  40 0.395 202.65 1.28362
  41 0.405 186.1 1.18454
  42 0.415 174.43 1.11109
  43 0.425 202.86 1.28149
  44 0.435 154.1 0.975714
  45 0.445 135.87 0.864541
  46 0.455 104.49 0.661129
  47 0.465 53.61 0.339396
  48 0.475 33.92 0.215725
  49 0.485 11.82 0.0758795
  50 0.495 9.85 0.0625602
  51 0.505 5.83 0.0372138
  52 0.515 11.25 0.0710907
  53 0.525 16.55 0.1055
  54 0.535 28.35 0.178016
  55 0.545 37.63 0.239927
  56 0.555 75.63 0.481689
  57 0.565 125.55 0.7949
  58 0.575 161.27 1.0222
  59 0.585 177.14 1.12641
  60 0.595 195.18 1.23409
  61 0.605 184.54 1.17193
  62 0.615 185.39 1.17567
  63 0.625 203.65 1.29009
  64 0.635 183.25 1.16389
  65 0.645 197.78 1.2566
  66 0.655 199.17 1.26168
  67 0.665 184.48 1.16877
  68 0.675 184.9 1.17439
  69 0.685 203.82 1.29063
  70 0.695 189.11 1.20105
  71 0.705 188.18 1.19675
  72 0.715 178.81 1.13658
  73 0.725 133.9 0.84446
  74 0.735 68.69 0.43683
  75 0.745 34.5 0.218099
  76 0.755 7.56 0.049666
  77 0.765 5.54 0.0348797
  78 0.775 5.16 0.0327508
  79 0.785 0.84 0.00531146
  80 0.795 1.49 0.00942912
  81 0.805 1.51 0.00960199
  82 0.815 5.33 0.0334267
  83 0.825 3.67 0.0236666
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 2.1 0.0128043
  88 0.875 3.16 0.0204486
  89 0.885 0.74 0.00480933
  90 0.895 2.98 0.0188927
  91 0.905 3.39 0.0217294
  92 0.915 2.63 0.0164712
  93 0.925 0.08 0.000553492
  94 0.935 2.92 0.0184776
  95 0.945 0 0
  96 0.955 0 0
  97 0.965 2.53 0.0159001
  98 0.975 3.47 0.0221621
  99 0.985 0 0
  100 0.995 0 0
50000 100 7049.999999999999
  1 0.005 0.49 0.00304517
  2 0.015 3.35 0.0215561
  3 0.025 2.16 0.0134609
  4 0.035 0.49 0.00339014
  5 0.045 4.75 0.0295519
  6 0.055 3.76 0.0241513
  7 0.065 3 0.0190311
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0.26 0.00167811
  11 0.105 4.75 0.0300004
  12 0.115 0.99 0.00638376
  13 0.125 0.34 0.00214536
  14 0.135 6.52 0.0410562
  15 0.145 2.14 0.0138918
  16 0.155 2.59 0.0161945
  17 0.165 3.1 0.019723
  18 0.175 0.31 0.00214478
  19 0.185 2.43 0.0150875
  20 0.195 0.57 0.00394363
  21 0.205 0 0
  22 0.215 2.62 0.0169195
  23 0.225 3.13 0.0194131
  24 0.235 2.73 0.0172838
  25 0.245 5.32 0.034358
  26 0.255 25.19 0.15874
  27 0.265 69.29 0.442879
  28 0.275 145.54 0.923372
  29 0.285 181.68 1.15075
  30 0.295 184.65 1.17074
  31 0.305 198.22 1.25611
  32 0.315 202.18 1.28192
  33 0.325 192.97 1.22503
  34 0.335 195.51 1.2411
  35 0.345 188.67 1.19588
  36 0.355 189.8 1.20503
  37 0.365 191.63 1.21364
  38 0.375 175.97 1.11797
  39 0.385 184.23 1.16991
  40 0.395 196.4 1.24347
  41 0.405 188.06 1.19216
  42 0.415 178.37 1.13694
  43 0.425 197.2 1.24479
  44 0.435 157.04 0.999435
  45 0.445 139.95 0.887129
  46 0.455 98.09 0.62249
  47 0.465 55.54 0.352922
  48 0.475 26.61 0.167719
  49 0.485 11.46 0.0734578
  50 0.495 9.95 0.0636661
  51 0.505 4.09 0.0250201
  52 0.515 11.77 0.0747574
  53 0.525 14.15 0.0907063
  54 0.535 24.25 0.153116
  55 0.545 38.54 0.245222
  56 0.555 77.06 0.492066
  57 0.565 124.35 0.787753
  58 0.575 161.62 1.02033
  59 0.585 164.78 1.04916
  60 0.595 194.74 1.23545
  61 0.605 183.68 1.163
  62 0.615 200.49 1.27349
  63 0.625 199.01 1.26006
  64 0.635 186.22 1.18359
  65 0.645 193.65 1.22946
  66 0.655 202.64 1.28379
  67 0.665 181.25 1.14989
  68 0.675 192.37 1.22193
  69 0.685 206.63 1.30662
  70 0.695 189.92 1.20315
  71 0.705 181.7 1.1578
  72 0.715 177.57 1.12545
  73 0.725 143.2 0.906441
  74 0.735 66.05 0.419444
  75 0.745 30.22 0.191385
  76 0.755 12.98 0.0842501
  77 0.765 2.85 0.0180623
  78 0.775 6.37 0.0396045
  79 0.785 4.28 0.0275075
  80 0.795 0.57 0.00361591
  81 0.805 0 0
  82 0.815 4.46 0.0274075
  83 0.825 2.74 0.0181982
  84 0.835 1.8 0.0114877
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 2.54 0.0158485
  88 0.875 0.65 0.00449712
  89 0.885 2.52 0.0157102
  90 0.895 1.2 0.00773319
  91 0.905 5.09 0.0323355
  92 0.915 1.98 0.0121293
  93 0.925 1.02 0.00690179
  94 0.935 0.27 0.00173005
  95 0.945 2.73 0.0173011
  96 0.955 0 0
  97 0.965 3.29 0.0210893
  98 0.975 2.71 0.016973
  99 0.985 0 0
  100 0.995 0 0
51000 100 7050
  1 0.005 0 0
  2 0.015 2.85 0.0179933
  3 0.025 2.23 0.014066
  4 0.035 0.97 0.00634888
  5 0.045 5.56 0.035018
  6 0.055 3.39 0.0217294
  7 0.065 3 0.0190311
  8 0.075 0 0
  9 0.085 1.08 0.0068512
  10 0.095 1.92 0.0121799
  11 0.105 0.29 0.00200641
  12 0.115 2.67 0.016748
  13 0.125 0.07 0.000484306
  14 0.135 3.2 0.0202596
  15 0.145 4.99 0.0316436
  16 0.155 3.78 0.0240137
  17 0.165 2.99 0.0189619
  18 0.175 0.01 6.91865e-05
  19 0.185 2.15 0.0131503
  20 0.195 0.85 0.00588085
  21 0.205 0.71 0.00442929
  22 0.215 5.19 0.0329411
  23 0.225 0.1 0.000691865
  24 0.235 0.16 0.00110698
  25 0.245 9.26 0.0588922
  26 0.255 27.45 0.174738
  27 0.265 81.81 0.522756
  28 0.275 136.86 0.867078
  29 0.285 185.5 1.17397
  30 0.295 190.83 1.2065
  31 0.305 191.05 1.2163
  32 0.315 202.72 1.28288
  33 0.325 189.03 1.20079
  34 0.335 193.6 1.22887
  35 0.345 193 1.2266
  36 0.355 197.55 1.25189
  37 0.365 182.44 1.15621
  38 0.375 177.23 1.1262
  39 0.385 179.86 1.14521
  40 0.395 197.92 1.24912
  41 0.405 190.36 1.20506
  42 0.415 179.87 1.14492
  43 0.425 195.99 1.24006
  44 0.435 164.3 1.04204
  45 0.445 129.89 0.826652
  46 0.455 90.99 0.576817
  47 0.465 62.31 0.394966
  48 0.475 20.17 0.129028
  49 0.485 11.95 0.0751921
  50 0.495 9.13 0.0579928
  51 0.505 3.14 0.0199997
  52 0.515 10.72 0.0670444
  53 0.525 11.3 0.0719886
  54 0.535 25.39 0.162107
  55 0.545 40.76 0.258512
  56 0.555 77.39 0.49052
  57 0.565 114.66 0.729318
  58 0.575 163.02 1.03086
  59 0.585 163.42 1.0398
  60 0.595 186.88 1.1834
  61 0.605 188.24 1.19703
  62 0.615 204.34 1.29133
  63 0.625 197.46 1.25572
  64 0.635 187.85 1.19221
  65 0.645 201.83 1.28038
  66 0.655 198.28 1.25294
  67 0.665 185.78 1.17856
  68 0.675 188.26 1.20195
  69 0.685 203.14 1.28132
  70 0.695 197.68 1.25211
  71 0.705 181.13 1.15655
  72 0.715 177.36 1.11998
  73 0.725 140.5 0.891676
  74 0.735 67.67 0.43224
  75 0.745 35.25 0.222356
  76 0.755 13.77 0.0876288
  77 0.765 2.96 0.0189269
  78 0.775 4.03 0.0259848
  79 0.785 4.63 0.0288424
  80 0.795 0.93 0.00617562
  81 0.805 0 0
  82 0.815 2.55 0.0166422
  83 0.825 3.45 0.0214201
  84 0.835 3 0.0190311
  85 0.845 0 0
  86 0.855 0.74 0.0051198
  87 0.865 2.26 0.0139113
  88 0.875 0 0
  89 0.885 0.26 0.00176435
  90 0.895 2.74 0.0172668
  91 0.905 6 0.0380622
  92 0.915 0.72 0.00498143
  93 0.925 2.28 0.0140497
  94 0.935 0 0
  95 0.945 0.65 0.00411766
  96 0.955 3.34 0.0212972
  97 0.965 2.01 0.0126474
  98 0.975 1.73 0.0109516
  99 0.985 1.27 0.0080795
  100 0.995 0 0
52000 100 7050.000000000003
  1 0.005 0 0
  2 0.015 0.53 0.00342541
  3 0.025 2.56 0.0162284
  4 0.035 3.49 0.0224213
  5 0.045 5.2 0.0325273
  6 0.055 3.22 0.0205532
  7 0.065 3 0.0190311
  8 0.075 1.94 0.012301
  9 0.085 1.06 0.00673008
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 1.47 0.00935974
  13 0.125 2 0.0129231
  14 0.135 2.53 0.0157793
  15 0.145 1.05 0.00714385
  16 0.155 8.45 0.0534088
  17 0.165 2.5 0.0155718
  18 0.175 0 0
  19 0.185 1.34 0.0086328
  20 0.195 2.68 0.0169034
  21 0.205 2.57 0.0164356
  22 0.215 2.41 0.0151216
  23 0.225 0 0
  24 0.235 0.65 0.00449712
  25 0.245 5.14 0.0328539
  26 0.255 36.34 0.229622
  27 0.265 90.78 0.57583
  28 0.275 129.64 0.826492
  29 0.285 187.67 1.18853
  30 0.295 191.76 1.21535
  31 0.305 192.29 1.21983
  32 0.315 205.26 1.30082
  33 0.325 189.71 1.2011
  34 0.335 184.06 1.16773
  35 0.345 194.53 1.23958
  36 0.355 193.34 1.2239
  37 0.365 180.74 1.14359
  38 0.375 189.63 1.20784
  39 0.385 173.06 1.10068
  40 0.395 198.12 1.2499
  41 0.405 191.32 1.21379
  42 0.415 177.67 1.13199
  43 0.425 195.38 1.23286
  44 0.435 168.23 1.0679
  45 0.445 127.7 0.813156
  46 0.455 96.81 0.611909
  47 0.465 55.11 0.351516
  48 0.475 14.44 0.0918503
  49 0.485 13.26 0.0844798
  50 0.495 8.36 0.0526654
  51 0.505 1.82 0.011695
  52 0.515 9.34 0.058566
  53 0.525 11.75 0.0757574
  54 0.535 24.43 0.154672
  55 0.545 40.38 0.255917
  56 0.555 77.39 0.491848
  57 0.565 116.8 0.740554
  58 0.575 152.75 0.966563
  59 0.585 164.49 1.04265
  60 0.595 182.47 1.1577
  61 0.605 191.71 1.22456
  62 0.615 208.29 1.31252
  63 0.625 193.3 1.22695
  64 0.635 186.17 1.185
  65 0.645 202.91 1.28335
  66 0.655 188.5 1.20061
  67 0.665 206.28 1.30589
  68 0.675 184.97 1.17582
  69 0.685 194.52 1.23237
  70 0.695 210.39 1.33248
  71 0.705 171.76 1.09098
  72 0.715 188.79 1.19637
  73 0.725 140.2 0.887703
  74 0.735 68.55 0.438086
  75 0.745 38.43 0.243478
  76 0.755 11.77 0.0744987
  77 0.765 3.55 0.0223879
  78 0.775 0.29 0.00200641
  79 0.785 0.96 0.00627969
  80 0.795 4.79 0.0300529
  81 0.805 0.25 0.00172966
  82 0.815 1.27 0.00878669
  83 0.825 4.73 0.0292755
  84 0.835 2.12 0.0136154
  85 0.845 0.88 0.00541573
  86 0.855 1.31 0.00823551
  87 0.865 1.69 0.0107956
  88 0.875 0 0
  89 0.885 0 0
  90 0.895 0.62 0.0039101
  91 0.905 7.83 0.049723
  92 0.915 0.55 0.00346029
  93 0.925 2.42 0.0152253
  94 0.935 0.58 0.00380584
  95 0.945 0.27 0.00186804
  96 0.955 3.15 0.019517
  97 0.965 2.58 0.0166772
  98 0.975 0 0
  99 0.985 2.74 0.0172323
  100 0.995 0.26 0.00179885
53000 100 7050.000000000002
  1 0.005 0 0
  2 0.015 0 0
  3 0.025 2.89 0.0182701
  4 0.035 3.39 0.0211774
  5 0.045 5.34 0.0340479
  6 0.055 3.7 0.0236844
  7 0.065 5.36 0.0340138
  8 0.075 0.32 0.00202424
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0.13 0.000899425
  13 0.125 2.95 0.0186852
  14 0.135 2.92 0.0184776
  15 0.145 1.89 0.0115411
  16 0.155 3.74 0.0244096
  17 0.165 6.14 0.0385824
  18 0.175 0.23 0.00159129
  19 0.185 2.16 0.0143061
  20 0.195 3.76 0.0232026
  21 0.205 2.85 0.0179933
  22 0.215 0.23 0.00159129
  23 0.225 0 0
  24 0.235 0.83 0.00574248
  25 0.245 9.66 0.0600211
  26 0.255 35.51 0.225414
  27 0.265 88.07 0.561479
  28 0.275 144.04 0.914374
  29 0.285 189.47 1.19895
  30 0.295 189.98 1.20641
  31 0.305 190.01 1.20512
  32 0.315 205.43 1.30237
  33 0.325 194.34 1.22925
  34 0.335 171.17 1.08554
  35 0.345 196.14 1.24738
  36 0.355 186.16 1.1844
  37 0.365 187.42 1.18546
  38 0.375 195.01 1.2387
  39 0.385 171.71 1.08891
  40 0.395 197.68 1.25379
  41 0.405 187.2 1.18897
  42 0.415 187.57 1.18713
  43 0.425 186.15 1.18035
  44 0.435 163.83 1.04072
  45 0.445 130.7 0.829393
  46 0.455 93.84 0.596363
  47 0.465 54.42 0.343189
  48 0.475 9.12 0.0581306
  49 0.485 17.18 0.109479
  50 0.495 8.36 0.0532174
  51 0.505 2 0.0121125
  52 0.515 6.92 0.0452381
  53 0.525 12.17 0.07649
  54 0.535 22.8 0.144481
  55 0.545 37.51 0.237613
  56 0.555 70.94 0.451448
  57 0.565 117.57 0.745398
  58 0.575 154.01 0.975919
  59 0.585 167.14 1.05852
  60 0.595 193.67 1.23187
  61 0.605 186.1 1.18021
  62 0.615 202.01 1.28012
  63 0.625 187.68 1.18993
  64 0.635 188.17 1.19529
  65 0.645 210.7 1.33399
  66 0.655 184.85 1.17734
  67 0.665 198.52 1.26008
  68 0.675 191.62 1.21459
  69 0.685 199.74 1.26876
  70 0.695 194.36 1.23244
  71 0.705 194.25 1.22726
  72 0.715 179.96 1.14287
  73 0.725 141.32 0.89183
  74 0.735 75.67 0.484294
  75 0.745 41.56 0.264012
  76 0.755 9.19 0.0589426
  77 0.765 1.57 0.00993087
  78 0.775 0 0
  79 0.785 0 0
  80 0.795 2.23 0.0143247
  81 0.805 3.77 0.0237375
  82 0.815 0.54 0.00373607
  83 0.825 5.46 0.0343262
  84 0.835 0.15 0.0010378
  85 0.845 2.85 0.0179933
  86 0.855 2.61 0.0163328
  87 0.865 0.39 0.00269827
  88 0.875 0 0
  89 0.885 0 0
  90 0.895 0 0
  91 0.905 4.34 0.0275777
  92 0.915 4.66 0.0295157
  93 0.925 0.44 0.00304421
  94 0.935 2.56 0.0159869
  95 0.945 1.76 0.0112282
  96 0.955 1.24 0.00780295
  97 0.965 1.38 0.00880606
  98 0.975 1.62 0.0102251
  99 0.985 1.17 0.00766361
  100 0.995 1.83 0.0113675
54000 100 7049.999999999999
  1 0.005 0.83 0.00558725
  2 0.015 0 0
  3 0.025 0.63 0.00416902
  4 0.035 5.48 0.0346543
  5 0.045 6.43 0.0402266
  6 0.055 2.8 0.0184581
  7 0.065 5.66 0.0357099
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 1.89 0.0125933
  14 0.135 4.11 0.0254689
  15 0.145 2.77 0.0174398
  16 0.155 2.58 0.0161253
  17 0.165 1.77 0.0115906
  18 0.175 5.98 0.0378376
  19 0.185 2.42 0.01576
  20 0.195 2.48 0.0154334
  21 0.205 3 0.0190311
  22 0.215 0 0
  23 0.225 0 0
  24 0.235 2.97 0.0196515
  25 0.245 11.52 0.0730622
  26 0.255 32.76 0.208492
  27 0.265 87.07 0.552387
  28 0.275 151.29 0.957756
  29 0.285 193.26 1.2264
  30 0.295 196.13 1.24884
  31 0.305 185.03 1.17084
  32 0.315 205.1 1.29776
  33 0.325 184.39 1.16845
  34 0.335 174.75 1.11246
  35 0.345 197.32 1.24916
  36 0.355 184.13 1.17063
  37 0.365 195.14 1.2393
  38 0.375 188.72 1.19447
  39 0.385 179.26 1.14078
  40 0.395 197.43 1.24711
  41 0.405 184.18 1.17208
  42 0.415 189.02 1.19931
  43 0.425 189.54 1.19778
  44 0.435 150.89 0.960973
  45 0.445 133 0.841218
  46 0.455 90.99 0.578352
  47 0.465 47.4 0.30114
  48 0.475 11.88 0.0748285
  49 0.485 18.96 0.120052
  50 0.495 8.7 0.0557939
  51 0.505 1.99 0.0125435
  52 0.515 2.79 0.0188028
  53 0.525 13.55 0.0851925
  54 0.535 24.83 0.156836
  55 0.545 32.85 0.208908
  56 0.555 66.74 0.42396
  57 0.565 115.66 0.733012
  58 0.575 157.39 1.0007
  59 0.585 180.6 1.14391
  60 0.595 186.44 1.18334
  61 0.605 185.22 1.17403
  62 0.615 183.25 1.16166
  63 0.625 194.68 1.23498
  64 0.635 198.75 1.26174
  65 0.645 207.33 1.30793
  66 0.655 183.21 1.17137
  67 0.665 201.15 1.27347
  68 0.675 190.94 1.21021
  69 0.685 201.34 1.27892
  70 0.695 180.52 1.14971
  71 0.705 202.13 1.2759
  72 0.715 176.41 1.11632
  73 0.725 145.89 0.928881
  74 0.735 94.06 0.595142
  75 0.745 35.17 0.225546
  76 0.755 8.06 0.051297
  77 0.765 1.22 0.00783706
  78 0.775 0 0
  79 0.785 0 0
  80 0.795 0 0
  81 0.805 3.62 0.0228377
  82 0.815 2.38 0.0152245
  83 0.825 5.41 0.0339802
  84 0.835 1.37 0.00947855
  85 0.845 2.22 0.0136346
  86 0.855 1.64 0.0104669
  87 0.865 1.36 0.0085642
  88 0.875 0 0
  89 0.885 0 0
  90 0.895 0 0
  91 0.905 3 0.0190311
  92 0.915 4.15 0.0262114
  93 0.925 1.72 0.0109514
  94 0.935 2.35 0.014672
  95 0.945 3.78 0.0242897
  96 0.955 0 0
  97 0.965 0 0
  98 0.975 1.69 0.0106749
  99 0.985 1.31 0.00835625
  100 0.995 2.17 0.0134439
55000 100 7050
  1 0.005 2.78 0.017509
  2 0.015 0 0
  3 0.025 0.81 0.00556961
  4 0.035 7.39 0.0464373
  5 0.045 3.76 0.0236856
  6 0.055 3.9 0.0254131
  7 0.065 5.14 0.0321122
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 2.1 0.0128043
  14 0.135 2.56 0.0166768
  15 0.145 4.51 0.0287883
  16 0.155 2.83 0.0178549
  17 0.165 1.7 0.0109338
  18 0.175 3.2 0.0200699
  19 0.185 4.09 0.0260205
  20 0.195 4.59 0.0289451
  21 0.205 1.42 0.0091863
  22 0.215 0 0
  23 0.225 0 0
  24 0.235 3.83 0.0247736
  25 0.245 9.63 0.0614521
  26 0.255 37.72 0.239308
  27 0.265 91.46 0.57893
  28 0.275 157.47 0.998961
  29 0.285 183.79 1.168
  30 0.295 195.67 1.24155
  31 0.305 189.37 1.20088
  32 0.315 201.22 1.27747
  33 0.325 190.78 1.20386
  34 0.335 175.95 1.12037
  35 0.345 191.52 1.21419
  36 0.355 197.99 1.25912
  37 0.365 178.03 1.13179
  38 0.375 194.83 1.2299
  39 0.385 185.89 1.18355
  40 0.395 190.46 1.20466
  41 0.405 192.38 1.2201
  42 0.415 179.82 1.14036
  43 0.425 185.95 1.18148
  44 0.435 152.79 0.967944
  45 0.445 134.02 0.848602
  46 0.455 83.27 0.530425
  47 0.465 42.29 0.268166
  48 0.475 17.54 0.110487
  49 0.485 17.67 0.113318
  50 0.495 7.29 0.0456937
  51 0.505 2.65 0.0168338
  52 0.515 4.57 0.0298934
  53 0.525 9.68 0.0604354
  54 0.535 21.63 0.136421
  55 0.545 32.65 0.209784
  56 0.555 68.93 0.432764
  57 0.565 116.3 0.740872
  58 0.575 157.87 0.99764
  59 0.585 174.05 1.10444
  60 0.595 186.84 1.18684
  61 0.605 187.45 1.18874
  62 0.615 192.5 1.22312
  63 0.625 193.19 1.23031
  64 0.635 194.89 1.23369
  65 0.645 198.08 1.25338
  66 0.655 186.82 1.18719
  67 0.665 197.14 1.24583
  68 0.675 193.72 1.22946
  69 0.685 195.41 1.24007
  70 0.695 186.35 1.18744
  71 0.705 195.92 1.24113
  72 0.715 183.7 1.16219
  73 0.725 147.06 0.934872
  74 0.735 103.96 0.658376
  75 0.745 37.16 0.235588
  76 0.755 3.29 0.0225726
  77 0.765 2.56 0.0159869
  78 0.775 0 0
  79 0.785 0 0
  80 0.795 0 0
  81 0.805 0.25 0.00172966
  82 0.815 4.73 0.029586
  83 0.825 4.8 0.0298288
  84 0.835 3.72 0.0244438
  85 0.845 1.5 0.0095673
  86 0.855 0.58 0.00401282
  87 0.865 2.42 0.0150183
  88 0.875 0 0
  89 0.885 0 0
  90 0.895 2.31 0.0146367
  91 0.905 0.69 0.00439441
  92 0.915 1.11 0.007214
  93 0.925 2.37 0.0148621
  94 0.935 4.41 0.027924
  95 0.945 4.11 0.0261244
  96 0.955 0 0
  97 0.965 0 0
  98 0.975 0 0
  99 0.985 2.2 0.0140136
  100 0.995 1.02 0.00653957
56000 100 7050
  1 0.005 2.35 0.0150687
  2 0.015 2.04 0.0128204
  3 0.025 4.06 0.0255025
  4 0.035 1.33 0.0087361
  5 0.045 4.82 0.030019
  6 0.055 4.2 0.027092
  7 0.065 5.67 0.0360206
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 2.37 0.0146724
  14 0.135 1.68 0.0108989
  15 0.145 5.6 0.0360192
  16 0.155 3.68 0.0228216
  17 0.165 1.67 0.0107435
  18 0.175 0.03 0.00020756
  19 0.185 2.69 0.0169726
  20 0.195 8.89 0.0562461
  21 0.205 0.39 0.00269827
  22 0.215 0 0
  23 0.225 0 0
  24 0.235 3.46 0.0222137
  25 0.245 12.34 0.0784596
  26 0.255 41.86 0.265708
  27 0.265 90.58 0.574774
  28 0.275 161.15 1.02247
  29 0.285 178.89 1.13665
  30 0.295 204.67 1.29323
  31 0.305 184.51 1.17486
  32 0.315 197.4 1.24606
  33 0.325 192.89 1.22605
  34 0.335 187.01 1.18921
  35 0.345 183.92 1.16459
  36 0.355 195.53 1.23983
  37 0.365 178.93 1.14169
  38 0.375 198.06 1.25119
  39 0.385 188.23 1.19522
  40 0.395 182.79 1.16086
  41 0.405 188.57 1.19295
  42 0.415 186.1 1.18085
  43 0.425 179.39 1.13673
  44 0.435 155.48 0.986762
  45 0.445 131.99 0.837628
  46 0.455 83.49 0.530033
  47 0.465 40.63 0.259096
  48 0.475 18.15 0.113983
  49 0.485 12.48 0.0795662
  50 0.495 9.5 0.0605527
  51 0.505 2.12 0.0134947
  52 0.515 4.03 0.0256054
  53 0.525 10.82 0.0682709
  54 0.535 22.28 0.142488
  55 0.545 28.96 0.184306
  56 0.555 63.09 0.400207
  57 0.565 112.45 0.711958
  58 0.575 168.27 1.06401
  59 0.585 171.92 1.09198
  60 0.595 184.02 1.16934
  61 0.605 198.97 1.25757
  62 0.615 179.28 1.1441
  63 0.625 192.09 1.21803
  64 0.635 201.18 1.27326
  65 0.645 189.72 1.20318
  66 0.655 200.29 1.27559
  67 0.665 187.35 1.18525
  68 0.675 189.72 1.2046
  69 0.685 206.14 1.30637
  70 0.695 173.89 1.10675
  71 0.705 199.66 1.26083
  72 0.715 179.12 1.13705
  73 0.725 158.08 1.00584
  74 0.735 100.99 0.639208
  75 0.745 45.07 0.285244
  76 0.755 2.49 0.0164513
  77 0.765 3 0.0190311
  78 0.775 0 0
  79 0.785 0 0
  80 0.795 0 0
  81 0.805 0 0
  82 0.815 0.45 0.00311339
  83 0.825 8.65 0.0547753
  84 0.835 5.21 0.032493
  85 0.845 0.69 0.00477387
  86 0.855 0 0
  87 0.865 2.83 0.0178549
  88 0.875 0.17 0.00117617
  89 0.885 0 0
  90 0.895 3 0.0190311
  91 0.905 0 0
  92 0.915 0 0
  93 0.925 3.88 0.0249125
  94 0.935 2.28 0.0142567
  95 0.945 4.38 0.0277164
  96 0.955 1.46 0.00923881
  97 0.965 0 0
  98 0.975 0 0
  99 0.985 0 0
  100 0.995 2.53 0.0160208
