# Time-averaged data for fix 1
# TimeStep c_pTensor[1] c_pTensor[2] c_pTensor[3]
300000 -3.25418 -31.0164 12.203
301000 11.2487 4.99258 10.8582
302000 -13.8887 -40.0816 0.91612
303000 -74.2284 -51.2506 -28.9772
304000 -27.2011 -6.96015 7.23897
305000 -23.2813 22.1987 -2.76328
306000 6.15725 -9.83838 16.7541
307000 -9.97435 -16.8048 3.54161
308000 -40.2011 -42.1132 5.02654
309000 -27.5477 -34.758 0.121514
310000 -1.06123 -12.906 24.5308
311000 -5.75354 -43.9142 -22.2608
312000 12.61 -55.0943 11.9273
313000 -4.87826 6.34284 2.05465
314000 13.2389 14.7394 -3.35932
315000 -16.8231 -10.8757 3.78652
316000 4.84505 -39.4203 15.7249
317000 -53.6194 -20.2623 -51.9129
318000 -8.37055 1.56836 1.97546
319000 -22.8691 -45.6788 21.5836
320000 -29.9238 -26.7853 13.8974
321000 -33.0392 -53.3956 18.0266
322000 -24.0006 -43.6064 -12.1074
323000 -38.3509 -57.9875 -9.61738
324000 -27.3066 -57.4249 -4.07553
325000 -48.8338 -33.3795 -13.721
326000 -42.528 -21.1458 -1.89298
327000 -11.2198 -12.4634 -23.9486
328000 9.99218 19.9489 -15.7232
329000 18.1557 -13.8776 26.1529
330000 -2.57163 -7.98198 10.4521
331000 -25.5989 -35.9579 7.50741
332000 14.7817 42.7426 37.4266
333000 9.75228 -7.35421 22.1454
334000 -9.02065 3.32299 5.58747
335000 -0.212725 26.7529 16.1579
336000 6.86106 8.04286 -18.3346
337000 -40.1578 -34.5289 -9.5811
338000 -6.4615 -55.2739 1.54181
339000 10.4039 -0.687442 -0.117182
340000 -10.2149 2.2035 23.569
341000 -5.89975 -6.69737 26.5234
342000 -23.8451 1.61576 31.2535
343000 -55.1759 25.991 19.1695
344000 -36.9814 -32.6753 22.1468
345000 -36.6769 -11.1524 23.2362
346000 -11.3286 -11.8758 23.3325
347000 -28.4926 -40.3223 -30.5311
348000 -15.7129 -33.5544 -46.3626
349000 -4.98354 -3.31238 -18.1436
350000 -5.19486 -32.2575 33.6348
351000 -7.63545 -3.76143 -4.97429
352000 -40.3845 1.07268 44.633
353000 -13.4459 -31.6645 -0.245261
354000 4.4774 -21.857 18.6735
355000 -18.7932 -16.8109 -7.93941
356000 -9.91544 22.0597 -3.50567
357000 -12.3011 -33.7062 -19.0353
358000 -29.526 -5.11796 -8.48647
359000 54.6523 -8.59305 -1.82573
360000 18.7551 -10.4066 36.7871
361000 -8.82498 -10.2189 43.4073
362000 0.0381974 -52.3999 33.9195
363000 9.01168 -34.379 -18.3025
364000 -23.8778 -10.392 -11.8563
365000 -40.1891 -36.076 -24.7335
366000 -10.6793 -24.9397 -18.545
367000 -23.2121 8.30059 -31.616
368000 -69.0968 -39.077 -35.9625
369000 -36.4955 -22.0836 -15.4043
370000 -22.7109 -48.0352 -17.7925
371000 -27.7042 -4.19128 -6.88627
372000 -6.62379 -33.1605 3.48086
373000 -28.0374 -32.1447 -9.34816
374000 -1.04506 -1.34184 30.2912
375000 7.12698 -34.7454 -5.19462
376000 16.9489 17.9251 -6.30639
377000 -17.5243 -16.0861 25.0755
378000 -6.17258 -21.443 8.73378
379000 -1.19391 20.9547 41.0381
380000 -16.1998 25.0358 67.0325
381000 9.53269 38.7004 26.4768
382000 42.8461 6.78102 40.4876
383000 -25.056 -40.3339 -30.4167
384000 -21.1661 -32.7654 -14.7467
385000 5.97799 -13.2068 -0.652435
386000 -36.8092 -36.0454 -65.8757
387000 41.0031 -13.0554 19.802
388000 -5.9159 -2.89311 40.0761
389000 -3.48976 55.6331 48.7345
390000 -21.8881 -36.2065 2.23448
391000 20.861 5.07992 5.08655
392000 -42.4257 -17.0537 1.05783
393000 17.1928 -8.88822 5.93737
394000 22.6427 -27.1598 21.1838
395000 -16.7397 -18.9051 38.0815
396000 -21.6837 -15.1606 3.26384
397000 -16.3309 18.6831 29.0216
398000 -30.9697 -55.7955 -42.862
399000 -2.01388 -27.9997 -34.5146
400000 -35.6482 -45.7832 13.9093
401000 -25.5042 -9.50002 12.365
402000 -5.07972 -28.4156 -14.7795
403000 -6.6556 -22.4851 0.728504
404000 -71.1876 -26.0787 -40.7712
405000 -25.018 -0.052807 -25.867
406000 -11.1942 9.50984 8.18428
407000 -36.7151 -22.5058 -14.0408
408000 -7.96542 23.1836 1.24923
409000 -11.4998 29.4565 -38.0306
410000 -7.14467 -7.96333 4.40497
411000 -19.5159 -1.59411 -25.6909
412000 4.93825 9.07818 -4.28755
413000 28.3749 33.7018 18.3101
414000 -11.0365 14.944 21.9531
415000 -24.0081 -15.1214 11.6213
416000 -0.989745 -44.5396 -45.9809
417000 18.4779 -14.0275 3.57576
418000 4.28505 -1.67818 10.5814
419000 -29.5366 13.6601 21.2
420000 25.5695 18.8003 16.428
421000 50.5134 22.8809 30.4117
422000 -13.2714 46.0958 23.1837
423000 4.85164 6.44694 22.3542
424000 52.1286 2.40169 48.9028
425000 29.8337 -9.61912 52.035
426000 16.5238 3.54261 35.0578
427000 4.86622 28.4494 55.2289
428000 5.82753 19.4801 26.9392
429000 3.8671 -11.358 65.9629
430000 40.7796 -17.4745 42.7543
431000 -13.2826 27.7426 36.4789
432000 -0.213195 -24.9777 45.7776
433000 -22.4728 4.77242 -17.4973
434000 -6.44359 17.5792 -9.81116
435000 -23.3932 -30.4403 -9.7022
436000 -10.9368 -23.3034 15.8429
437000 -72.1102 -18.9862 -34.5698
438000 -40.6495 -2.341 -11.5617
439000 -45.8587 -31.0874 -26.9469
440000 -30.8315 -32.0373 -26.9603
441000 -25.7586 -62.378 -2.28694
442000 -45.4145 -40.323 -18.6269
443000 -50.9836 -34.6962 -21.3712
444000 -81.5205 -36.3078 -57.5637
445000 -69.3782 -103.906 -46.4341
446000 -68.8725 -56.9586 -34.6624
447000 -42.5257 -40.9547 -50.8352
448000 -45.361 -54.3376 -11.4934
449000 -60.96 -33.7122 -30.7823
450000 -51.8421 -39.026 -5.39237
451000 -46.6823 -68.0402 -45.5417
452000 -59.123 -45.5942 -16.2827
453000 -30.8149 -38.2969 2.89408
454000 -11.8514 -4.55936 -27.3607
455000 -18.5193 -52.7657 16.6941
456000 -7.90694 -41.48 31.0254
457000 32.5854 3.51783 36.5828
458000 -50.4371 -23.9974 21.654
459000 6.21501 -29.9551 -0.356946
460000 30.856 7.86914 32.8141
461000 13.596 17.3965 18.4371
462000 43.9723 27.6601 19.8109
463000 18.1033 41.146 95.692
464000 29.8767 18.1973 49.5424
465000 29.2998 12.7163 42.0954
466000 42.2216 -12.7653 41.971
467000 9.81772 25.2066 40.1801
468000 21.9874 13.0168 42.7831
469000 26.2467 -10.4939 8.51949
470000 18.5616 6.75834 40.356
471000 0.212455 -13.2142 8.58324
472000 4.46918 -23.7738 -8.07475
473000 -31.6471 -2.1336 -40.844
474000 -27.6998 -22.0648 -19.0692
475000 -20.9968 -5.96706 -23.797
476000 -30.6203 -21.544 2.8749
477000 -26.7812 -27.7048 -3.6846
478000 0.283184 -19.7973 -10.6054
479000 12.0173 34.3279 16.1164
480000 -21.8918 -7.48154 -14.8478
481000 -32.7708 -25.7728 -1.55384
482000 -34.4185 -37.8583 -12.5814
483000 -19.447 -35.8466 -46.878
484000 -31.6016 -47.1016 -13.1015
485000 -50.876 -4.85012 -44.91
486000 -41.6141 -20.1172 27.9052
487000 -2.37117 -35.0908 -5.35001
488000 -17.6576 -27.6408 -33.6218
489000 -9.55389 -46.5789 24.5384
490000 -19.5514 -36.074 -20.8954
491000 -8.39537 -23.6503 -9.71769
492000 27.7806 1.31719 -20.3676
493000 -18.4781 -7.77623 -17.6867
494000 -27.5262 -6.12102 36.8383
495000 -2.71733 -8.86 3.6681
496000 -40.1618 -19.3463 12.7138
497000 -20.9827 -24.5579 21.1853
498000 13.2363 -15.1787 -9.95599
499000 15.6127 21.3062 34.0147
500000 30.749 46.5789 30.9561
501000 7.47173 18.3701 -14.4323
502000 21.016 5.39889 29.1395
503000 38.4753 -24.557 24.6935
504000 33.3159 26.1975 -4.9574
505000 23.8071 43.5213 6.52246
506000 15.441 25.1326 42.7931
507000 33.989 60.0888 50.8364
508000 43.0298 34.1216 41.1258
509000 30.9026 41.7706 83.3783
510000 11.0821 32.4482 -15.4121
511000 -8.61002 18.2148 36.2057
512000 32.3415 -8.8878 -0.576884
513000 17.0551 -45.9555 6.04932
514000 2.40139 -44.2758 -17.5268
515000 -34.6587 -58.9201 -16.73
516000 -11.5505 -46.6153 20.5729
517000 -26.6192 -4.79747 9.84736
518000 -0.0687154 -6.78011 15.285
519000 -33.4496 -1.93096 -11.7565
520000 13.8179 -28.4742 4.90092
521000 5.92562 16.8299 44.1298
522000 -30.0256 -0.565984 -16.938
523000 -38.8559 -13.0324 -31.8039
524000 -28.4512 -73.6279 -16.7699
525000 -54.9994 -35.4364 -29.5693
526000 -43.8673 -74.2366 -50.6831
527000 -16.2626 -41.1419 -31.6796
528000 -30.1579 -25.8173 -0.245206
529000 -33.2866 -68.6231 -5.38802
530000 -1.3843 -51.2885 4.41208
531000 -34.998 -53.6986 -28.7213
532000 -31.479 -56.1965 -44.223
533000 -15.7647 -46.4717 -29.6361
534000 -11.4168 -48.3534 -33.2925
535000 -74.8732 -32.466 -14.4519
536000 -22.0105 -13.8697 1.66486
537000 6.45094 23.6488 10.1983
538000 -11.8179 -12.4249 -9.0782
539000 12.3526 -2.15748 9.85388
540000 -16.7069 -36.7852 14.4199
541000 0.619877 3.66255 2.76067
542000 -5.26897 -2.11369 1.03818
543000 1.70477 27.342 0.41548
544000 12.6346 40.3836 44.2784
545000 12.0769 -20.9794 15.2773
546000 24.3277 1.94497 62.2517
547000 37.9018 7.46187 -1.81864
548000 5.59844 -8.71277 -7.49371
549000 28.743 -21.6031 2.46107
550000 28.4418 -4.65194 7.97737
551000 22.156 -7.07114 24.559
552000 -13.1225 20.7446 34.0261
553000 -7.76645 -0.512446 38.5519
554000 7.77591 12.887 40.8705
555000 42.9736 49.7533 57.0302
556000 5.51869 -13.9785 51.8759
557000 14.6661 5.12813 5.45997
558000 -2.47797 24.0473 16.5729
559000 -26.4464 7.46144 -22.7788
560000 -15.4286 -29.6964 8.03202
561000 7.02178 -0.939792 -36.8337
562000 -16.7159 -4.55785 -33.212
563000 -15.4198 -4.83286 -11.7149
564000 41.8812 16.4351 31.1338
565000 -10.6221 -4.39153 -7.69084
566000 0.469203 5.06973 9.50792
567000 -24.3974 -14.9913 27.4253
568000 -17.945 -11.5663 -16.3639
569000 -32.5544 -11.093 -12.9241
570000 -13.4903 7.20181 8.62239
571000 1.20571 -28.4646 18.9471
572000 3.11657 -36.4182 -2.93492
573000 -12.5347 -29.618 6.6331
574000 -13.8211 -77.4863 -29.5871
575000 -30.7286 -22.6879 -12.9473
576000 -40.5885 -30.2787 -33.5039
577000 -9.30759 -35.7926 -17.6161
578000 -0.439333 -2.14402 31.5651
579000 -15.2228 -42.387 16.1269
580000 -4.65772 -51.3358 -48.1447
581000 -8.98105 -49.8101 -16.4841
582000 -39.2915 -34.959 -23.773
583000 -18.049 5.58604 24.0143
584000 -7.46013 21.0118 13.9247
585000 13.051 -33.479 9.97813
586000 45.6384 0.663769 19.689
587000 19.1465 -19.6018 -9.63804
588000 -14.4238 -33.0646 0.998559
589000 29.9098 -19.3534 29.8277
590000 0.941059 -43.1014 24.6636
591000 -15.0186 -36.9551 -19.9686
592000 -30.535 -45.7598 -16.5674
593000 -16.7605 -46.7818 -19.6464
594000 4.4546 -31.9681 2.76727
595000 14.0487 -28.7822 40.338
596000 -8.7726 29.1836 39.2407
597000 54.6016 -37.3106 17.3316
598000 -21.0532 -7.37049 41.8743
599000 -17.5235 -57.7866 23.5855
600000 0.668124 16.2429 23.782
601000 12.9547 -12.7994 37.5675
602000 10.9741 6.73202 24.3084
603000 -20.2448 1.20883 -13.8731
604000 -15.2394 -33.9256 -5.49335
605000 18.6238 -7.60525 -7.25134
606000 -25.2376 -4.63032 -4.73192
607000 -40.4065 -16.983 21.0515
608000 -55.6501 -19.8447 -18.2462
609000 -5.22643 -44.3577 26.5115
610000 30.567 -18.0316 54.9674
611000 -14.6916 -5.10632 18.535
612000 -8.32829 -36.6498 2.96363
613000 -5.55894 -20.6468 -26.7937
614000 -77.4918 -46.6349 -35.7531
615000 -47.6438 -63.2745 -27.0462
616000 -34.3266 -20.9478 -28.6513
617000 -41.041 -41.3128 2.42334
618000 -23.6177 -32.5012 -17.6046
619000 -17.7443 -45.6387 -10.3052
620000 -30.3467 -1.68764 -22.7314
621000 -1.03253 -31.0593 13.3338
622000 -8.82593 -35.9579 2.69578
623000 -33.4944 -40.5078 22.6456
624000 -38.6673 -71.1646 -29.8367
625000 -23.4472 -11.7846 0.16556
626000 -26.617 -31.0358 -47.6515
627000 29.724 -12.3015 -7.55611
628000 -35.1873 -11.0488 3.83882
629000 -20.5733 15.1141 5.45009
630000 -16.7032 -13.8964 28.4818
631000 3.89198 1.23025 31.551
632000 32.9227 32.0451 45.1366
633000 24.93 -4.597 -28.0521
634000 -9.39671 6.03056 6.84879
635000 -23.2576 25.5612 28.1215
636000 -13.5488 37.7756 27.9747
637000 14.3829 5.99153 15.0549
638000 -5.9025 19.3421 25.4364
639000 -4.54633 -8.91579 -4.15813
640000 6.02888 32.2974 -22.8769
641000 16.6605 54.8398 47.0312
642000 26.4368 69.0515 49.5541
643000 11.987 41.3522 23.2593
644000 10.0876 -22.4224 3.69427
645000 3.19016 -14.0725 -4.54779
646000 -17.4653 -5.37049 22.1339
647000 8.93584 -24.0047 20.7693
648000 -9.47739 -52.6498 14.9478
649000 -19.7398 -26.1195 9.51817
650000 3.07712 -38.9236 -12.0514
651000 -53.1556 -56.5012 11.7698
652000 -43.361 -9.61183 -1.76542
653000 -21.5026 -32.8441 -15.4063
654000 -42.5775 -40.1021 -21.0077
655000 -59.1118 -59.8896 -26.3807
656000 -45.5215 -33.8984 13.7062
657000 -25.3192 -28.1643 -47.5233
658000 -57.8753 -50.9467 -31.5121
659000 -49.2652 -56.6438 -28.3534
660000 -2.29059 -38.7159 -9.17684
661000 -60.7574 -61.7227 -29.8277
662000 -29.1433 -47.9846 -55.2065
663000 -50.6586 -96.7501 -54.5474
664000 -52.0209 -40.0851 9.3885
665000 -35.5953 -19.5852 -32.2727
666000 -44.0755 -6.26176 4.81153
667000 0.874096 6.22993 17.1853
668000 17.1433 17.4696 61.7776
669000 9.84786 13.4222 45.3132
670000 22.6678 49.1235 49.0964
671000 14.6236 -3.12212 67.5694
672000 36.4052 14.6662 34.9792
673000 11.1947 45.264 32.2711
674000 46.4928 24.1176 25.9668
675000 21.8237 14.6239 43.948
676000 44.6013 31.0957 20.3209
677000 15.5602 25.0838 39.7081
678000 19.5864 -4.85441 2.36852
679000 -53.1227 -21.6171 -3.85503
680000 -17.2888 -41.2569 -10.3479
681000 8.12888 -10.0369 32.902
682000 -7.02779 -28.5217 10.3903
683000 20.1717 6.10081 51.1258
684000 -28.4739 -6.29483 -22.4249
685000 -53.9634 -57.6627 -43.8454
686000 -48.2887 -67.8727 -14.9957
687000 -47.2438 -24.6113 10.9331
688000 -55.9313 -113.106 10.1262
689000 -37.6826 -77.7036 -26.1436
690000 13.4912 -27.3177 -24.1382
691000 -48.1476 -27.0161 -42.6628
692000 -77.6071 -68.5935 -15.6317
693000 -64.4463 -37.958 -24.6811
694000 -51.8411 -32.9875 -2.82251
695000 7.82605 -4.14466 -18.0318
696000 -25.5601 -36.1795 1.78137
697000 -15.0873 -11.9654 9.70256
698000 -26.1727 -27.5225 32.4734
699000 -43.0561 -0.557745 -32.2531
700000 -10.4281 -29.8989 8.38999
701000 -13.711 -22.8357 -24.3662
702000 2.80825 -25.0431 -3.22997
703000 -48.8324 -40.0012 -7.06898
704000 -10.4577 -21.5427 5.86533
705000 -2.77601 -6.81066 -14.6702
706000 -4.0016 24.382 0.214837
707000 6.84258 -30.0276 -8.68393
708000 -23.2916 -61.6663 8.5741
709000 -1.05921 12.6006 26.3311
710000 18.4556 -5.6787 29.1294
711000 0.591 25.605 21.271
712000 -16.9065 21.8001 25.4205
