# Time-averaged data for fix 2
# TimeStep v_TEMPERATURE v_PRESSURE v_KE v_PE v_TOT_ENG v_ECOUPLE v_ECONSERVE
32000 220.156 127.47 4625.86 -5559.33 -933.475 -6318.78 -7252.26
33000 217.793 -116.256 4576.2 -5512.05 -935.856 -6316.19 -7252.05
34000 225.121 -384.463 4730.18 -5480.73 -750.551 -6501.5 -7252.05
35000 218.914 -119.952 4599.76 -5450.34 -850.583 -6401.47 -7252.05
36000 216.808 -141.622 4555.51 -5501.3 -945.793 -6306.41 -7252.2
37000 216.234 -179.135 4543.44 -5465.18 -921.739 -6330.32 -7252.06
38000 222.21 79.8052 4669.01 -5424.35 -755.333 -6496.68 -7252.01
39000 220.879 -60.5321 4641.05 -5430.3 -789.255 -6462.82 -7252.08
40000 220.769 -170.647 4638.73 -5501.55 -862.818 -6389.13 -7251.94
41000 220.777 52.9089 4638.91 -5457.91 -819.003 -6432.82 -7251.83
42000 223.816 -11.2768 4702.75 -5461.66 -758.903 -6492.84 -7251.74
43000 224.924 290.637 4726.05 -5418.84 -692.789 -6558.82 -7251.61
44000 218.139 30.3747 4583.47 -5410.88 -827.404 -6424.22 -7251.62
45000 221.682 -190.309 4657.92 -5455.11 -797.19 -6454.59 -7251.78
46000 222.389 80.7486 4672.78 -5480.52 -807.737 -6444.13 -7251.86
47000 220.85 4.8223 4640.44 -5447.93 -807.488 -6444.19 -7251.68
48000 220.075 -279.896 4624.15 -5454.51 -830.36 -6421.36 -7251.72
49000 218.086 -141.684 4582.36 -5408.78 -826.425 -6425.28 -7251.71
50000 222.209 -121.402 4669 -5441.66 -772.665 -6479.06 -7251.73
51000 218.596 -127.774 4593.07 -5551.58 -958.511 -6293.68 -7252.19
52000 217.215 117.291 4564.07 -5503.44 -939.364 -6312.72 -7252.08
53000 215.407 -115.377 4526.08 -5460.67 -934.585 -6317.64 -7252.23
54000 222.508 -227.933 4675.27 -5534.27 -858.996 -6392.87 -7251.86
55000 215.46 46.2078 4527.2 -5573.66 -1046.46 -6205.61 -7252.07
56000 217.945 46.9426 4579.39 -5579.68 -1000.28 -6251.71 -7251.99
57000 221.88 -239.124 4662.09 -5572.7 -910.611 -6341.28 -7251.89
58000 220.118 43.4449 4625.07 -5579.06 -953.99 -6298.03 -7252.02
59000 218.971 -195.651 4600.96 -5662.87 -1061.91 -6190.18 -7252.1
60000 215.623 -117.109 4530.61 -5626 -1095.39 -6156.73 -7252.13
61000 221.417 106.186 4652.35 -5624.71 -972.358 -6279.78 -7252.13
62000 220.391 120.5 4630.8 -5687.4 -1056.61 -6195.56 -7252.17
63000 220.123 114.243 4625.17 -5734.38 -1109.21 -6143.11 -7252.32
64000 223.801 128.835 4702.45 -5634.28 -931.834 -6320.08 -7251.91
65000 221.997 -10.4776 4664.54 -5673.66 -1009.12 -6242.87 -7251.99
66000 219.039 -31.1516 4602.39 -5697.27 -1094.88 -6157.62 -7252.5
67000 217.423 146.204 4568.42 -5735.64 -1167.21 -6085.21 -7252.42
68000 218.079 -310.954 4582.21 -5749.55 -1167.34 -6085.03 -7252.37
69000 218.742 84.7503 4596.15 -5654.58 -1058.43 -6193.58 -7252.01
70000 221.894 470.643 4662.39 -5717.21 -1054.82 -6197.35 -7252.17
71000 224.544 -61.9573 4718.06 -5818.82 -1100.76 -6151.81 -7252.57
72000 216.368 -52.6574 4546.26 -5738.04 -1191.77 -6060.3 -7252.07
73000 219.809 77.2881 4618.58 -5830.56 -1211.98 -6040.02 -7252.01
74000 222.366 381.493 4672.29 -5768.15 -1095.86 -6155.98 -7251.83
75000 216.331 89.892 4545.5 -5793.46 -1247.96 -6004.2 -7252.16
76000 218.826 25.7096 4597.91 -5899.67 -1301.76 -5950.72 -7252.48
77000 218.654 18.3413 4594.3 -5947.7 -1353.4 -5899.09 -7252.49
78000 219.079 310.86 4603.23 -5858.81 -1255.58 -5996.51 -7252.08
79000 219.971 258.503 4621.97 -5891.89 -1269.92 -5982.43 -7252.35
80000 219.821 117.445 4618.83 -5859.4 -1240.57 -6011.52 -7252.09
81000 217.332 -130.749 4566.53 -5882.78 -1316.25 -5936.08 -7252.33
82000 221.65 173.862 4657.26 -5894 -1236.74 -6015.56 -7252.3
83000 219.933 54.0223 4621.18 -5891.52 -1270.35 -5982 -7252.35
84000 218.083 156.256 4582.3 -5785.38 -1203.07 -6049.17 -7252.24
85000 218.903 232.868 4599.52 -5744.07 -1144.55 -6107.88 -7252.43
86000 216.769 -199.213 4554.68 -5702.26 -1147.58 -6104.73 -7252.3
87000 223.23 -201.329 4690.44 -5743.02 -1052.59 -6199.94 -7252.53
88000 222.107 262.731 4666.85 -5697.07 -1030.22 -6221.74 -7251.96
89000 220.392 -170.446 4630.82 -5731.06 -1100.24 -6151.81 -7252.05
90000 220.112 -148.604 4624.93 -5678.34 -1053.41 -6198.88 -7252.29
91000 219.948 290.833 4621.49 -5619.15 -997.659 -6254.43 -7252.09
92000 220.383 -39.8674 4630.62 -5535.34 -904.72 -6347.12 -7251.84
93000 220.561 -96.5627 4634.37 -5598.77 -964.4 -6287.4 -7251.8
94000 218.892 -190.415 4599.3 -5542.43 -943.129 -6308.9 -7252.03
95000 218.438 -127.998 4589.77 -5555.5 -965.725 -6286.09 -7251.81
96000 215.568 -42.0541 4529.47 -5454.39 -924.921 -6327.29 -7252.21
97000 220.674 64.9539 4636.75 -5468.92 -832.165 -6419.7 -7251.87
98000 222.019 -217.742 4665.01 -5458.6 -793.597 -6458.09 -7251.69
99000 218.798 45.77 4597.32 -5506.43 -909.114 -6342.92 -7252.04
100000 217.522 -6.72305 4570.52 -5451.67 -881.149 -6370.88 -7252.03
101000 221.511 -138.891 4654.33 -5498.9 -844.569 -6407.31 -7251.88
102000 219.823 -37.4654 4618.86 -5521.29 -902.432 -6349.49 -7251.92
103000 221.579 -72.0083 4655.75 -5443.34 -787.589 -6464.22 -7251.81
104000 219.866 121.265 4619.76 -5515.84 -896.083 -6355.57 -7251.65
105000 217.892 238.566 4578.28 -5526.34 -948.058 -6303.78 -7251.84
106000 219.936 -102.283 4621.23 -5591.59 -970.361 -6281.17 -7251.53
107000 218.638 -221.321 4593.96 -5584.81 -990.853 -6260.56 -7251.41
108000 221.625 279.596 4656.72 -5563.27 -906.547 -6345.14 -7251.68
109000 218.751 -32.1373 4596.35 -5641.23 -1044.89 -6206.98 -7251.87
110000 218.866 -221.625 4598.76 -5599.94 -1001.18 -6250.31 -7251.49
111000 222.292 91.4308 4670.74 -5678.78 -1008.04 -6243.53 -7251.58
112000 221.667 170.832 4657.61 -5738.57 -1080.96 -6170.9 -7251.86
113000 217.118 -437.044 4562.02 -5735.11 -1173.08 -6078.88 -7251.96
114000 225.005 9.82278 4727.74 -5626.04 -898.306 -6353.37 -7251.68
115000 216.722 123.892 4553.7 -5573.08 -1019.38 -6232.41 -7251.79
116000 221.032 202.844 4644.26 -5629.31 -985.05 -6266.86 -7251.91
117000 223.231 -26.7528 4690.46 -5638.47 -948.012 -6303.79 -7251.8
118000 219.275 -188.472 4607.35 -5687.2 -1079.84 -6172.28 -7252.12
119000 220.187 -17.1358 4626.5 -5654.48 -1027.98 -6223.68 -7251.66
120000 224.772 32.8298 4722.85 -5636.28 -913.429 -6338.33 -7251.76
121000 221.534 60.843 4654.82 -5662.56 -1007.73 -6244.11 -7251.85
122000 217.741 194.755 4575.13 -5672.87 -1097.74 -6154.09 -7251.84
123000 224.241 170.495 4711.68 -5655.61 -943.927 -6308.01 -7251.94
124000 218.1 -229.202 4582.66 -5611.63 -1028.97 -6222.8 -7251.76
125000 218.64 -127.202 4594 -5588.64 -994.646 -6257.03 -7251.68
126000 220.689 14.9875 4637.05 -5635.45 -998.402 -6253.29 -7251.69
127000 218.51 -36.4027 4591.28 -5650.51 -1059.23 -6192.46 -7251.69
128000 220.852 -146.582 4640.49 -5576.26 -935.771 -6315.66 -7251.43
129000 219.774 -131.92 4617.82 -5624.12 -1006.29 -6244.9 -7251.2
130000 223.584 25.0732 4697.88 -5523.88 -826.004 -6425.4 -7251.4
131000 224.386 -236.088 4714.73 -5475.1 -760.367 -6491 -7251.36
132000 217.991 -70.4327 4580.37 -5528.06 -947.682 -6303.82 -7251.5
133000 218.093 173.72 4582.52 -5563.65 -981.135 -6270.31 -7251.44
134000 216.2 9.47312 4542.75 -5588.92 -1046.17 -6205.31 -7251.48
135000 218.636 -123.912 4593.92 -5567.2 -973.277 -6278.05 -7251.33
136000 222.197 29.3075 4668.75 -5483.56 -814.811 -6436.41 -7251.22
137000 221.238 351.83 4648.6 -5505.72 -857.123 -6393.89 -7251.01
138000 221.118 -110.244 4646.07 -5568.34 -922.269 -6329.13 -7251.4
139000 223.252 -421.285 4690.9 -5531.48 -840.579 -6410.83 -7251.41
140000 223.459 333.241 4695.25 -5441.49 -746.242 -6504.9 -7251.15
141000 218.516 284.031 4591.41 -5466.75 -875.349 -6375.95 -7251.3
142000 219.091 -127.669 4603.48 -5478.34 -874.861 -6376.81 -7251.67
143000 218.028 3.38601 4581.14 -5447.73 -866.587 -6384.93 -7251.52
144000 221.417 257.432 4652.35 -5452.68 -800.329 -6451.41 -7251.74
145000 220.641 112.166 4636.05 -5543.48 -907.429 -6343.86 -7251.29
146000 219.752 94.8355 4617.36 -5497.46 -880.096 -6371.42 -7251.52
147000 220.031 -137.639 4623.23 -5476.28 -853.044 -6398.63 -7251.68
148000 224.141 -137.088 4709.6 -5479.61 -770.014 -6481.81 -7251.82
149000 225.134 -55.7102 4730.45 -5451.58 -721.132 -6530.21 -7251.35
150000 221.484 109.978 4653.75 -5527.93 -874.177 -6377.36 -7251.54
151000 225.033 122.147 4728.33 -5494.13 -765.801 -6485.79 -7251.59
152000 219.586 -66.1075 4613.89 -5564.02 -950.127 -6301.49 -7251.62
153000 214.382 21.8904 4504.54 -5549.85 -1045.31 -6206.27 -7251.57
154000 218.411 115.725 4589.19 -5587.59 -998.396 -6253.13 -7251.53
155000 218.431 81.6751 4589.61 -5606.3 -1016.69 -6234.92 -7251.62
156000 219.786 91.4803 4618.08 -5658.16 -1040.08 -6212.1 -7252.19
157000 218.604 110.617 4593.24 -5628.73 -1035.49 -6216.71 -7252.2
158000 221.647 21.9368 4657.19 -5565.13 -907.943 -6343.78 -7251.72
159000 220.326 -127.065 4629.43 -5644.68 -1015.25 -6236.65 -7251.9
160000 218.341 -143.141 4587.72 -5645.83 -1058.11 -6193.99 -7252.09
161000 220.028 -11.6622 4623.16 -5629.28 -1006.12 -6245.86 -7251.99
162000 224.956 1.10631 4726.71 -5622 -895.288 -6356.59 -7251.88
163000 219.921 -63.0697 4620.91 -5561.09 -940.177 -6311.81 -7251.98
164000 221.185 151.54 4647.49 -5570.98 -923.489 -6328.33 -7251.81
165000 220.817 -153.306 4639.75 -5543.88 -904.132 -6347.78 -7251.91
166000 220.849 -301.068 4640.41 -5552.5 -912.087 -6339.87 -7251.96
167000 218.48 -8.95778 4590.64 -5625.48 -1034.84 -6217.11 -7251.94
168000 219.399 135.577 4609.96 -5577.16 -967.202 -6284.45 -7251.66
169000 224.263 206.838 4712.15 -5558.94 -846.783 -6404.82 -7251.61
170000 219.734 -64.5892 4616.99 -5536.87 -919.883 -6331.7 -7251.59
171000 221.446 -191.111 4652.97 -5539.53 -886.561 -6365.2 -7251.76
172000 222.545 -82.8862 4676.05 -5583.55 -907.507 -6344.38 -7251.89
173000 215.817 -8.48396 4534.7 -5450.35 -915.648 -6335.75 -7251.4
174000 218.3 -102.285 4586.86 -5548.01 -961.156 -6290.48 -7251.64
175000 220.725 258.442 4637.81 -5550.72 -912.916 -6339.01 -7251.93
176000 224.669 -41.1618 4720.68 -5581.39 -860.71 -6391.04 -7251.75
177000 218.627 -299.831 4593.72 -5505.46 -911.737 -6340 -7251.74
178000 218.772 -119.515 4596.78 -5503.08 -906.3 -6345.46 -7251.76
179000 221.082 129.908 4645.32 -5529.91 -884.589 -6367.35 -7251.94
180000 218.628 136.185 4593.76 -5551.57 -957.816 -6294.33 -7252.14
181000 220.353 62.0316 4630.01 -5581.78 -951.772 -6300.09 -7251.86
182000 219.274 3.33457 4607.32 -5511.85 -904.528 -6347.3 -7251.83
183000 222.287 -103.041 4670.64 -5628.51 -957.875 -6294.05 -7251.92
184000 220.507 -56.7624 4633.24 -5588.11 -954.874 -6296.74 -7251.61
185000 220.812 82.1628 4639.63 -5573.52 -933.886 -6317.93 -7251.81
186000 221.146 -43.1492 4646.65 -5515.74 -869.09 -6382.25 -7251.34
187000 221.323 -367.741 4650.39 -5625.75 -975.364 -6276.23 -7251.59
188000 219.217 127.806 4606.13 -5479.16 -873.034 -6378.53 -7251.56
189000 218.397 19.1339 4588.89 -5577.14 -988.25 -6263.16 -7251.41
190000 217.284 -393.051 4565.51 -5584.61 -1019.09 -6232.29 -7251.38
191000 217.532 -67.7959 4570.73 -5592.27 -1021.55 -6230.16 -7251.7
192000 220.021 89.8628 4623.03 -5549.66 -926.626 -6325.13 -7251.76
193000 222.994 -235.029 4685.48 -5550.88 -865.398 -6386.06 -7251.45
194000 224.78 -59.9286 4723.02 -5550.03 -827.005 -6424.41 -7251.41
195000 218.871 516.553 4598.86 -5580.41 -981.543 -6269.92 -7251.46
196000 220.475 107.142 4632.57 -5594.09 -961.519 -6290.05 -7251.56
197000 217.959 -162.971 4579.69 -5568.19 -988.503 -6262.99 -7251.49
198000 222.844 -88.1946 4682.34 -5587.82 -905.476 -6346.04 -7251.52
199000 219.655 -2.58433 4615.33 -5542.45 -927.126 -6324.02 -7251.15
200000 218.033 -148.469 4581.26 -5484.74 -903.487 -6347.78 -7251.27
