# Time-averaged data for fix 1
# TimeStep c_pTensor[1] c_pTensor[2] c_pTensor[3]
56000 147.94 118.766 148.18
57000 138.809 74.2525 95.3841
58000 117.781 132.855 111.217
59000 118.987 109.555 115.053
60000 41.925 59.6072 59.5185
61000 39.454 28.7783 27.9912
62000 16.3582 41.616 10.9056
63000 34.3741 6.09178 -3.86653
64000 5.05653 -26.3623 10.3662
65000 -19.8401 -24.019 10.025
66000 -57.8094 2.20382 -17.989
67000 -59.5757 -31.986 -41.2914
68000 -25.1034 -63.9833 -97.4315
69000 -60.743 -79.2605 -48.9164
70000 -79.3494 -62.6918 -54.7556
71000 -55.8888 -75.3574 -76.6895
72000 -77.2249 -89.0613 -94.5071
73000 -87.7487 -75.4108 -60.1833
74000 -91.4706 -60.6333 -46.2962
75000 -86.8322 -59.2161 -53.7799
76000 -101.959 -61.5135 -65.0827
77000 -100.132 -68.7816 -60.272
78000 -131.889 -130.502 -59.8722
79000 -104.07 -94.9062 -25.5473
80000 -86.6759 -86.8785 -44.1681
81000 -54.1553 -72.8161 -81.8155
82000 -78.2006 -63.3336 -69.8114
83000 -49.3486 -17.96 -32.8613
84000 -23.9638 -22.5501 27.5571
85000 -16.9632 -21.4266 18.41
86000 -12.9504 -13.2706 -4.95051
87000 3.51963 38.6301 24.3959
88000 13.6478 24.8487 38.1881
89000 0.352366 16.4061 81.4725
90000 53.3982 48.3345 58.5846
91000 30.4019 2.84341 51.9182
92000 72.478 43.0166 81.0202
93000 85.6042 18.0894 69.8882
94000 50.3248 13.7177 58.9203
95000 29.0949 57.7948 58.5761
96000 25.7618 15.7593 82.7015
97000 26.4244 32.0293 37.7822
98000 42.0613 41.5778 49.8343
99000 14.1739 -13.7242 13.574
100000 10.819 -12.7159 18.5349
101000 7.85496 -3.54312 -17.406
102000 5.56557 1.58027 -3.33494
103000 -5.84846 4.134 -1.07366
104000 -10.6266 39.265 37.4751
105000 -32.3436 3.45031 12.4469
106000 -26.8936 40.1034 33.0594
107000 -35.8823 23.3752 -10.6552
108000 -62.7314 -26.5245 -51.3895
109000 -52.7719 -23.6084 -22.6993
110000 -69.8282 -29.7758 -27.9131
111000 -25.4218 -18.6464 -11.331
112000 -42.6514 -16.5898 -16.9688
113000 -16.4611 -34.5279 1.35165
114000 -38.0016 -88.3178 -34.6071
115000 -33.3597 -41.1147 6.28451
116000 -22.0074 -59.0611 -30.1693
117000 -13.8021 -39.2804 12.2346
118000 -52.4852 -20.4385 -49.9193
119000 -16.0458 -27.9841 -46.908
120000 -30.0705 1.27699 -28.054
121000 -0.877882 8.99621 -0.66685
122000 -61.2309 -41.2156 -20.9611
123000 23.9135 -22.4927 -0.918697
124000 -4.54634 14.2097 31.8957
125000 -10.9571 -46.416 2.46945
126000 10.121 -8.94773 28.6651
127000 -34.5378 -25.8748 30.2441
128000 -37.7744 -17.9996 24.4284
129000 7.60427 -28.8183 16.0731
130000 6.11895 4.90253 56.6306
131000 -8.63564 7.65892 22.9679
132000 34.6558 28.3514 -0.323187
133000 -15.9119 -19.9853 -5.65125
134000 3.47286 -4.58378 -37.4644
135000 -34.6095 -16.4858 -5.58086
136000 21.4478 16.9029 31.4129
137000 -38.1196 -6.67674 45.7478
138000 -3.66275 11.5059 39.2534
139000 -61.181 -41.6082 -3.19171
140000 -8.70613 -21.5193 -2.63731
141000 -62.0393 4.1184 -19.3507
142000 -11.4484 -17.9165 33.6483
143000 24.0812 -7.09604 60.336
144000 -5.5266 6.2392 29.3732
145000 23.1158 22.9699 22.9607
146000 -3.11515 -12.956 3.42927
147000 -18.8146 -4.97177 24.2039
148000 -17.6294 -19.177 13.2812
149000 -4.59671 -9.32214 -52.2533
150000 -17.1884 -25.869 -24.2236
151000 6.2033 -7.55319 -21.8765
152000 -41.1263 -14.6232 -19.6073
153000 -48.7043 -31.4537 -20.0923
154000 -15.2506 -15.3268 -12.3446
155000 -11.7991 4.28599 -52.5749
156000 14.4689 -30.8014 16.463
157000 20.3182 9.20112 23.9679
158000 22.528 -12.7399 -11.8307
159000 -51.2346 -38.9808 9.11761
160000 -44.1157 -36.4242 -12.6775
161000 -49.67 -29.8829 -11.7614
162000 -1.6362 -30.7714 2.88847
163000 -7.482 -5.65999 47.3457
164000 18.1581 25.2706 16.2691
165000 29.9957 1.53629 -8.04522
166000 9.47001 1.39928 37.1687
167000 -33.6496 -12.8187 -9.40855
168000 -28.8083 10.6483 -7.62139
169000 1.51434 -30.1037 -0.103343
170000 26.0768 39.7934 59.9939
171000 6.36046 41.8726 43.9819
172000 1.13323 36.8116 38.4901
173000 13.2731 26.3222 63.5235
174000 -5.78543 33.5859 6.75216
175000 11.7422 -22.4779 37.7629
176000 25.2862 32.8066 13.2678
177000 30.4746 39.5841 -0.693995
178000 -27.1334 27.7993 12.793
179000 29.8064 43.1292 16.8016
180000 -4.50398 -16.0287 -5.80278
181000 0.375626 13.5753 43.6344
182000 11.7305 17.611 36.5376
183000 -53.2674 -31.0143 -29.1019
184000 -21.4198 -23.7249 -11.9805
185000 -9.44346 -26.4095 5.95812
186000 3.86871 12.2568 -16.5125
187000 -51.3761 -11.7327 -41.8798
188000 -18.2867 -61.0019 -70.6478
189000 -10.7126 -28.7355 -9.69499
190000 -23.9537 -45.1063 -8.98178
191000 -26.1345 -9.96888 -19.1587
192000 -32.1946 -40.7617 -39.3534
193000 -23.9997 -30.3416 4.52334
194000 0.790138 1.24324 -8.64111
195000 -23.6187 -11.356 -42.1086
196000 -23.5885 -13.476 -22.3654
197000 1.0249 -30.9305 21.2997
198000 -23.2812 -24.2465 39.0943
199000 -29.648 -24.4444 35.3679
200000 3.47636 -35.7164 27.776
201000 -15.4474 -14.9309 29.7049
202000 -22.6294 -2.24107 24.4627
203000 -13.8539 4.50841 15.9454
204000 -22.7136 -36.8459 23.2423
205000 -7.7959 17.66 61.3383
206000 -15.7094 -32.0843 14.9943
207000 -20.8209 18.5847 18.5943
208000 -4.56997 19.7653 55.4775
209000 -30.876 -29.0784 -22.0353
210000 -42.832 -13.8726 -2.90641
211000 -12.9556 -3.63203 -7.23878
212000 -42.5821 9.2331 15.2933
213000 1.81099 -23.3342 -3.47337
214000 -52.8592 -32.1206 -43.0141
215000 -31.2427 -6.5907 -22.2676
216000 -25.1301 -33.4154 -30.961
217000 -24.0664 -48.6746 -20.5923
218000 -23.8198 -39.1454 -9.98158
219000 -64.9656 -37.3255 10.7542
220000 -4.7821 -43.6345 -43.6144
221000 -16.6819 -69.3782 -25.7711
222000 9.56307 8.881 26.3368
223000 -29.9152 23.9697 72.7542
224000 -19.2509 8.4858 10.1316
225000 -42.0244 -12.244 -10.1134
226000 -3.86352 -17.908 -5.4462
227000 -30.5813 -0.4826 -16.7084
228000 -73.0879 -32.6466 -28.5113
229000 -26.2183 -56.5597 -24.8218
230000 11.6052 -1.63161 -36.5418
231000 -19.3051 -26.3676 -9.75195
232000 4.35789 -10.6445 -17.4518
233000 9.27716 4.62465 16.3558
234000 3.7413 -13.0334 17.9997
235000 -69.1824 -2.88031 -5.40158
236000 -5.24571 -32.6587 0.358828
237000 -25.003 -14.5985 -6.06573
238000 -35.4743 -19.9402 -1.17015
239000 -5.86992 -35.7664 18.3397
240000 0.185318 -42.2238 -10.9744
241000 42.0238 -14.5162 11.4652
242000 6.22088 -6.1066 65.1669
243000 9.81795 6.55269 42.0762
244000 -5.97528 11.4744 8.09305
245000 -10.1103 7.06054 50.791
246000 13.5313 38.0983 6.91084
247000 23.4938 25.8399 29.8588
248000 11.8977 -10.7347 22.765
249000 22.6272 31.9284 38.9763
250000 -6.38108 9.24632 4.21901
251000 37.4094 -16.8525 11.6893
252000 -11.6092 -9.73346 -28.2475
253000 -1.17699 -8.08334 35.9065
254000 -12.8175 -4.91491 -13.1917
255000 3.44308 -27.8852 74.594
256000 8.2345 -19.5199 -2.82759
257000 14.1434 -7.81459 4.39831
258000 7.73503 -14.2861 33.8648
259000 -6.58345 -7.03171 8.24613
260000 -20.898 7.51114 0.612735
261000 -16.9071 -40.5482 4.82407
262000 -27.2348 -11.0459 -25.3109
263000 -24.516 -54.4392 -12.6134
264000 -15.9668 -40.3569 0.430963
265000 -2.09176 21.1675 -14.7628
266000 -25.8763 8.92644 36.695
267000 -41.8876 -44.5921 -34.9578
268000 -10.7097 -61.7679 -8.24043
269000 -13.6375 -74.3051 -37.8792
270000 -21.7601 8.99064 -22.7912
271000 3.31086 12.6739 11.5795
272000 -35.6153 -44.7493 44.2842
273000 -57.3315 -76.1178 -12.1466
274000 -48.3714 -67.3312 -57.7663
275000 -42.9737 -37.7238 -15.2101
276000 -29.022 24.5284 -26.9125
277000 -52.2195 -29.9876 -47.4515
278000 -33.5337 -40.3785 -13.4748
279000 -23.5292 -31.4322 8.55791
280000 -17.9609 -20.5204 -9.99276
281000 -27.2728 -34.6152 0.21058
282000 3.83064 -29.8284 28.9034
283000 -10.3361 -11.2131 18.7894
284000 -4.77958 -31.8951 30.3861
285000 29.7416 -8.27558 -13.1367
286000 63.0383 -2.21396 35.7111
287000 27.2769 -19.5337 -25.6756
288000 47.7057 5.0854 45.6871
289000 -0.446862 14.0567 -11.8723
290000 -45.5778 -43.4419 4.5284
291000 -15.6574 33.9567 33.8786
292000 -30.7754 46.6625 9.59326
293000 -20.3789 9.7398 -17.6382
294000 29.6112 -1.19365 12.1803
295000 17.571 25.0578 86.5813
296000 -29.6568 38.4134 27.4989
297000 -27.7671 -6.37756 50.8039
298000 18.4541 32.6158 -9.64523
299000 23.151 14.8371 -12.1329
300000 9.75197 6.64993 20.4136
301000 33.8365 18.9566 48.0052
302000 2.64851 -19.7726 -8.239
303000 -2.7075 -2.84318 34.6319
304000 -6.91609 -25.5207 0.165423
305000 -26.9869 -27.5067 -12.3555
306000 -6.45984 -39.0038 -9.21977
307000 -21.8368 -25.2265 -1.37245
308000 -50.4168 -63.7295 -27.2618
309000 -38.7243 -55.4396 1.02237
310000 -49.659 -32.0139 7.76293
311000 -11.4514 -39.7405 0.270899
312000 -38.6308 -68.6504 45.2569
313000 -18.4171 -61.8518 -2.03718
314000 -39.6284 -37.3941 -9.35629
315000 -49.5864 -25.4196 11.2148
316000 -39.9084 -24.3529 -2.96122
317000 -62.0967 -50.6429 -41.9726
318000 -42.4273 -48.6047 -13.6727
319000 -79.1682 -52.3624 -14.1399
320000 -55.5447 -27.5336 -18.9542
321000 -35.8727 -37.3444 -15.7788
322000 -27.7879 -38.4721 -15.8355
323000 -15.2428 -48.786 -16.2755
324000 -19.3348 -46.0751 -33.2602
325000 -18.1489 -51.1076 -31.2135
326000 -52.041 -54.2112 -43.0511
327000 -22.3534 -21.9839 -17.2054
328000 3.05713 -39.0797 -5.14102
329000 -46.0781 -35.1862 18.7705
330000 3.03393 -22.5155 -27.2781
331000 -32.5915 14.4493 12.2541
332000 4.38365 27.0361 20.8043
333000 18.0755 30.9718 62.8127
334000 65.9634 19.4942 47.3144
335000 18.8748 -0.507814 14.878
336000 23.2365 13.1935 22.2361
337000 14.0527 -12.4191 43.8303
338000 16.9004 -15.0757 -9.42634
339000 27.3255 37.1827 29.6866
340000 40.7411 40.3603 21.7241
341000 31.136 -19.2941 35.7263
342000 19.7219 2.83584 26.3752
343000 -19.314 -2.29312 52.6167
344000 59.695 30.1781 32.3781
345000 37.8641 35.141 51.7421
346000 27.219 20.5569 9.54027
347000 3.56712 -5.84846 -25.411
348000 -0.21768 -32.3816 -18.2931
349000 -47.9208 -38.7143 -28.7676
350000 -27.8003 -30.9428 -35.2199
351000 0.554813 -6.39096 4.86812
352000 -1.8363 -20.2597 -1.47325
353000 -30.8674 -4.77928 24.6413
354000 -58.1367 18.6553 15.027
355000 -14.9269 38.6609 4.28432
356000 0.228004 -5.10642 -12.4149
357000 32.3144 -29.0151 1.59189
358000 27.6826 -1.7128 21.3743
359000 12.7628 -0.676614 17.0972
360000 -34.728 6.08578 41.6674
361000 35.954 -16.9014 20.7508
362000 15.6629 -3.76014 -25.0746
363000 -35.8599 -56.5007 -16.0887
364000 -30.4808 -28.7193 -32.8008
365000 -23.1457 -1.55198 -10.4946
366000 4.8793 -13.8395 5.25356
367000 -39.2957 -39.5406 -4.83875
368000 -37.5619 -31.9925 -10.6349
369000 5.57364 -32.4304 8.97137
370000 13.7846 -17.3213 -20.3834
371000 35.126 -6.22491 20.064
372000 -24.7988 46.8028 53.2376
373000 27.9316 2.23676 9.73342
374000 -7.86185 -23.101 -4.41821
375000 -52.1398 8.84406 -4.24137
376000 -58.8312 -37.3061 -1.95158
377000 9.14649 -31.8888 6.8458
378000 -41.9355 -49.0796 -30.0225
379000 -61.5 -21.3758 -18.6073
380000 -37.0543 4.80949 -10.1981
381000 -66.0971 -30.2279 15.8009
382000 7.59628 -16.8657 31.2508
383000 10.3312 -2.47972 -13.314
384000 -46.7966 -26.412 13.1055
385000 -40.0531 -64.8581 -46.2999
386000 -8.12415 -69.4772 -50.6739
387000 -33.6387 15.6905 7.00943
388000 -47.7908 -23.0992 -15.5169
389000 -13.9595 -36.8386 -8.52551
390000 -25.5147 -16.0665 -39.8158
391000 -6.10509 1.64332 64.9304
392000 13.7357 -38.4493 29.737
393000 -34.4619 -26.2103 29.6231
394000 13.8118 -11.1876 -0.961149
395000 -17.9228 -19.4917 11.772
396000 9.43464 18.6789 27.3614
397000 -16.627 -17.8127 -26.5299
398000 -19.1989 1.20938 13.0362
399000 -11.6229 -9.07572 -22.4746
400000 -4.97616 -2.17779 46.2384
401000 -14.2519 -0.871153 28.6279
402000 -10.4 14.0544 3.69177
403000 -21.1913 38.0603 34.3697
404000 5.88741 28.0399 29.9457
405000 -7.71758 -35.1239 -25.0408
406000 4.07879 -13.3062 31.7046
407000 -19.9527 -12.9387 -5.82609
408000 2.09306 20.1248 31.9809
409000 17.636 -15.4428 -29.1252
410000 -32.7113 -30.3502 -43.9622
411000 -8.58141 -29.8667 47.4136
412000 -10.6412 -16.0565 35.0319
413000 -5.8769 -0.889981 6.26124
414000 -1.36266 -35.8264 -34.7659
415000 -9.67566 -49.6696 -39.0772
416000 -40.4772 -65.6846 -25.3746
417000 -24.0259 -33.4873 3.84044
418000 -34.5232 -25.3238 9.93512
419000 -24.075 -24.3414 -36.2002
420000 -9.80379 7.70136 -15.1575
421000 -14.4195 -11.9845 34.5116
422000 -39.9176 -25.1161 9.86655
423000 3.17794 26.594 17.4028
424000 35.5483 3.94799 13.3974
425000 -3.67038 -0.564815 33.6955
426000 24.3267 3.60921 28.1815
427000 6.7221 -23.3845 10.3652
428000 -16.0563 -40.1927 53.0177
429000 -11.1616 -13.6149 -10.266
430000 31.8983 -10.7617 9.16688
431000 -7.55292 19.4211 30.149
432000 -8.87481 -24.5959 -13.5652
433000 -29.3199 -20.6387 -21.0245
434000 -35.5897 -27.2208 -33.5064
435000 -3.23388 -18.6503 -20.3472
436000 -24.2077 -0.0212659 20.2203
437000 -6.04895 -29.2123 36.524
438000 -17.4514 -18.4518 -4.39147
439000 -48.1044 -20.0671 -9.3965
440000 -40.7701 -17.5514 16.9955
441000 -6.28541 -19.2609 -1.35691
442000 -1.98375 -14.2379 14.0249
443000 13.2252 -12.9779 -5.61501
444000 -6.8846 -37.7044 -31.5146
445000 23.23 40.6159 -14.7864
446000 -27.0081 -39.2966 -2.20365
447000 4.25884 -19.5744 4.94144
448000 0.558531 -8.45729 -16.931
449000 34.5204 -9.45748 -31.6553
450000 -8.79975 -1.60788 -12.2829
451000 -15.4751 -14.5187 -17.6976
452000 -0.71261 30.0355 24.0057
453000 19.4141 61.8765 38.7878
454000 17.7384 42.6177 56.4135
455000 7.90247 17.5745 10.8711
456000 -0.219828 -6.30001 5.83409
457000 33.6046 2.29522 31.3179
458000 26.0395 -9.94597 27.097
459000 23.2954 7.46848 66.2581
460000 3.60687 47.2506 33.4933
461000 -5.94923 5.91625 19.7475
462000 1.9927 -12.6314 -7.00538
463000 -15.1666 19.4055 37.2977
464000 5.9256 12.45 35.0576
465000 -6.82529 34.9412 37.3999
466000 -41.1992 10.2004 55.2144
467000 -24.7298 28.8294 -4.17756
468000 -38.2712 0.313298 13.8795
469000 -16.3353 0.186586 -37.1963
470000 14.0629 -32.1396 -54.5325
471000 -57.7391 -3.9651 -28.631
472000 -40.0458 -37.7269 -45.495
473000 -49.6858 -9.28231 -15.359
474000 3.23114 -25.9177 -50.2335
475000 -36.0679 -36.8763 -17.6056
476000 -42.2584 -29.9524 -14.3317
477000 -41.4284 -26.7735 -58.4256
478000 -52.3706 -50.8505 -35.99
479000 -37.1267 7.30549 24.8396
480000 -11.7242 0.934889 21.4354
481000 -17.4512 3.54506 22.1294
482000 -11.4767 -17.9879 0.495779
483000 -25.5393 -16.3264 8.07995
484000 10.4364 10.1301 -4.47805
485000 -36.9472 -27.799 5.89276
486000 2.86273 29.7983 59.2746
487000 20.1605 7.28671 26.5237
488000 8.12593 8.18731 15.8292
489000 9.22214 13.9852 35.8151
490000 3.07857 -31.6705 11.4789
491000 -37.0489 0.983299 7.48682
492000 -27.3575 13.4606 -0.202036
493000 -0.761911 -8.95338 -2.79546
494000 -5.09283 9.45853 26.7391
495000 -23.3292 -29.2331 14.1563
496000 23.0784 -8.88592 3.28669
497000 -16.206 -1.37108 16.165
498000 11.8815 -28.4824 15.4387
499000 20.573 5.33578 0.815623
500000 -7.52659 1.85952 14.2079
501000 17.6694 24.9702 7.60556
502000 5.37249 -2.52505 16.7947
503000 1.92172 -16.678 5.9701
504000 -25.5657 -22.5137 -27.4398
505000 -26.2321 -28.6553 -0.0107068
506000 4.56657 -19.6734 3.33966
507000 -7.40006 -45.2967 15.4348
508000 4.18594 -40.6419 -20.0709
509000 -19.2538 -35.6729 -2.46116
510000 -42.2208 -43.9401 -11.8074
511000 -38.5135 -35.6744 20.2687
512000 -48.1923 -28.9366 15.8897
513000 -25.1479 14.2623 -0.965022
514000 -2.52782 -26.6898 -5.98686
515000 -54.4899 -4.88325 4.54156
516000 -32.7815 -47.3892 -28.9936
517000 -21.0575 -5.77721 -25.8105
518000 -0.410221 -27.8375 -18.4873
519000 -13.1498 -62.8353 -25.22
520000 -3.97517 -8.36275 31.3533
521000 -17.3121 10.2412 -1.51559
522000 -26.322 26.0677 -28.9849
523000 -8.39468 -66.9461 -11.3345
524000 -27.6112 6.17011 -5.55119
525000 -17.5334 1.53782 29.9458
526000 -6.58808 -39.0329 13.1578
527000 24.6837 32.7629 24.9342
528000 7.5197 13.6144 23.2469
529000 -25.6608 6.13228 20.6903
530000 -14.3933 -19.6486 12.6696
531000 11.3138 -29.2886 2.11505
532000 4.48653 -18.6693 -14.7148
533000 -20.1473 -21.0759 16.1421
534000 -24.1852 -1.86589 23.4996
535000 -20.9548 23.1663 49.1289
536000 -6.16616 -19.2796 24.6081
537000 13.1441 -9.22072 15.7922
538000 6.68148 19.1637 47.3899
539000 57.54 26.689 29.8842
540000 -43.5752 -8.01057 -8.15191
541000 -36.1204 7.0775 14.9983
542000 -17.4589 7.49141 25.3662
543000 5.1253 16.8471 -5.47733
544000 -27.8558 -36.8643 -25.8676
545000 -8.34376 18.2192 5.27384
546000 28.3625 13.0159 21.0227
547000 -41.1021 -9.334 -31.6698
548000 -7.14338 -6.79344 -32.4163
549000 -48.8739 -7.18129 -20.8596
550000 -12.8734 -30.6527 -9.21025
551000 11.3224 -15.4219 -5.71897
552000 -19.7631 -30.5433 -6.45845
553000 -38.3567 -3.60851 25.5906
554000 -10.2336 -1.2482 -7.54632
555000 41.0653 9.83238 46.27
556000 -36.4881 -14.3138 22.2479
557000 -27.5821 -17.0633 16.4758
558000 -29.3464 -18.5731 16.8392
559000 -48.8937 -27.5331 -2.09465
560000 -14.8191 -20.231 -56.6728
561000 -11.9502 -22.1596 9.9671
562000 -0.0192516 -63.3957 -1.62657
563000 -66.4041 -37.0499 -34.0102
564000 -19.4359 -30.5939 4.7021
565000 7.62861 -35.1297 28.9034
566000 -0.627503 -0.101919 -15.3973
567000 7.436 43.0606 38.1631
568000 -6.92332 -18.615 25.0669
569000 9.46273 -16.941 -17.6644
570000 22.6961 -49.1406 -6.0549
571000 27.6467 -30.499 -29.8548
572000 4.16408 -11.1613 28.8303
573000 -1.66968 28.7892 31.4557
574000 2.72173 -1.26909 61.9262
575000 9.78598 4.83913 7.49621
576000 18.047 42.0829 -3.98612
577000 6.25442 10.7723 10.0781
578000 -8.95652 -7.32913 30.7651
579000 -44.4036 3.23446 -23.8284
580000 -32.4451 -12.7149 -6.32743
581000 -19.9929 -31.5989 -57.8176
582000 -8.15917 -8.30618 -16.0395
583000 -30.3839 4.10005 -31.6297
584000 -14.4488 6.82454 -19.4716
585000 26.0074 40.3817 17.2734
586000 -5.23966 11.96 8.20775
587000 -17.6508 -43.905 9.01337
588000 64.3283 -4.51693 31.1771
589000 4.55371 11.1591 17.2663
590000 -0.520037 -13.776 27.3556
591000 -8.47431 -14.7343 37.0279
592000 -16.3309 -10.4871 17.5744
593000 -19.6524 -18.6136 -24.0071
594000 -35.5618 -19.9576 -8.83224
595000 34.3338 5.6641 14.7184
596000 -13.4882 -23.4033 39.3062
597000 -17.6256 9.12248 2.34577
598000 22.1248 20.4319 5.62904
599000 25.4266 -17.064 4.36373
600000 0.69183 -18.1587 11.4004
601000 -6.83893 -21.6037 -44.4476
602000 1.79736 3.0741 -13.3233
603000 -16.113 -12.6396 13.656
604000 -32.6494 -7.50936 3.50067
605000 -9.37812 -3.11546 19.046
606000 -28.9558 27.6538 3.76055
607000 31.7211 -7.36486 5.53993
608000 0.844212 12.129 23.2507
609000 -20.8064 -0.284022 7.85166
610000 -12.1401 -21.5279 22.4471
611000 -26.0232 -2.2642 5.68699
612000 -15.0224 7.94458 -12.9843
613000 12.6778 45.6028 22.3924
614000 -4.77299 11.7136 38.7925
615000 -14.2832 12.9332 25.9733
616000 -8.3576 -39.3361 30.7087
617000 30.8631 -10.6475 5.64468
618000 -24.2715 -15.9039 -14.3007
619000 -10.1066 -39.183 -18.9713
620000 -11.8466 -6.62415 13.2861
621000 -34.3041 -2.91949 -9.85874
622000 -42.8185 -3.46944 -0.373652
623000 10.4609 -10.3251 0.186329
624000 -6.25977 -2.49425 21.3225
625000 -23.2834 -36.9934 -31.2183
626000 -27.7072 -9.66731 9.88235
627000 -17.0418 -45.2502 7.37373
628000 -44.9391 -24.6367 -12.8693
629000 -41.5671 -8.56609 2.17287
630000 -26.2613 -29.6808 -37.2586
631000 -12.7965 -6.05444 -8.18945
632000 -47.4084 -17.5476 -24.5987
633000 -13.1724 -40.109 -13.922
634000 -11.4667 -28.4071 0.787652
635000 5.05098 -34.8719 -9.18539
636000 -0.733596 -33.8393 28.4407
637000 -4.36559 -23.9659 2.50119
638000 -42.0518 -25.906 11.762
639000 -29.9961 -30.677 8.04388
640000 -36.7832 -26.7543 -20.5748
641000 -20.8207 -71.6325 2.76144
642000 43.2026 7.10632 36.4053
643000 7.42731 35.8763 -3.70554
644000 -1.6836 -10.8658 52.7849
645000 56.365 28.4185 49.2569
646000 5.39536 19.2461 47.1079
647000 -27.4664 18.5129 8.48967
648000 -13.5929 8.04882 -7.61647
649000 -49.9488 -21.2353 -24.8146
650000 3.01095 -3.24239 13.4595
651000 -12.5035 -7.88096 -11.7372
652000 21.3541 3.80886 29.7948
653000 -21.5711 -14.1849 -25.72
654000 -4.07492 -12.2323 -35.944
655000 -6.89027 -9.52623 -30.114
656000 -12.7902 26.3183 35.537
657000 -30.8837 1.15366 5.47748
658000 -36.1124 22.4454 -23.7308
659000 4.4294 -14.955 14.1462
660000 3.66136 -4.91774 16.854
661000 -18.3958 -23.8847 30.1341
662000 7.76456 -3.68252 50.8703
663000 -34.3089 -52.3948 -11.4298
664000 15.2878 -40.8667 -12.1802
665000 0.280754 -29.0291 25.6401
666000 2.54675 14.2422 13.2282
667000 19.8389 7.22533 -0.783079
668000 42.0462 25.5363 -15.4672
669000 2.31461 1.48837 -9.11075
670000 -9.99136 11.6509 8.87624
671000 7.76532 8.22583 5.66078
672000 -5.51788 24.2311 -6.8807
673000 9.39843 23.1317 48.265
674000 -8.03293 15.3658 4.03183
675000 11.1045 3.56993 5.95642
676000 -12.0369 -25.4948 -14.4133
677000 -27.2578 -35.7451 -15.6088
678000 4.28495 -5.17373 7.80669
679000 -8.6271 3.44294 55.0647
680000 -19.838 17.6451 50.2858
681000 30.4207 -14.2925 -17.1924
682000 -12.353 -8.71026 -13.2737
683000 16.5427 -12.161 23.7085
684000 -10.6158 -13.4601 5.02893
685000 -42.6564 -3.23483 21.8027
686000 -12.4194 -44.9704 -11.1165
687000 -17.4855 -70.0082 -10.017
688000 -34.9034 -56.8217 -24.6797
689000 -30.4014 -40.2461 -33.3453
690000 0.916413 39.8818 14.8318
691000 8.79376 25.0439 -0.608951
692000 27.4563 22.1569 19.6756
693000 -20.925 0.086416 46.2599
694000 -16.862 -20.5509 17.5586
695000 -61.5625 -19.8305 -40.1362
696000 -59.3756 -45.8588 -9.6393
697000 8.1843 -37.2102 41.4448
698000 -25.1731 -24.5236 -24.3097
699000 21.6938 -29.4295 -9.40406
700000 13.2831 -21.8822 -21.2812
701000 -9.55152 -19.5223 27.6904
702000 20.9932 -22.258 -14.3786
703000 -22.4498 -56.9327 -7.57569
704000 1.72677 -6.77507 43.5301
705000 -18.902 28.4102 19.5223
706000 -23.4247 -2.4063 -2.72852
707000 -18.2689 -28.471 -30.7432
708000 -35.9419 -33.9064 -58.0154
709000 -34.0607 -11.3454 -35.6703
710000 -22.5595 -63.8144 25.6366
711000 -32.14 -42.9149 26.221
712000 9.57413 -20.8154 4.99389
713000 26.3242 5.97628 -3.43736
714000 19.8759 1.06737 40.3029
