# Time-averaged data for fix 2
# TimeStep v_TEMPERATURE v_PRESSURE v_KE v_PE v_TOT_ENG v_ECOUPLE v_ECONSERVE
60000 215.2 -127.623 4521.72 -5782.05 -1260.33 -5758.51 -7018.84
61000 220.393 -48.334 4630.84 -5719.09 -1088.25 -5930.62 -7018.87
62000 218.548 34.7943 4592.07 -5684.11 -1092.04 -5926.8 -7018.84
63000 216.627 -5.70345 4551.71 -5693.99 -1142.29 -5876.54 -7018.83
64000 223.935 7.33604 4705.27 -5592.1 -886.828 -6131.66 -7018.49
65000 219.199 27.3291 4605.75 -5599.45 -993.699 -6024.75 -7018.45
66000 216.245 -91.9179 4543.67 -5583.64 -1039.97 -5978.62 -7018.59
67000 217.486 -293.876 4569.76 -5603.33 -1033.57 -5984.87 -7018.44
68000 217.138 -269.65 4562.44 -5502.79 -940.348 -6078.11 -7018.46
69000 219.62 -26.8675 4614.6 -5430.18 -815.578 -6202.26 -7017.84
70000 221.273 -6.29347 4649.33 -5403.22 -753.887 -6264.32 -7018.21
71000 224.985 42.1412 4727.32 -5435.55 -708.229 -6310.07 -7018.3
72000 217.999 -121.613 4580.53 -5391.7 -811.167 -6207.39 -7018.56
73000 219.559 -72.4092 4613.32 -5406.13 -792.802 -6225.45 -7018.25
74000 221.564 -235.759 4655.43 -5336.7 -681.27 -6337.33 -7018.6
75000 217.536 -37.0972 4570.82 -5392.64 -821.822 -6197.18 -7019
76000 217.68 137.177 4573.83 -5399.21 -825.38 -6193.32 -7018.69
77000 216.731 -299.993 4553.9 -5390.37 -836.475 -6182.24 -7018.71
78000 219.06 -133.698 4602.82 -5382.29 -779.465 -6239.55 -7019.02
79000 221.015 -106.694 4643.91 -5416.92 -773.006 -6246.21 -7019.21
80000 219.28 7.14887 4607.46 -5444.72 -837.256 -6181.54 -7018.79
81000 218.523 13.6743 4591.55 -5438.13 -846.579 -6172.14 -7018.72
82000 221.143 -30.719 4646.6 -5433.88 -787.28 -6231.92 -7019.2
83000 220.635 -168.97 4635.93 -5553.88 -917.952 -6101.57 -7019.52
84000 219.505 -28.6713 4612.19 -5536.25 -924.065 -6094.91 -7018.97
85000 219.968 95.8344 4621.92 -5532.62 -910.707 -6108.39 -7019.1
86000 216.702 -184.602 4553.27 -5541.47 -988.192 -6030.95 -7019.14
87000 222.307 -59.8731 4671.05 -5581.5 -910.454 -6108.97 -7019.42
88000 222.539 34.6081 4675.94 -5643.9 -967.958 -6051.3 -7019.26
89000 218.582 119.002 4592.79 -5600.76 -1007.97 -6011.26 -7019.23
90000 219.665 -153.205 4615.55 -5621.6 -1006.05 -6013.29 -7019.34
91000 222.71 63.9507 4679.51 -5658.16 -978.65 -6040.75 -7019.4
92000 222.202 112.499 4668.85 -5597.5 -928.652 -6090.78 -7019.43
93000 219.312 260.164 4608.13 -5658.23 -1050.1 -5969.16 -7019.26
94000 218.333 -52.1162 4587.55 -5643.84 -1056.29 -5962.73 -7019.02
95000 219.354 -51.3813 4609.01 -5675.78 -1066.78 -5952.28 -7019.05
96000 219.591 315.748 4613.98 -5757.19 -1143.21 -5876.24 -7019.44
97000 219.651 326.003 4615.26 -5634.14 -1018.89 -6000.55 -7019.43
98000 219.358 -289.919 4609.09 -5573.41 -964.322 -6054.82 -7019.15
99000 218.228 50.7454 4585.35 -5678.11 -1092.76 -5926.59 -7019.35
100000 217.927 211.261 4579.01 -5664.4 -1085.38 -5934.1 -7019.49
101000 220.749 -118.22 4638.32 -5634.6 -996.287 -6023.19 -7019.48
102000 218.048 131.944 4581.56 -5598.54 -1016.98 -6002.51 -7019.49
103000 222.609 138.036 4677.4 -5560.68 -883.283 -6136.12 -7019.41
104000 220.968 -269.421 4642.91 -5583.55 -940.644 -6078.44 -7019.08
105000 221.307 -175.961 4650.05 -5566.14 -916.092 -6103.4 -7019.49
106000 217.909 214.594 4578.64 -5548.51 -969.868 -6049.14 -7019.01
107000 218.763 286.862 4596.59 -5521.5 -924.904 -6094.62 -7019.52
108000 221.779 -145.606 4659.97 -5508.96 -848.992 -6170.24 -7019.23
109000 217.762 -207.155 4575.55 -5490.57 -915.022 -6104 -7019.03
110000 219.364 -8.42494 4609.23 -5496.21 -886.978 -6131.98 -7018.96
111000 221.412 -52.6632 4652.25 -5458.28 -806.038 -6213.24 -7019.28
112000 221.274 36.9107 4649.35 -5526.73 -877.381 -6142.03 -7019.41
113000 217.502 -147.422 4570.09 -5598.11 -1028.02 -5991.6 -7019.62
114000 221.724 -379.933 4658.8 -5426.78 -767.978 -6251.19 -7019.17
115000 219.636 -55.7561 4614.94 -5468.21 -853.273 -6165.87 -7019.14
116000 224.804 121.135 4723.52 -5564.69 -841.171 -6178.45 -7019.62
117000 223.448 242.316 4695.04 -5499.54 -804.506 -6214.82 -7019.33
118000 217.684 -28.5603 4573.92 -5479.9 -905.982 -6113.16 -7019.14
119000 219.366 -151.679 4609.27 -5492.1 -882.834 -6136.2 -7019.03
120000 224.31 144.931 4713.14 -5501.41 -788.276 -6230.87 -7019.15
121000 222.249 -118.457 4669.83 -5542.58 -872.753 -6146.93 -7019.68
122000 216.719 -50.261 4553.64 -5511.85 -958.214 -6061.22 -7019.43
123000 224.841 228.897 4724.31 -5487.53 -763.225 -6256.09 -7019.31
124000 219.648 -31.3997 4615.18 -5482.32 -867.136 -6151.78 -7018.92
125000 218.236 -177.2 4585.52 -5480 -894.478 -6124.79 -7019.27
126000 223.017 151.073 4685.97 -5633.11 -947.138 -6072.15 -7019.29
127000 217.613 -175.755 4572.43 -5571.08 -998.647 -6020.86 -7019.51
128000 220.234 -98.7779 4627.5 -5543.35 -915.854 -6103.31 -7019.16
129000 217.228 19.4944 4564.34 -5514.07 -949.729 -6069.28 -7019.01
130000 224.039 281.234 4707.44 -5493.88 -786.439 -6232.89 -7019.33
131000 221.455 10.968 4653.16 -5403.03 -749.865 -6269.4 -7019.26
132000 217.936 -225.68 4579.21 -5512.71 -933.499 -6085.56 -7019.06
133000 217.232 -9.02244 4564.43 -5499.54 -935.116 -6084.09 -7019.21
134000 216.162 -306.178 4541.94 -5574.85 -1032.91 -5986.43 -7019.33
135000 216.556 98.2516 4550.22 -5526.41 -976.192 -6043.13 -7019.32
136000 222.8 258.533 4681.42 -5491.25 -809.825 -6209.03 -7018.85
137000 221.084 -36.5863 4645.35 -5543.26 -897.915 -6121.44 -7019.36
138000 221.725 -16.5119 4658.82 -5611.14 -952.318 -6066.96 -7019.27
139000 221.798 147.111 4660.37 -5554.48 -894.113 -6125.08 -7019.2
140000 220.639 111.464 4636.01 -5424.73 -788.721 -6230.07 -7018.79
141000 219.694 -246.795 4616.16 -5598.85 -982.694 -6036.48 -7019.17
142000 219.695 -102.782 4616.17 -5556.18 -940.012 -6079.26 -7019.27
143000 217.012 109.171 4559.8 -5564.64 -1004.85 -6014.45 -7019.29
144000 219.381 198.409 4609.58 -5476.87 -867.291 -6151.44 -7018.73
145000 218.844 -108.616 4598.28 -5545.03 -946.745 -6072 -7018.74
146000 221.4 -175.909 4651.99 -5567.09 -915.092 -6103.69 -7018.78
147000 220.248 85.2282 4627.79 -5519.92 -892.137 -6126.64 -7018.77
148000 223.699 278.695 4700.29 -5516.62 -816.324 -6202.8 -7019.12
149000 223.678 -26.6977 4699.85 -5424.84 -724.988 -6293.93 -7018.92
150000 222.286 -139.518 4670.62 -5494.33 -823.713 -6195.16 -7018.87
151000 224.74 81.9236 4722.18 -5448.4 -726.224 -6292.67 -7018.89
152000 219.735 108.945 4617.01 -5484.08 -867.065 -6151.86 -7018.93
153000 216.761 -1.95375 4554.52 -5512.86 -958.346 -6060.26 -7018.6
154000 217.413 -58.7828 4568.22 -5504.72 -936.498 -6082.08 -7018.58
155000 219.992 40.8229 4622.41 -5559.82 -937.405 -6081.48 -7018.88
156000 218.448 211.16 4589.97 -5465.76 -875.789 -6143.32 -7019.11
157000 219.048 -166.372 4602.57 -5461.28 -858.712 -6160.14 -7018.85
158000 221.113 71.043 4645.97 -5446.29 -800.323 -6218.2 -7018.52
159000 219.666 53.4302 4615.57 -5492.74 -877.166 -6141.63 -7018.8
160000 217.82 -222.701 4576.77 -5516.34 -939.568 -6079.11 -7018.68
161000 219.654 181.128 4615.31 -5506.82 -891.506 -6127.3 -7018.8
162000 221.646 -17.4124 4657.17 -5484.5 -827.322 -6191.22 -7018.54
163000 221.952 59.5871 4663.6 -5540.44 -876.843 -6141.99 -7018.84
164000 221.164 184.282 4647.05 -5482.77 -835.718 -6182.89 -7018.6
165000 221.738 63.4283 4659.11 -5538.72 -879.615 -6139.17 -7018.79
166000 220.999 -99.007 4643.57 -5541.3 -897.727 -6121.28 -7019.01
167000 218.653 52.535 4594.27 -5610.67 -1016.4 -6002.47 -7018.86
168000 220.233 77.8465 4627.48 -5615.71 -988.224 -6030.53 -7018.75
169000 220.836 -189.413 4640.14 -5467.68 -827.545 -6191.09 -7018.63
170000 221.657 -252.177 4657.4 -5554.81 -897.412 -6121.33 -7018.75
171000 220.802 -159.225 4639.42 -5603.22 -963.803 -6054.92 -7018.72
172000 219.786 222.464 4618.09 -5530.23 -912.138 -6106.52 -7018.66
173000 218.126 94.4656 4583.21 -5498.66 -915.451 -6102.8 -7018.26
174000 217.785 -352.711 4576.04 -5473.53 -897.491 -6121 -7018.49
175000 222.542 -128.389 4675.99 -5547.67 -871.677 -6146.93 -7018.61
176000 224.391 -21.8273 4714.85 -5572.37 -857.522 -6161.17 -7018.69
177000 221.235 281.489 4648.53 -5540.04 -891.514 -6127.35 -7018.87
178000 217.607 -6.17406 4572.3 -5511.9 -939.602 -6079.02 -7018.62
179000 217.955 -65.8306 4579.62 -5459.33 -879.716 -6138.85 -7018.56
180000 217.248 -40.347 4564.75 -5516.88 -952.127 -6066.32 -7018.45
181000 220.53 92.6387 4633.71 -5471.46 -837.754 -6180.83 -7018.59
182000 220.478 86.156 4632.62 -5483.7 -851.077 -6167.42 -7018.5
183000 219.086 -69.0832 4603.38 -5477.13 -873.748 -6145.02 -7018.77
184000 218.395 120.335 4588.86 -5418.94 -830.082 -6188.5 -7018.58
185000 219.597 184.805 4614.11 -5463.01 -848.904 -6169.74 -7018.64
186000 223.07 199.28 4687.09 -5414.6 -727.513 -6290.86 -7018.37
187000 221.145 -276.69 4646.63 -5501.65 -855.018 -6163.67 -7018.68
188000 220.832 -147.184 4640.06 -5387.95 -747.894 -6270.73 -7018.63
189000 218.476 210.688 4590.56 -5395.6 -805.043 -6213.62 -7018.66
190000 215.387 -107.6 4525.65 -5375.65 -850.006 -6168.54 -7018.54
191000 217.161 -46.6484 4562.93 -5394.26 -831.328 -6187.07 -7018.39
192000 220.19 -93.9045 4626.56 -5389.54 -762.978 -6255.77 -7018.75
193000 222.668 15.76 4678.65 -5392.55 -713.901 -6304.54 -7018.44
194000 225.033 264.423 4728.33 -5383.07 -654.742 -6363.61 -7018.35
195000 217.921 66.3626 4578.9 -5418.19 -839.292 -6179.28 -7018.57
196000 219.112 95.1254 4603.91 -5416.65 -812.739 -6206.08 -7018.81
197000 220.606 119.092 4635.32 -5467.22 -831.901 -6186.91 -7018.81
198000 221.169 -176.929 4647.15 -5400.08 -752.923 -6265.4 -7018.33
199000 219.789 80.0738 4618.15 -5450.52 -832.37 -6186.24 -7018.61
200000 221.575 3.42672 4655.67 -5471.23 -815.565 -6203.1 -7018.67
