# Time-averaged data for fix 1
# TimeStep c_pTensor[1] c_pTensor[2] c_pTensor[3]
124000 -50.3344 -64.9434 -45.4301
125000 -83.4817 -40.8773 -25.8474
126000 -54.9187 -46.9453 -39.5363
127000 -37.7946 -19.056 -19.1387
128000 -62.7378 -64.9862 -51.9145
129000 -43.7546 -48.6766 -23.7426
130000 -6.99723 -32.7502 26.6577
131000 8.40721 18.7054 20.3933
132000 -27.0208 -33.5584 -0.630239
133000 -69.3482 -40.3718 -65.2218
134000 -10.0367 -2.27239 19.1755
135000 -18.8948 18.4029 -15.4504
136000 28.6832 43.4503 74.9745
137000 29.8137 31.4274 25.6579
138000 6.28184 12.4981 37.2069
139000 -5.89959 44.1992 6.26949
140000 29.4364 8.006 43.2806
141000 -9.90822 20.6318 -6.51962
142000 41.8429 -10.9136 10.826
143000 -14.001 33.6238 44.0655
144000 -5.27205 6.3194 44.1148
145000 23.7989 -23.4021 40.3179
146000 -25.7798 -18.4736 26.2138
147000 15.764 11.2847 74.0355
148000 13.7559 11.7327 52.2073
149000 8.2783 17.15 30.7701
150000 10.2777 18.3439 14.7397
151000 28.7028 -26.8087 5.19659
152000 20.241 -9.54839 -18.3755
153000 -17.5598 -33.6872 -13.8455
154000 -20.2374 -67.4823 -5.65543
155000 -39.87 -50.9465 -46.4542
156000 -1.24538 28.0855 29.3476
157000 -46.588 -48.0411 2.33877
158000 -19.5583 -39.284 -6.25692
159000 -45.2961 -53.5203 -41.4446
160000 -58.8723 -34.4872 -44.0071
161000 -11.8628 -28.6497 -40.941
162000 -43.3037 -34.2806 -58.8976
163000 -47.6204 -29.2487 -21.6255
164000 -48.1288 -31.6328 4.00022
165000 -50.6174 -74.445 -11.842
166000 -38.5317 -47.0237 -33.6885
167000 -76.2694 -22.7602 36.3749
168000 -46.3399 -62.6715 7.53349
169000 -15.8859 -32.2751 -1.40206
170000 10.5566 -24.4949 16.3661
171000 -8.05355 14.229 31.9055
172000 -19.9914 -11.873 0.699096
173000 -6.42943 -9.23144 -13.2441
174000 -20.3774 -16.663 -12.8208
175000 -26.1516 6.56936 -20.4787
176000 2.58699 -9.18633 -10.1082
177000 2.95226 2.55017 28.7368
178000 2.84794 -36.3308 24.6058
179000 6.21252 -58.9455 -6.00478
180000 5.98492 -2.96945 24.7261
181000 -14.5165 -25.2467 26.113
182000 -18.9691 -41.0046 -15.188
183000 0.643784 -35.259 -41.2454
184000 -3.86745 -14.4397 10.7683
185000 -29.3364 9.06023 44.0073
186000 19.5934 40.1776 45.0163
187000 -5.76589 -20.799 0.926544
188000 21.0005 -10.4908 -24.2042
189000 -4.26067 -0.799229 -23.4813
190000 19.3576 2.63152 39.071
191000 8.85489 7.5058 55.1103
192000 47.2022 12.1986 -4.80576
193000 -5.003 -4.80021 7.10506
194000 -14.1566 13.3953 0.535593
195000 -18.7897 -28.8183 20.2519
196000 -9.90623 -12.2775 8.58184
197000 15.3384 -35.6762 -13.3849
198000 2.4186 -18.6709 39.3596
199000 -36.3235 -25.2469 -6.13049
200000 -12.2651 -40.9778 12.6135
