# Time-averaged data for fix 1
# TimeStep c_pTensor[1] c_pTensor[2] c_pTensor[3]
86000 -45.3489 -68.6231 -9.61229
87000 -32.9861 -34.4664 24.5192
88000 -20.7823 -24.7431 -23.5252
89000 -52.8767 -34.9161 -22.056
90000 -48.3717 -29.7582 1.16507
91000 -34.3275 -12.5706 -6.08467
92000 -27.0997 22.2817 12.1701
93000 -29.6549 1.72032 -4.19843
94000 -40.7841 -60.7512 -27.694
95000 -48.212 -99.7373 -61.6293
96000 -30.3672 -36.1028 0.715564
97000 -47.8341 -13.3302 -21.0534
98000 -1.52478 -50.092 34.9488
99000 -7.72263 -33.3597 10.5841
100000 4.65587 6.45534 -5.29309
101000 -13.7717 -3.90919 8.22361
102000 -25.3299 33.1106 37.2822
103000 17.7585 9.1716 50.6317
104000 -1.15521 -14.9679 -3.39237
105000 -22.8022 -7.29027 18.1921
106000 -6.59639 -81.3051 0.386879
107000 -59.6826 -46.5402 -22.2145
108000 -59.2668 -68.933 10.1333
109000 -42.5112 -53.1126 -20.7012
110000 -44.3487 -71.693 -14.7861
111000 -82.3281 -4.20432 -14.8748
112000 -36.6843 -40.3751 -10.9134
113000 -35.4579 -26.2462 0.0342787
114000 -25.8107 -30.0362 -10.4827
115000 13.018 0.246205 25.2458
116000 -25.8662 4.69053 -2.86734
117000 -4.04081 -14.7696 39.4964
118000 -8.11493 -57.2454 6.04971
119000 -17.6663 -40.6417 7.14171
120000 -35.4319 -20.6583 -42.7184
121000 -25.4189 -27.4141 -31.5109
122000 -90.0375 -42.5065 -32.6935
123000 -72.5458 -25.0724 8.78233
124000 -47.3433 -37.5378 6.06366
125000 -63.3511 -40.8536 -24.8815
126000 -37.8238 -38.3979 0.0252933
127000 -62.4007 -40.0136 -4.90061
128000 -68.3854 -54.548 -53.9055
129000 -41.7167 -80.691 -31.2683
130000 -34.6774 -61.7393 2.28381
131000 -9.36823 -16.6112 -11.7172
132000 -13.5451 -36.693 8.51409
133000 -25.9143 -27.9713 27.7895
134000 -14.3694 -5.59907 19.883
135000 -28.175 -16.278 24.7302
136000 -19.4723 33.2096 46.326
137000 -4.13036 -16.872 1.99413
138000 -29.5568 -31.2754 -5.80325
139000 -76.0788 -43.8992 -29.5405
140000 -71.0593 -51.7107 -3.87283
141000 -94.7985 -113.206 -73.0693
142000 -60.9364 -82.9874 -68.6859
143000 -69.0227 -85.255 -28.0368
144000 -108.135 -103.675 -44.3668
145000 -46.1641 -65.4561 -21.6827
146000 -105.237 -84.567 -41.0364
147000 -101.858 -90.9938 -60.4255
148000 -55.8631 -85.6979 -43.5413
149000 -28.5552 -29.7425 31.9791
150000 -31.1685 -10.474 12.5828
151000 -18.6407 -10.9134 75.9611
152000 -26.5195 10.1665 55.0434
153000 0.101373 -12.352 67.9475
154000 13.7281 32.0019 58.2427
155000 46.6432 22.298 44.1273
156000 90.9008 70.5325 102.188
157000 70.8157 69.3593 106.611
158000 130.171 151.679 179.778
159000 166.074 142.514 172.671
160000 145.118 152.462 175.335
161000 160.425 157.64 173.636
162000 97.109 121.487 134.667
163000 110.365 100.63 139.475
164000 108.419 150.582 120.708
165000 95.7827 111.647 82.0499
166000 73.6008 46.2916 21.2954
167000 56.1602 39.8716 37.479
168000 30.7717 -23.9329 18.0012
169000 5.33592 2.36497 38.4462
170000 -2.01761 -26.8312 -22.5446
171000 -2.48614 -12.6309 20.8535
172000 -54.0837 -64.5064 -24.2526
173000 -42.7012 -32.3488 -55.1939
174000 -59.498 -86.3529 -61.2553
175000 -73.2221 -64.2732 -100.644
176000 -68.6835 -95.8491 -66.3135
177000 -62.7525 -48.097 -57.256
178000 -77.9178 -91.3499 -108.629
179000 -54.7476 -104.043 -109.983
180000 -124.951 -114.702 -99.6713
181000 -97.4215 -67.262 -84.0305
182000 -87.7185 -103.104 -92.6414
183000 -143.059 -97.3052 -102.009
184000 -126.673 -122.113 -101.082
185000 -82.8662 -113.119 -45.6392
186000 -66.0461 -70.0828 -10.6594
187000 -87.6302 -70.3417 -40.1872
188000 -123.702 -59.2728 -51.2103
189000 -59.8889 -83.4799 -27.7424
190000 -42.4455 -30.2349 -57.367
191000 -16.6539 -6.4689 30.5707
192000 3.77013 -21.8887 25.735
193000 4.65438 30.604 34.0904
194000 30.9435 32.2622 33.1899
195000 34.0719 74.8614 60.3521
196000 49.9729 38.1419 66.3317
197000 42.4729 60.4131 86.6898
198000 87.5995 59.403 100.329
199000 92.3169 71.767 90.3438
200000 78.3113 56.5902 90.885
