# Time-averaged data for fix 2
# TimeStep v_TEMPERATURE v_PRESSURE v_KE v_PE v_TOT_ENG v_ECOUPLE v_ECONSERVE
46000 221.713 -15.0088 4658.57 -5608.96 -950.386 -6123.82 -7074.21
47000 220.52 -234.549 4633.51 -5594.9 -961.398 -6112.67 -7074.07
48000 222.278 65.5923 4670.45 -5684.53 -1014.08 -6060.37 -7074.45
49000 219.321 60.3791 4608.31 -5682.58 -1074.27 -6000.13 -7074.4
50000 223.532 -110.157 4696.79 -5733.59 -1036.8 -6037.53 -7074.33
51000 218.381 124.362 4588.56 -5738.28 -1149.72 -5924.84 -7074.56
52000 218.501 105.891 4591.07 -5691.48 -1100.4 -5973.97 -7074.38
53000 216.06 -217.411 4539.8 -5593.81 -1054.01 -6020.06 -7074.07
54000 220.928 -55.3264 4642.07 -5665.33 -1023.26 -6051.12 -7074.39
55000 216.258 108.699 4543.95 -5728.49 -1184.54 -5890.1 -7074.63
56000 218.688 129.929 4595.02 -5738.32 -1143.3 -5930.86 -7074.16
57000 220.711 167.413 4637.51 -5722.95 -1085.44 -5988.86 -7074.29
58000 221.145 290.605 4646.63 -5755.72 -1109.09 -5965.27 -7074.36
59000 219.009 -197.302 4601.76 -5837.6 -1235.84 -5838.57 -7074.41
60000 216.345 122.708 4545.78 -5846.78 -1301 -5773.46 -7074.46
61000 220.739 153.45 4638.1 -5796.91 -1158.8 -5915.24 -7074.04
62000 218.942 16.6419 4600.34 -5802.86 -1202.52 -5871.71 -7074.22
63000 218.645 61.2269 4594.11 -5806.02 -1211.91 -5862.68 -7074.58
64000 223.445 133.929 4694.97 -5721.56 -1026.58 -6047.58 -7074.17
65000 220.797 -167.507 4639.34 -5698.67 -1059.33 -6014.89 -7074.22
66000 218.474 -225.262 4590.51 -5782.52 -1192.01 -5882.33 -7074.35
67000 217.062 14.5147 4560.84 -5780.05 -1219.21 -5855.02 -7074.23
68000 219.735 204.397 4617.02 -5711.09 -1094.07 -5980.15 -7074.23
69000 220.156 -87.3289 4625.87 -5651.33 -1025.47 -6048.55 -7074.02
70000 222.116 -118.612 4667.05 -5605.79 -938.734 -6135.5 -7074.24
71000 222.478 -7.60075 4674.64 -5608.68 -934.037 -6140.12 -7074.16
72000 219.254 73.3466 4606.9 -5638.16 -1031.27 -6043.07 -7074.34
73000 220.073 222.838 4624.12 -5645.61 -1021.48 -6052.44 -7073.92
74000 222.847 -249.837 4682.4 -5542.4 -860.005 -6214.07 -7074.08
75000 217.887 -174.107 4578.18 -5543.33 -965.151 -6108.64 -7073.79
76000 217.165 -65.5982 4563.01 -5582.61 -1019.6 -6054.57 -7074.16
77000 217.165 11.545 4563.02 -5617.12 -1054.11 -6019.81 -7073.91
78000 216.981 149.582 4559.14 -5455.87 -896.73 -6177.07 -7073.8
79000 218.936 -221.559 4600.22 -5526 -925.779 -6148.03 -7073.81
80000 219.824 -191.325 4618.89 -5513.59 -894.702 -6179.21 -7073.91
81000 217.621 0.501808 4572.59 -5464.99 -892.405 -6181.17 -7073.58
82000 222.844 -340.47 4682.34 -5509.98 -827.637 -6246.19 -7073.83
83000 217.472 -124.402 4569.45 -5461.78 -892.324 -6181.66 -7073.99
84000 220.498 216.097 4633.05 -5539.95 -906.898 -6166.96 -7073.86
85000 218.35 -109.433 4587.91 -5462.91 -874.993 -6198.95 -7073.94
86000 217.16 173.571 4562.9 -5516.91 -954.007 -6119.94 -7073.94
87000 225.214 55.0332 4732.14 -5589.99 -857.848 -6216.41 -7074.26
88000 220.9 -472.119 4641.48 -5485.98 -844.496 -6229.42 -7073.91
89000 218.339 96.0588 4587.67 -5526.38 -938.707 -6135.06 -7073.76
90000 217.32 -95.4514 4566.28 -5545.59 -979.317 -6094.48 -7073.8
91000 220.531 -247.159 4633.75 -5600.54 -966.796 -6107.16 -7073.96
92000 222.009 87.8854 4664.79 -5552.1 -887.307 -6186.45 -7073.76
93000 219.469 411.323 4611.43 -5619.84 -1008.42 -6065.5 -7073.92
94000 219.44 -71.7458 4610.81 -5577.69 -966.881 -6106.94 -7073.82
95000 216.591 -219.513 4550.94 -5546.41 -995.469 -6078.04 -7073.51
96000 217.407 309.246 4568.11 -5644.85 -1076.74 -5997.26 -7074
97000 218.852 138.704 4598.47 -5582.59 -984.126 -6089.41 -7073.54
98000 221.729 -322.901 4658.9 -5673.04 -1014.14 -6059.27 -7073.41
99000 219.499 -4.86384 4612.05 -5709.73 -1097.68 -5975.71 -7073.38
100000 217.992 306.968 4580.39 -5722.25 -1141.86 -5931.67 -7073.52
101000 219.819 7.45175 4618.77 -5651.22 -1032.45 -6041.19 -7073.63
102000 218.165 18.4343 4584.02 -5620.04 -1036.02 -6037.49 -7073.51
103000 223.872 105.932 4703.94 -5622.45 -918.511 -6155.15 -7073.66
104000 221.497 -199.945 4654.03 -5657.03 -1003 -6070.6 -7073.6
105000 220.847 64.7886 4640.38 -5620.8 -980.427 -6092.82 -7073.24
106000 219.203 176.455 4605.82 -5632.73 -1026.91 -6046.49 -7073.4
107000 220.183 16.9707 4626.42 -5664.73 -1038.31 -6035.23 -7073.54
108000 223.899 104.553 4704.5 -5686.13 -981.623 -6091.74 -7073.37
109000 221.459 -38.4018 4653.24 -5714.73 -1061.5 -6011.81 -7073.31
110000 217.364 -158.308 4567.2 -5538.66 -971.461 -6101.45 -7072.91
111000 218.472 335.212 4590.47 -5466 -875.53 -6197.73 -7073.26
112000 221.731 -101.275 4658.95 -5619.37 -960.42 -6112.96 -7073.38
113000 216.657 62.5305 4552.35 -5607.46 -1055.12 -6018.51 -7073.62
114000 222.506 16.6478 4675.24 -5459.89 -784.649 -6288.73 -7073.37
115000 218.058 -22.8288 4581.77 -5410.19 -828.413 -6244.76 -7073.17
116000 222.463 178.45 4674.34 -5441.07 -766.732 -6306.6 -7073.34
117000 221.22 -272.863 4648.21 -5350.13 -701.923 -6371.52 -7073.44
118000 219.554 -53.7751 4613.22 -5394.49 -781.274 -6292 -7073.27
119000 219.378 -23.803 4609.52 -5411.44 -801.926 -6271.08 -7073
120000 222.612 -59.7485 4677.45 -5390.63 -713.179 -6359.71 -7072.89
121000 220.728 -95.3214 4637.87 -5392.58 -754.706 -6318.47 -7073.18
122000 219.693 -35.6516 4616.13 -5458.14 -842.004 -6231.34 -7073.35
123000 226.001 252.762 4748.68 -5474.47 -725.789 -6347.19 -7072.98
124000 219.863 159.038 4619.7 -5445.48 -825.778 -6247.17 -7072.95
125000 218.129 -169.466 4583.26 -5413.95 -830.694 -6242.03 -7072.73
126000 220.464 -205.574 4632.32 -5462.72 -830.393 -6242.77 -7073.16
127000 217.721 -66.116 4574.69 -5459.88 -885.193 -6187.68 -7072.87
128000 220.755 33.1553 4638.45 -5454.99 -816.533 -6256.22 -7072.75
129000 219.03 -43.7131 4602.2 -5480.47 -878.27 -6194.62 -7072.89
130000 222.74 -107.397 4680.16 -5386.66 -706.509 -6366.52 -7073.03
131000 229.35 13.4714 4819.04 -5482.44 -663.398 -6409.49 -7072.89
132000 219.711 -8.84729 4616.51 -5451.15 -834.647 -6238.17 -7072.82
133000 217.129 -193.229 4562.25 -5463.8 -901.552 -6171.29 -7072.84
134000 215.652 134.873 4531.22 -5525.53 -994.313 -6079.13 -7073.44
135000 220.531 -45.1116 4633.74 -5589.55 -955.806 -6117.08 -7072.89
136000 222.479 -133.346 4674.66 -5482.19 -807.534 -6265.26 -7072.79
137000 220.257 14.5291 4627.99 -5495.95 -867.959 -6204.85 -7072.81
138000 220.85 321.388 4640.43 -5589.29 -948.853 -6124.17 -7073.02
139000 220.781 255.613 4639 -5493.05 -854.048 -6218.9 -7072.95
140000 223.636 -111.224 4698.99 -5480.85 -781.862 -6290.68 -7072.54
141000 217.265 -62.906 4565.12 -5519.7 -954.577 -6118.17 -7072.75
142000 221.127 -119.856 4646.27 -5547.43 -901.164 -6171.68 -7072.85
143000 217.915 -40.9307 4578.77 -5521.28 -942.504 -6130.32 -7072.82
144000 224.69 147.438 4721.13 -5539.36 -818.235 -6254.27 -7072.5
145000 216.5 -9.98273 4549.04 -5468.22 -919.172 -6153.41 -7072.58
146000 220.167 -192.345 4626.08 -5525.53 -899.449 -6172.98 -7072.43
147000 219.963 37.1547 4621.8 -5499.88 -878.081 -6194.29 -7072.37
148000 223.967 151.898 4705.94 -5515.85 -809.909 -6262.82 -7072.73
149000 223.545 -88.3845 4697.07 -5408.82 -711.756 -6360.98 -7072.74
150000 219.814 -442.21 4618.67 -5399.26 -780.591 -6291.98 -7072.57
151000 220.879 16.8444 4641.04 -5378.01 -736.973 -6335.53 -7072.51
152000 221.236 93.4702 4648.55 -5526.98 -878.43 -6194.08 -7072.51
153000 217.16 -196.956 4562.91 -5534.74 -971.829 -6100.6 -7072.43
154000 218.028 -175.33 4581.15 -5517.41 -936.268 -6136.07 -7072.34
155000 220.732 -51.5228 4637.96 -5552.25 -914.296 -6158.32 -7072.61
156000 219.059 73.248 4602.8 -5491.79 -888.991 -6183.65 -7072.64
157000 218.404 78.9447 4589.04 -5458.79 -869.751 -6202.66 -7072.41
158000 223.807 282.626 4702.56 -5482.81 -780.247 -6292.25 -7072.5
159000 221.748 -3.20971 4659.32 -5558.56 -899.246 -6173.43 -7072.68
160000 218.797 -21.4074 4597.3 -5521.36 -924.061 -6148.74 -7072.81
161000 218.076 48.6883 4582.16 -5450.15 -867.995 -6204.52 -7072.51
162000 222.273 4.97816 4670.34 -5435.16 -764.821 -6307.67 -7072.49
163000 220.601 -14.368 4635.22 -5459.41 -824.196 -6248.44 -7072.64
164000 221.117 -37.2271 4646.06 -5422.56 -776.504 -6296.44 -7072.94
165000 221.223 -74.2073 4648.28 -5424.54 -776.267 -6296.37 -7072.63
166000 220.277 272.608 4628.4 -5437.82 -809.418 -6263.21 -7072.62
167000 220.248 -168.485 4627.8 -5533.32 -905.521 -6167.42 -7072.94
168000 220.005 -267.611 4622.68 -5484.27 -861.594 -6210.82 -7072.42
169000 222.676 226.067 4678.82 -5429.2 -750.389 -6321.98 -7072.37
170000 218.702 63.5383 4595.31 -5451.51 -856.196 -6216.18 -7072.37
171000 221.382 -48.6817 4651.63 -5603.45 -951.823 -6121.18 -7073
172000 219.979 -247.493 4622.15 -5527.37 -905.225 -6167.6 -7072.82
173000 220.011 -30.8784 4622.82 -5541.52 -918.702 -6153.45 -7072.16
174000 219.736 218.44 4617.03 -5561.23 -944.204 -6128.11 -7072.32
175000 221.581 -275.811 4655.79 -5516.88 -861.088 -6211.75 -7072.84
176000 221.592 -211.974 4656.02 -5447.05 -791.031 -6281.29 -7072.32
177000 220.516 189.633 4633.41 -5508.33 -874.911 -6197.48 -7072.39
178000 219.197 387.512 4605.7 -5492.56 -886.862 -6185.68 -7072.54
179000 219.123 -305.757 4604.15 -5425.55 -821.408 -6251.28 -7072.69
180000 217.143 -92.0418 4562.56 -5440.5 -877.939 -6194.71 -7072.65
181000 221.677 350.819 4657.81 -5470.75 -812.942 -6259.6 -7072.55
182000 218.59 -199.39 4592.94 -5361.59 -768.646 -6303.71 -7072.36
183000 218.78 7.85661 4596.94 -5378.84 -781.898 -6290.67 -7072.57
184000 220.77 291.807 4638.76 -5465.87 -827.115 -6245.53 -7072.64
185000 217.791 -96.1257 4576.16 -5362.87 -786.703 -6285.73 -7072.43
186000 223.054 217 4686.75 -5384.9 -698.155 -6374.04 -7072.2
187000 216.476 -106.355 4548.53 -5351.25 -802.72 -6269.87 -7072.59
188000 223.035 3.09242 4686.35 -5383.28 -696.929 -6375.85 -7072.78
189000 221.638 13.1772 4657.01 -5476.8 -819.79 -6252.73 -7072.52
190000 217.336 -245.577 4566.6 -5410.64 -844.043 -6228.46 -7072.51
191000 216.826 -208.945 4555.88 -5417.7 -861.815 -6210.77 -7072.59
192000 222.474 58.0093 4674.56 -5485.27 -810.711 -6261.95 -7072.66
193000 222.435 -33.9323 4673.74 -5426.69 -752.945 -6319.43 -7072.38
194000 222.59 220.357 4677.01 -5352.31 -675.303 -6396.96 -7072.26
195000 217.684 -344.845 4573.92 -5405.6 -831.683 -6240.73 -7072.42
196000 222.644 -106.638 4678.15 -5529.61 -851.465 -6220.99 -7072.46
197000 219.389 57.7034 4609.75 -5446.11 -836.361 -6236.45 -7072.81
198000 222.619 -4.08922 4677.61 -5413.27 -735.666 -6336.78 -7072.45
199000 218.854 282.623 4598.5 -5372.56 -774.053 -6298.05 -7072.11
200000 219.798 -6.0318 4618.34 -5431.42 -813.084 -6259.51 -7072.59
201000 219.749 -56.7267 4617.31 -5450.53 -833.216 -6239.62 -7072.83
202000 220.681 23.258 4636.89 -5517.46 -880.57 -6192.05 -7072.62
203000 219.575 115.362 4613.66 -5537.29 -923.63 -6148.8 -7072.43
204000 217.373 121.494 4567.39 -5466.98 -899.585 -6172.63 -7072.22
205000 222.248 68.7736 4669.82 -5505.13 -835.317 -6237.08 -7072.4
206000 222.596 -212.528 4677.13 -5497.28 -820.151 -6252.31 -7072.46
207000 217.596 -28.0785 4572.06 -5499.24 -927.185 -6145.27 -7072.45
208000 217.623 -123.137 4572.63 -5516.97 -944.338 -6127.98 -7072.32
209000 216.838 21.0002 4556.14 -5551.41 -995.269 -6077.33 -7072.6
210000 220.218 -27.9686 4627.16 -5593.56 -966.407 -6106.31 -7072.72
211000 216.251 -182.978 4543.82 -5495.52 -951.706 -6120.87 -7072.58
212000 220.843 -196.806 4640.29 -5451.06 -810.778 -6261.53 -7072.3
213000 219.415 -5.49514 4610.28 -5508.06 -897.778 -6174.83 -7072.61
214000 216.798 -38.0431 4555.3 -5538.8 -983.5 -6089.3 -7072.8
215000 219.893 -281.469 4620.33 -5472.45 -852.121 -6220.11 -7072.23
216000 218.932 -32.7681 4600.14 -5489.76 -889.619 -6182.59 -7072.21
217000 220.686 77.4257 4637 -5435.25 -798.255 -6274 -7072.25
218000 220.773 115.249 4638.83 -5415.42 -776.594 -6295.87 -7072.47
219000 216.559 74.0081 4550.28 -5539.29 -989.003 -6083.71 -7072.71
220000 220.241 -20.5699 4627.64 -5503.58 -875.941 -6196.43 -7072.37
221000 219.868 -266.282 4619.8 -5460 -840.199 -6232.2 -7072.39
222000 218.275 38.5507 4586.34 -5486.17 -899.827 -6172.47 -7072.3
223000 219.294 22.2889 4607.75 -5379.71 -771.959 -6300.2 -7072.16
224000 218.571 203.85 4592.56 -5371.07 -778.511 -6293.43 -7071.95
225000 220.251 242.754 4627.85 -5335.63 -707.778 -6364.49 -7072.27
226000 221.778 -105.841 4659.94 -5380.53 -720.583 -6351.58 -7072.16
227000 221.752 -227.585 4659.38 -5319.94 -660.553 -6411.27 -7071.82
228000 216.29 251.55 4544.63 -5397.56 -852.922 -6219.17 -7072.09
229000 220.23 136.265 4627.41 -5418.85 -791.437 -6280.83 -7072.26
230000 218.589 -140.258 4592.94 -5351.92 -758.978 -6312.98 -7071.96
231000 222.587 11.7484 4676.93 -5489.31 -812.377 -6259.82 -7072.2
232000 223.505 186.523 4696.23 -5452.08 -755.855 -6316.51 -7072.37
233000 219.751 -7.19424 4617.34 -5439.65 -822.306 -6250.02 -7072.32
234000 221.605 -206.537 4656.3 -5538.31 -882.005 -6190.24 -7072.25
235000 222.168 94.8734 4668.12 -5480.29 -812.163 -6260.03 -7072.19
236000 222.363 162.85 4672.24 -5499.32 -827.08 -6245.34 -7072.42
237000 217.899 62.8136 4578.44 -5500.61 -922.172 -6150.24 -7072.42
238000 217.096 221.802 4561.56 -5381.89 -820.328 -6251.62 -7071.95
239000 218.657 200.875 4594.36 -5447.2 -852.843 -6219.26 -7072.11
240000 221.908 -90.0567 4662.67 -5475.87 -813.198 -6259.43 -7072.63
241000 224.946 -213.391 4726.5 -5508.9 -782.407 -6289.7 -7072.11
242000 219.856 35.2755 4619.56 -5506.38 -886.821 -6185.39 -7072.21
243000 221.337 -48.2052 4650.66 -5520.73 -870.063 -6202.32 -7072.38
244000 221.581 -155.211 4655.8 -5516.03 -860.23 -6212.32 -7072.55
245000 225.342 254.658 4734.82 -5536.14 -801.319 -6270.91 -7072.23
246000 221.081 -148.338 4645.3 -5549.96 -904.661 -6167.8 -7072.46
247000 219.635 -227.109 4614.92 -5443.76 -828.839 -6243.6 -7072.44
248000 218.079 38.4539 4582.21 -5480.09 -897.881 -6174.5 -7072.38
249000 218.076 74.8812 4582.15 -5443.49 -861.342 -6211.14 -7072.48
250000 221.369 -194.257 4651.34 -5453.06 -801.718 -6270.7 -7072.41
251000 219.373 -120.063 4609.4 -5527.69 -918.292 -6154.27 -7072.57
252000 218.103 -26.6716 4582.71 -5497.53 -914.815 -6157.74 -7072.56
253000 219.21 173.26 4605.97 -5427.18 -821.208 -6251.61 -7072.82
254000 223.688 -7.82127 4700.08 -5500.65 -800.575 -6272.12 -7072.7
255000 217.444 -229.652 4568.88 -5476.29 -907.41 -6165.42 -7072.83
256000 221.564 88.5327 4655.43 -5473.33 -817.89 -6254.61 -7072.5
257000 225.352 87.4041 4735.04 -5442.01 -706.972 -6365.39 -7072.37
258000 221.316 -249.552 4650.23 -5420.39 -770.159 -6302.44 -7072.6
259000 221.126 -101.146 4646.24 -5433.65 -787.413 -6285.53 -7072.94
260000 215.246 -33.2462 4522.69 -5289.87 -767.182 -6304.89 -7072.07
261000 218.015 -102.448 4580.88 -5384.12 -803.235 -6268.97 -7072.21
262000 221.069 -157.113 4645.04 -5412.79 -767.748 -6304.77 -7072.52
263000 221.899 223.422 4662.48 -5377.42 -714.945 -6357.43 -7072.37
264000 223.161 -227.735 4689 -5370.65 -681.65 -6390.35 -7072
265000 222.407 -133.975 4673.15 -5407.38 -734.229 -6338.17 -7072.4
266000 215.84 60.5084 4535.17 -5387.3 -852.127 -6220.06 -7072.18
267000 222.014 -6.88632 4664.89 -5456.07 -791.176 -6281.05 -7072.22
268000 222.048 16.609 4665.62 -5412.45 -746.838 -6325.22 -7072.06
269000 220.641 191.427 4636.04 -5401.11 -765.071 -6307.06 -7072.13
270000 221.918 -20.0212 4662.87 -5410.79 -747.921 -6324.17 -7072.09
271000 222.472 1.10976 4674.53 -5374.96 -700.435 -6371.75 -7072.18
272000 216.854 45.0038 4556.49 -5393.53 -837.043 -6235.23 -7072.28
273000 219.796 -221.82 4618.3 -5496.34 -878.039 -6194.25 -7072.29
274000 217.428 55.9541 4568.54 -5375.54 -807.009 -6265.17 -7072.17
275000 220.412 269.085 4631.23 -5355.99 -724.761 -6347.6 -7072.36
276000 219.44 206.231 4610.81 -5422.6 -811.791 -6260.34 -7072.13
277000 222.518 -341.317 4675.48 -5293.96 -618.478 -6453.08 -7071.55
278000 220.711 -209.492 4637.52 -5445.68 -808.159 -6263.74 -7071.9
279000 222.777 295.751 4680.93 -5465.16 -784.23 -6287.77 -7072
280000 217.453 -103.852 4569.06 -5454.94 -885.879 -6185.98 -7071.86
281000 221.058 21.7208 4644.81 -5415.54 -770.736 -6301.11 -7071.84
282000 216.794 -97.6707 4555.22 -5473.07 -917.852 -6154.39 -7072.24
283000 220.517 220.159 4633.44 -5451.76 -818.326 -6253.51 -7071.84
284000 217.919 -45.3174 4578.86 -5489.69 -910.835 -6161.18 -7072.01
285000 222.971 -154.988 4685.01 -5489.14 -804.123 -6267.94 -7072.07
286000 216.377 52.4579 4546.45 -5478.36 -931.916 -6140.17 -7072.08
287000 225.279 13.3438 4733.49 -5489.11 -755.612 -6316.25 -7071.86
288000 219.638 111.467 4614.97 -5395.83 -780.864 -6290.83 -7071.69
289000 221.32 289.908 4650.32 -5515.11 -864.793 -6207.09 -7071.88
290000 216.409 -145.091 4547.14 -5508.17 -961.03 -6110.64 -7071.67
291000 220.076 88.9171 4624.18 -5414.47 -790.291 -6281.26 -7071.55
292000 221.427 236.716 4652.56 -5473.99 -821.436 -6250.49 -7071.93
293000 220.34 -54.8871 4629.73 -5510.35 -880.614 -6191.13 -7071.74
294000 214.18 -26.0708 4500.29 -5489.95 -989.657 -6082.37 -7072.03
295000 217.441 -50.761 4568.82 -5415.88 -847.055 -6224.43 -7071.48
296000 221.198 -300.37 4647.74 -5496.48 -848.74 -6222.88 -7071.62
297000 217.795 -133.221 4576.26 -5511.51 -935.255 -6136.6 -7071.86
298000 218.693 96.2008 4595.11 -5481.47 -886.361 -6185.48 -7071.84
299000 220.361 196.815 4630.16 -5536.35 -906.199 -6165.9 -7072.1
300000 222.783 32.7268 4681.05 -5419.86 -738.81 -6332.99 -7071.8
301000 219.359 -210.555 4609.12 -5480.44 -871.318 -6200.33 -7071.65
302000 218.956 9.90689 4600.65 -5433.54 -832.891 -6238.82 -7071.71
303000 219.397 -19.1593 4609.91 -5482.42 -872.51 -6199.26 -7071.77
304000 219.467 -274.316 4611.38 -5489.56 -878.179 -6193.53 -7071.71
305000 217.402 -36.7591 4568 -5414.08 -846.087 -6225.62 -7071.71
306000 217.91 43.9531 4578.66 -5463.54 -884.88 -6186.73 -7071.61
307000 219.047 -345.228 4602.56 -5536.75 -934.184 -6137.59 -7071.77
308000 217.214 104.077 4564.03 -5559.64 -995.607 -6076.1 -7071.71
309000 216.2 194.764 4542.74 -5462.24 -919.499 -6152.19 -7071.69
310000 218.266 -153.33 4586.14 -5472.4 -886.258 -6185.75 -7072.01
311000 218.299 -201.581 4586.83 -5494.37 -907.538 -6164.54 -7072.08
312000 221.881 -104.387 4662.1 -5442.5 -780.401 -6291.53 -7071.93
313000 219.273 437.365 4607.3 -5454.52 -847.215 -6224.58 -7071.79
314000 218.941 131.907 4600.33 -5417.65 -817.326 -6254.3 -7071.63
315000 223.546 236.527 4697.09 -5365.96 -668.871 -6402.65 -7071.52
316000 219.619 134.808 4614.57 -5371.53 -756.957 -6314.76 -7071.71
317000 222.203 -283.445 4668.87 -5388.14 -719.266 -6352.23 -7071.49
318000 220.63 181.564 4635.82 -5452.3 -816.482 -6255.12 -7071.6
319000 221.301 -176.045 4649.91 -5479.82 -829.903 -6241.49 -7071.4
320000 220.92 -65.6437 4641.9 -5468.5 -826.598 -6244.71 -7071.31
321000 215.849 56.9611 4535.35 -5396.79 -861.441 -6209.93 -7071.37
322000 217.27 193.143 4565.21 -5419.44 -854.225 -6216.95 -7071.18
323000 219.779 101.2 4617.94 -5495.37 -877.437 -6194.04 -7071.48
324000 220.004 64.7164 4622.67 -5405.17 -782.495 -6288.61 -7071.11
325000 216.834 82.9204 4556.05 -5463.13 -907.08 -6164.23 -7071.31
326000 216.03 -56.4375 4539.16 -5460.32 -921.165 -6150.12 -7071.29
327000 219.111 34.8442 4603.89 -5430.23 -826.341 -6244.97 -7071.31
328000 221.035 167.249 4644.33 -5390.16 -745.833 -6325.44 -7071.28
329000 222.232 49.4088 4669.47 -5500.15 -830.684 -6240.92 -7071.61
330000 217.252 -298.762 4564.84 -5392.74 -827.901 -6243.37 -7071.27
331000 223.281 70.0013 4691.52 -5426.68 -735.162 -6335.85 -7071.01
332000 215.969 51.4128 4537.87 -5457.17 -919.297 -6152.17 -7071.47
333000 218.407 -75.1328 4589.12 -5484.42 -895.304 -6176.26 -7071.56
334000 218.151 -16.8291 4583.74 -5393.14 -809.402 -6261.84 -7071.24
335000 219.744 34.5997 4617.2 -5425.51 -808.312 -6263.09 -7071.4
336000 221.027 157.605 4644.16 -5375.39 -731.231 -6340.08 -7071.31
337000 220.135 149.694 4625.42 -5472.99 -847.571 -6223.69 -7071.26
338000 216.844 -44.385 4556.28 -5523.33 -967.055 -6104.3 -7071.35
339000 222.72 68.1075 4679.73 -5443.26 -763.529 -6308.08 -7071.61
340000 222.258 -172.334 4670.02 -5475.69 -805.663 -6266.01 -7071.68
341000 220.066 86.5186 4623.96 -5480.9 -856.939 -6214.61 -7071.55
342000 217.152 5.20636 4562.74 -5439.65 -876.911 -6194.71 -7071.62
343000 219.736 -134.667 4617.04 -5500.21 -883.167 -6188.74 -7071.91
344000 216.04 103.351 4539.37 -5468.18 -928.815 -6142.88 -7071.7
345000 222.152 -16.7203 4667.8 -5446.19 -778.39 -6293.07 -7071.46
