# Time-averaged data for fix 1
# TimeStep c_pTensor[1] c_pTensor[2] c_pTensor[3]
84000 -15.8677 -39.3351 -21.3201
85000 -42.6159 -66.8106 -48.0706
86000 -10.3736 -23.5395 -32.0866
87000 -49.9081 -31.2468 -40.8528
88000 -28.1331 1.33171 -16.0435
89000 -28.3787 -23.0623 -3.99225
90000 -35.3966 15.1432 45.87
91000 4.01376 -25.128 19.9104
92000 38.775 41.2045 30.7113
93000 36.1427 17.9166 35.5844
94000 -2.92832 4.52795 49.5657
95000 -3.68864 31.2948 16.59
96000 34.4452 62.9027 42.449
97000 67.7332 38.153 48.6133
98000 58.0761 50.8658 -8.43753
99000 62.9934 5.79889 30.3431
100000 73.5542 54.4414 76.9826
101000 5.8403 6.76388 16.5905
102000 24.5783 14.6568 14.1851
103000 17.57 33.2541 35.4505
104000 15.3014 17.1899 28.4311
105000 19.7344 42.6288 35.1598
106000 -4.71712 58.9092 39.0939
107000 17.7728 -28.0752 25.1736
108000 45.5553 27.1268 13.4487
109000 27.439 26.5462 42.7473
110000 -10.1228 -1.80186 -2.28527
111000 -54.6571 45.0444 19.2946
112000 -36.0179 -12.0414 18.6685
113000 -42.8859 4.34032 10.9802
114000 -61.9363 -35.2083 11.4611
115000 -14.8932 -24.7156 -19.7733
116000 -37.3806 -4.85059 -80.2078
117000 -9.65726 -33.6431 -48.675
118000 -25.5603 -75.3725 -42.2092
119000 -51.3164 -65.4196 -25.6193
120000 -60.6296 -29.0019 -26.6113
121000 -67.3857 -30.8507 -5.4431
122000 -72.2101 -49.1418 -9.7434
123000 -19.0451 -57.9622 -18.4208
124000 -32.995 -46.4279 15.1867
125000 -50.4523 -20.8443 -25.5613
126000 -59.0839 -29.7691 -24.5613
127000 -14.8401 -21.0005 -10.4626
128000 -35.0736 -69.4819 -34.8074
129000 -45.0489 -34.7991 -8.78902
130000 -21.0167 -34.1623 31.6151
131000 -36.6127 -20.3841 -14.6067
132000 -3.4587 -24.8908 -23.4791
133000 8.42238 -18.1539 10.2644
134000 -21.6756 -16.3305 39.7978
135000 0.892695 -14.003 -12.8541
136000 4.98432 9.17831 40.8701
137000 -10.934 26.6786 27.479
138000 18.6424 1.96709 65.7625
139000 29.8848 14.8082 21.5464
140000 63.6078 37.6533 29.6102
141000 3.702 -21.2735 -15.7418
142000 18.8519 -15.5311 37.516
143000 43.1892 34.058 15.9676
144000 68.209 25.4136 28.8196
145000 15.3185 -10.4569 -28.3235
146000 25.406 -12.4719 4.07523
147000 16.9708 -7.81958 21.1249
148000 21.3021 -22.7503 62.6937
149000 27.6791 21.7216 52.1551
150000 18.127 73.152 27.8459
151000 8.87967 11.8239 0.227361
152000 -6.44929 5.88495 3.51205
153000 -29.2464 -26.3312 -2.77423
154000 -29.3372 -25.0523 -43.6334
155000 -19.3235 -27.5281 -18.3566
156000 -8.96795 -17.3534 -28.6149
157000 -46.787 -23.6469 10.4703
158000 -8.16581 -40.4064 -24.2903
159000 -11.8176 -36.916 -69.2762
160000 13.1392 -18.8513 -13.9532
161000 -10.5073 12.2328 34.7394
162000 0.332076 23.5781 -12.4992
163000 -12.0112 7.49027 -4.26883
164000 35.7913 12.8379 -2.21047
165000 6.96273 46.4179 27.7345
166000 3.12667 1.91658 -20.059
167000 28.9469 -12.6704 2.15675
168000 8.16089 39.2381 -0.250793
169000 28.033 5.57672 3.60237
170000 44.3818 37.8895 50.9131
171000 3.93523 -0.990478 35.0241
172000 -42.1034 -48.2998 46.3215
173000 38.9783 37.4412 70.1411
174000 13.3247 20.6518 29.6758
175000 -19.038 7.38644 75.7024
176000 -24.2136 -23.0684 -19.3983
177000 -61.3943 -7.91063 40.0836
178000 -18.9484 -18.0892 48.4462
179000 -0.759271 -63.0616 27.5097
180000 -31.3189 -36.9083 -19.5182
181000 -34.5829 -40.3413 -6.45858
182000 -41.1033 -62.4865 -30.1907
183000 -45.5995 -62.8612 -68.3845
184000 -13.073 -33.3791 -38.2404
185000 -30.371 -3.46281 -11.0647
186000 14.4398 -25.9579 -17.4904
187000 -54.884 -73.9991 -23.7657
188000 -33.952 -1.57592 34.3263
189000 -36.3792 -42.5058 -28.4163
190000 -38.089 -59.717 -55.2069
191000 -78.934 -38.6346 -20.2459
192000 -60.4927 -49.3194 -23.7236
193000 -4.34367 -44.0874 -19.3237
194000 -13.0427 1.36364 3.33111
195000 -2.47108 -36.8794 12.8611
196000 4.1297 -15.7844 44.7624
197000 -41.6104 -28.0661 -12.3944
198000 -10.7622 -33.2987 10.5088
199000 24.9203 -13.4038 15.6475
200000 13.3924 4.89297 15.1381
201000 14.6702 -16.8983 15.3126
202000 -19.0272 -29.9321 -1.45134
203000 25.7327 -16.4946 8.07648
204000 16.8375 8.82559 0.990493
205000 -2.87292 17.9289 -3.59944
206000 -0.317317 -3.12662 29.0594
207000 34.4658 14.115 33.0951
208000 30.5161 26.8499 46.6468
209000 -0.00747295 11.8688 4.25636
210000 12.8163 6.35689 0.71339
211000 19.6244 21.7675 -3.19806
212000 -6.31941 -15.8144 32.1137
213000 39.2771 20.2889 55.8409
214000 30.2932 5.49426 25.4391
215000 -6.38547 3.53855 30.2955
216000 -15.3487 -12.4546 42.8777
217000 17.6529 -11.2234 40.2349
218000 -6.13591 9.72101 54.3431
219000 -19.7766 -9.70973 -16.5037
220000 -18.4307 -14.9928 -7.71166
221000 -13.616 -53.0956 8.19031
222000 -6.18192 -0.894772 -18.1827
223000 -12.6708 -19.7077 -13.2961
224000 -1.75413 13.5598 13.2071
225000 -57.9858 -8.13245 -28.9848
226000 -34.0817 -21.5232 0.581278
227000 -48.5396 -71.5426 -42.1935
228000 -73.8441 -51.3671 -23.7065
229000 -104.784 -38.4552 -42.8445
230000 -73.275 -39.9316 -33.2624
231000 -35.3519 0.432654 -56.453
232000 -37.8858 12.6678 14.6333
233000 -65.017 17.9892 -24.624
234000 -12.192 -31.6558 -17.5
235000 -28.2664 -11.496 6.01258
236000 10.2326 8.57406 -0.90964
237000 -21.9298 16.1062 11.9179
238000 -20.2299 -29.0565 33.0623
239000 -11.1562 15.1234 21.7693
240000 10.0516 3.42347 15.3548
241000 5.85807 22.9868 61.5482
242000 28.4981 4.94065 33.0375
243000 -21.128 4.64751 21.4095
244000 3.69589 -3.73991 40.4053
245000 17.9921 15.7257 -3.28965
246000 24.0471 -27.078 18.3392
247000 25.484 2.45892 1.67702
248000 34.4325 27.2575 20.1059
249000 5.94298 -35.9671 23.6499
250000 -29.5801 -25.0848 49.2613
251000 8.85441 32.1608 10.9052
252000 -28.9509 -50.2347 5.08422
253000 -17.5468 -13.985 -2.14995
254000 -28.6296 -52.4946 -19.7393
255000 -30.4607 -52.8545 14.2182
256000 -47.6344 -21.4774 12.9756
257000 -33.9751 -31.8126 -19.405
258000 -36.9642 -31.2274 18.5763
259000 -46.2389 -51.1085 -25.4694
260000 -6.16029 -6.24576 14.7009
261000 -33.5133 -7.34633 -30.9811
262000 -10.9739 -17.786 12.9119
263000 -14.9073 6.79724 10.2215
264000 -24.0751 -48.9443 -8.22772
265000 -43.781 -70.6456 -20.9891
266000 -15.8327 -58.924 -52.9382
267000 -28.3434 -52.2528 -32.3652
268000 -16.3334 3.18872 -26.0924
269000 -31.4857 -8.6012 8.39694
270000 -2.83735 -4.19198 23.1188
271000 -6.1573 -29.8921 -6.39078
272000 -0.153635 4.57615 17.04
273000 -8.3171 -31.2573 3.76523
274000 -44.4463 -46.5662 -17.5364
275000 -16.1258 -34.7579 30.8481
276000 6.11524 13.2576 31.4019
277000 -44.6213 -29.7126 11.8397
278000 -40.6898 -51.3253 -4.08462
279000 -13.1552 -12.1289 5.14215
280000 -16.859 -26.6824 7.38795
281000 -18.473 -38.5327 -61.813
282000 -31.0235 -23.41 12.8532
283000 3.29537 -31.9304 -24.5559
284000 -11.3952 -17.8808 9.19514
285000 -34.4497 -3.20663 34.7545
286000 -22.1507 -9.14351 26.8609
287000 -31.0752 -31.9584 -28.4343
288000 -1.31138 -33.4272 23.2298
289000 -18.8722 20.5891 28.903
290000 -46.7814 -26.312 7.2094
291000 8.82414 -7.5176 0.99815
292000 13.3216 35.4884 25.7304
293000 -24.2474 -4.71211 47.6844
294000 9.89528 -14.1583 8.21602
295000 7.67587 -4.27113 25.456
296000 -9.68315 -5.55601 -14.7136
297000 3.33233 -32.156 -22.7573
298000 -12.1644 -3.74839 -4.81829
299000 -70.1963 -17.1643 26.2288
300000 12.2044 -14.5992 14.5504
301000 48.4998 13.7462 38.0461
302000 -20.3231 -18.4656 19.9544
303000 11.946 1.23295 -11.3276
304000 -8.46434 19.4238 11.9804
305000 -49.7963 16.3969 -9.44209
306000 -12.7736 -12.7061 5.06422
307000 -24.2775 -13.3909 -6.11352
308000 -35.6627 -26.824 -2.87851
309000 1.34598 -27.5316 6.57026
310000 24.0447 -3.35849 -12.0322
311000 -39.1904 -19.9498 2.07526
312000 5.64478 -18.8983 -21.0457
313000 -22.0517 35.3444 26.5403
314000 -34.8982 -43.7954 4.36669
315000 -0.609618 23.5518 0.478124
316000 10.6647 24.8136 12.4787
317000 6.13191 -31.837 -42.7456
318000 0.952974 12.5033 16.6675
319000 -2.74607 -19.4592 32.1824
320000 9.31518 -20.2857 9.87327
321000 28.2547 -35.0155 -2.48735
322000 12.4585 -43.7472 11.3402
323000 -2.08485 -34.6495 8.7373
324000 3.99612 -60.0572 7.95554
325000 -23.2814 -27.7783 -11.7543
326000 -49.6367 -28.7258 -2.9729
327000 -14.095 -41.185 -6.23111
328000 -1.04435 17.2199 4.05062
329000 19.2704 14.6017 29.235
330000 -27.5322 -17.9215 -34.0874
331000 -4.78971 -34.3518 -28.0588
332000 -10.8582 -22.5458 -14.5481
333000 -45.2096 -36.0682 -7.91816
334000 -13.1115 8.72399 19.0174
335000 -9.77926 18.768 19.7375
336000 38.1541 -18.3081 41.2223
337000 7.30794 2.55333 18.7712
338000 -13.1592 -31.788 7.4103
339000 2.85438 9.77526 31.3745
340000 -3.31085 14.5422 30.088
341000 -24.6724 0.0961793 -1.71056
342000 -26.6858 -35.5582 25.8386
343000 -34.6561 -19.1081 -42.9625
344000 6.0824 10.7429 -8.13862
345000 3.10948 13.8285 55.0125
346000 -14.7446 -14.4743 -38.2642
347000 -25.7567 -24.8893 -28.4759
348000 -35.854 0.710802 -43.9988
349000 14.5367 -27.3582 -6.9158
350000 -4.79154 -25.7263 29.8818
351000 6.28656 -13.8059 17.4683
352000 -22.9378 -15.0513 -15.3959
353000 -1.4539 5.74717 -11.5001
354000 0.0866923 -81.0211 -36.895
355000 17.453 -33.3522 21.4016
356000 50.3745 9.11444 22.411
357000 41.1355 59.2179 59.5198
358000 11.128 5.1206 17.7592
359000 28.2871 1.18773 41.1716
360000 0.389335 52.102 40.5939
361000 13.9762 35.0432 9.49964
362000 -14.6724 -20.7587 -39.1879
363000 13.541 -2.12101 33.155
364000 42.1543 47.8065 46.8701
365000 0.474601 22.1807 25.2087
366000 13.2296 -1.19196 39.0006
367000 -2.84154 -13.0406 18.3016
368000 -27.607 -36.2132 10.9212
369000 -10.9408 -3.27214 29.898
370000 10.4744 6.43204 0.304788
371000 -37.302 -23.1911 5.90716
372000 -13.7797 -11.2282 5.78313
373000 -51.7915 -5.65665 -35.2047
374000 -45.5109 -6.67267 -60.2777
375000 -28.8299 -41.9536 -43.9836
376000 -15.6508 -56.1354 -20.1975
377000 -39.2953 -21.8443 16.9591
378000 -53.6128 -15.1635 -28.1001
379000 -52.5734 -25.0142 -21.3093
380000 -17.0048 -29.1879 -17.6297
381000 -26.5741 6.33479 -17.2195
382000 -11.7353 -8.61388 -2.83791
383000 -2.03456 -25.121 -59.9143
384000 -38.6878 14.9387 11.4743
385000 -42.0188 -1.68676 -0.996192
386000 14.3647 -31.0587 14.8164
387000 3.97466 18.1768 31.3462
388000 14.1156 14.8337 -17.9655
389000 30.6544 -29.6513 5.25714
390000 34.0929 39.0389 23.2314
391000 29.5448 30.0835 41.9793
392000 30.1095 73.9152 34.7279
393000 12.1756 15.2243 13.215
394000 54.3366 8.27325 20.5444
395000 47.0197 -17.2267 51.0653
396000 21.562 11.5515 41.4946
397000 54.2027 11.6846 17.5008
398000 69.9909 -22.2598 12.6995
399000 41.6132 33.185 -10.5562
400000 46.8351 37.4132 6.93842
401000 39.6983 13.7143 12.885
402000 14.7417 -17.5294 19.2259
403000 -4.07181 -8.44394 -8.14224
404000 -16.8017 -14.1005 32.6871
405000 6.17531 15.9981 17.256
406000 -33.3292 19.5771 -21.3485
407000 -1.48965 -5.34567 41.2028
408000 -13.9823 -46.8923 -2.64131
409000 -3.11896 -40.0255 -25.3353
410000 -11.7658 -56.4297 -8.10692
411000 9.42906 -60.73 -32.3267
412000 -38.557 -52.3155 -33.6945
413000 5.94772 -4.31212 12.1184
414000 15.0799 -2.04716 3.32652
415000 -31.621 -2.36899 -50.8569
416000 -38.5748 -13.8702 -53.2773
417000 -58.7565 -63.5013 -16.4732
418000 -60.8874 -67.3479 -42.8852
419000 -43.2952 -21.9004 -15.5241
420000 -30.7465 -34.0675 -10.1744
421000 -0.361884 -4.90314 7.84238
422000 -19.1372 -17.5169 8.18266
423000 -20.1464 -18.7471 14.9184
424000 9.65873 -8.74553 6.15031
425000 9.48534 -20.838 9.45548
426000 -9.76605 -20.1887 9.08063
427000 3.86809 14.9018 16.3705
428000 -36.6245 -18.5879 3.6906
429000 5.91942 -18.3125 38.9303
430000 15.2799 11.8088 41.2168
431000 43.7749 79.5547 74.9467
432000 5.98883 -28.4399 28.833
433000 47.8053 15.3841 38.5292
434000 45.0743 39.4488 -3.30612
435000 -4.31534 -17.0003 -1.23067
436000 -1.86442 10.0964 13.6168
437000 28.5789 35.9473 40.3522
438000 25.8508 -9.69369 -6.30935
439000 -25.2053 -26.1034 -22.3078
440000 14.2582 -21.1802 -19.9926
441000 37.7951 -33.9057 15.0492
442000 -21.3854 -5.51319 23.3392
443000 -18.058 -14.797 7.92722
444000 -3.66915 -0.893027 -4.50799
445000 -32.1138 -22.3871 -36.1988
446000 -68.8663 -56.5275 -52.6239
447000 -47.7437 -42.4649 25.7118
448000 -55.7489 -33.7532 -38.2165
449000 -57.114 -19.9111 -54.7904
450000 -9.07597 -38.5354 -5.73137
451000 -22.3698 -9.38526 -20.8687
452000 -15.7633 -6.16374 20.1675
453000 2.61586 7.50318 47.955
454000 -50.6299 -12.4036 1.99301
455000 -32.5192 13.1332 -4.27408
456000 5.51136 -10.1737 11.6693
457000 -14.6346 6.27679 5.53975
458000 3.16528 9.2303 19.1796
459000 -15.071 -1.9367 12.5705
460000 -12.0337 -1.44173 13.1662
461000 -46.9911 -14.1839 -2.25655
462000 -34.2968 -25.4522 -8.77111
463000 4.08504 -4.28293 40.7339
464000 36.5214 -4.4837 40.1963
465000 -1.41519 -37.1264 6.98626
466000 -0.525604 -0.765953 51.3469
467000 -27.7614 -9.46221 38.0551
468000 -27.6448 -28.2455 14.6495
469000 -29.3882 -14.3584 -7.54776
470000 7.8586 -34.8537 8.38289
471000 -17.6421 -23.026 8.74967
472000 -9.91461 40.7854 -19.4398
473000 -15.598 -20.7976 -8.19873
474000 -40.074 -34.6363 -40.1087
475000 -53.7945 -28.1533 -8.17089
476000 -56.3241 -15.6742 -19.6553
477000 -48.647 -27.4167 -46.739
478000 -23.2537 -52.3244 -24.5956
479000 -36.5655 2.73491 -37.9703
480000 -14.8475 7.78297 -24.6311
481000 -22.6073 -26.2603 -12.1658
482000 -41.7834 -29.9617 -15.4983
483000 -32.8413 -3.61354 26.6982
484000 -17.8113 -43.7495 -21.9802
485000 -37.9963 14.2633 -12.6334
486000 -14.7863 -23.5962 18.7619
487000 26.0878 4.4821 47.3594
488000 -17.9969 -30.9355 28.4264
489000 26.9036 13.1501 35.6697
490000 -17.9572 2.48497 -8.90272
491000 -34.5849 -8.15289 1.14143
492000 -2.2541 5.62471 22.3152
493000 -16.0999 13.2879 16.3261
494000 16.5447 6.52564 14.0714
495000 -0.545086 28.8219 49.8362
496000 -12.4811 -9.05128 16.4737
497000 57.7707 20.7443 10.4473
498000 -9.82028 5.73666 6.35465
499000 -19.1711 23.6764 -3.80557
500000 17.5112 21.0695 57.249
501000 -32.8669 -2.12153 -7.48685
502000 -16.2002 10.3973 16.1029
503000 -37.3708 3.85116 19.4249
504000 -22.0193 -25.2994 3.66693
505000 -20.0554 -2.10483 -21.1405
506000 6.73563 17.7133 8.43016
507000 -19.1059 -44.2477 -10.7839
508000 -10.1379 -4.92214 -41.4603
509000 -14.841 -7.488 21.007
510000 -30.4477 -27.7646 -50.9845
511000 -11.688 -25.7353 -53.4073
512000 -35.0116 -17.7894 -11.2865
513000 -21.981 -4.32673 -19.2322
514000 16.5679 -32.6693 -10.2628
515000 -35.8542 4.03989 -18.9952
516000 -28.7236 -44.1078 3.01685
517000 -11.1571 -12.8888 -5.98806
518000 -13.3252 10.8449 -0.201127
519000 -27.3134 1.47565 3.80118
520000 50.2489 28.5606 65.4013
521000 -24.3204 -13.2811 38.5564
522000 -7.26108 -15.1865 21.5901
523000 29.2735 19.3457 -11.6176
524000 11.179 -6.43216 3.62424
525000 -7.14384 6.67883 -6.39819
526000 34.8011 7.81848 38.1596
527000 3.67699 -1.3189 44.9356
528000 0.617735 19.2752 53.2037
529000 31.818 37.11 41.6496
530000 5.9761 29.7792 36.4103
531000 28.4193 6.75848 37.7862
532000 -24.5093 -22.7343 -6.45648
533000 1.42771 2.19115 29.3767
534000 -13.1324 -6.1594 27.6522
535000 -34.0277 -33.5543 -30.3495
536000 -49.7702 -39.4396 -19.4975
537000 -45.5869 -29.2225 -28.1267
538000 16.3218 -4.82078 8.42306
539000 -27.9543 16.0549 -7.29995
540000 -41.8714 -14.249 6.03323
541000 -8.24676 -44.5721 -9.15635
542000 -1.60216 -37.3117 28.8565
543000 9.34216 -20.0759 -9.73562
544000 -33.5809 -34.4677 -51.1688
545000 -61.2379 -42.9755 -7.4124
546000 -44.0877 -15.5578 -35.102
547000 -99.4657 -19.0837 -45.4626
548000 -12.7421 -1.60199 -13.1575
549000 -46.1748 -34.3616 -1.27131
550000 -20.5468 -22.2798 -14.5128
551000 -22.8461 -17.0958 8.86164
552000 -5.11739 20.4442 -4.77297
553000 -10.3046 2.07662 -43.811
554000 10.3291 -9.80036 9.56766
555000 9.99435 -4.68194 46.5502
556000 -5.97497 -3.10912 -26.0641
557000 51.2108 -0.421715 19.6441
558000 51.8183 17.9095 20.6806
559000 5.25043 -48.8246 -23.1473
560000 -19.8826 -61.6961 -41.1517
561000 -4.46276 27.81 47.0092
562000 9.97675 7.30699 40.5762
563000 2.44223 26.9858 45.9177
564000 -16.4765 17.1804 -0.281101
565000 19.2424 19.5897 28.3261
566000 29.1649 32.7909 27.4456
567000 16.7937 28.0218 1.70366
568000 23.1479 33.1892 39.8834
569000 5.45372 61.6125 31.922
570000 26.0004 60.5611 17.9897
571000 -7.03644 3.41987 10.8064
572000 -1.18903 -20.9568 -1.4847
573000 -6.92329 -11.7362 36.5806
574000 -31.7554 -20.1625 23.1462
575000 -38.8256 -31.9003 -22.0426
576000 -4.61986 10.6627 -20.2018
577000 -23.1128 -12.1684 -3.00518
578000 -40.5744 5.43457 -8.6593
579000 -21.8337 -19.9179 -5.75824
580000 -39.7191 -18.9991 -19.4276
581000 -62.2555 4.8733 0.73805
582000 -31.5956 -0.636216 -3.41021
583000 -32.2967 -35.8553 -32.5702
584000 7.4494 -35.5619 -6.90596
585000 -60.6617 -51.3887 -2.01318
586000 -40.474 -48.6887 -24.0076
587000 -23.8467 -16.9113 -10.5695
588000 7.59646 -52.3501 -6.59353
589000 -20.6542 -53.5386 -9.83384
590000 -19.6185 -25.456 -22.5442
591000 -18.104 -58.282 17.7942
592000 8.7954 -2.02842 -25.6661
593000 3.01889 -10.3986 16.5215
594000 6.13534 -3.22838 34.0462
595000 8.80397 -49.537 -12.0142
596000 13.6385 -12.5634 8.60504
597000 -12.9701 25.1588 27.1683
598000 29.3987 -14.1733 0.255935
599000 20.4943 -16.2493 52.0202
600000 -9.88743 31.9058 19.0949
601000 -36.4183 11.9325 -18.0455
602000 11.0483 56.3438 29.1348
603000 -3.87818 6.5955 17.4384
604000 -33.2172 -28.2831 -24.6825
605000 -65.4158 -29.8476 1.74792
606000 -27.1211 -10.8226 0.195594
607000 2.73178 11.0343 26.428
608000 -15.5599 -1.52901 14.7897
609000 -16.1293 4.97023 -9.16183
610000 46.0324 41.288 34.4956
611000 38.4536 39.5265 28.6932
612000 15.0587 37.1809 48.5236
613000 -3.57872 26.2146 14.5642
614000 -31.579 -69.9961 9.69418
615000 -40.6419 -21.856 44.2415
616000 -48.3222 -35.7279 -30.5166
617000 16.4529 10.3082 25.9744
618000 -34.6985 12.4176 -24.097
619000 -24.5909 -30.5151 2.81541
620000 -33.5536 -9.53172 -14.235
621000 -23.9615 -20.1165 23.5179
622000 -32.5237 -3.21248 -21.5212
623000 11.9469 22.7311 -8.64524
624000 -34.8266 -37.5909 -20.7484
625000 -86.3966 -39.5471 -59.4278
626000 -98.1434 -53.4016 -71.6273
627000 -9.21198 -56.5116 -45.613
628000 -32.7653 -2.00886 -32.0547
629000 -56.2349 -18.3263 -18.5756
630000 -3.43156 -35.4832 -46.6846
631000 37.4408 22.1006 -10.222
632000 9.6184 -25.1279 -23.2513
633000 -15.3926 -33.2585 19.4103
634000 -38.2501 -40.3949 28.6173
635000 -17.6747 -2.04033 -11.9305
636000 35.7341 -22.5722 28.953
637000 9.57126 -0.331939 -6.94964
638000 32.5926 10.2497 11.9026
639000 31.3965 50.1164 48.8019
640000 13.579 14.2562 40.952
641000 21.6876 4.70259 15.7166
642000 46.5298 29.8552 55.2178
643000 26.4557 -37.0684 58.0986
644000 -24.0826 5.66518 19.3676
645000 -17.2818 -30.4322 48.3023
646000 -3.15187 -32.9659 24.9794
647000 20.2747 -25.5643 12.2567
648000 3.82202 7.98553 33.2166
649000 -11.6424 28.4623 28.3299
650000 25.8471 -1.77765 33.5296
651000 -19.5631 -2.1077 -12.7649
652000 0.675997 18.0105 12.5674
653000 6.48909 -42.2154 -52.3816
654000 -43.5652 -53.8926 -44.7918
655000 -25.9789 -73.9559 -54.4067
656000 -3.11085 -9.48072 -45.6379
657000 -45.8874 -26.1156 11.8869
658000 -35.3782 -20.5028 1.38467
659000 -26.0055 -5.8372 15.1473
660000 7.77244 -11.9744 35.4624
661000 42.3746 -26.4429 42.1807
662000 12.2336 1.59814 53.3953
663000 -11.9099 -42.158 -8.68737
664000 -35.5568 -34.383 -24.8795
665000 -28.3118 -24.9037 -16.0471
666000 -8.78002 -6.09439 -15.9624
667000 -20.2366 -23.6947 -15.7332
668000 -12.6224 -30.1934 -18.8013
669000 -9.15548 -15.5737 45.9696
670000 -16.3445 19.1272 -22.9249
671000 -21.2717 0.987336 -17.0411
672000 -50.4169 -26.007 7.6536
673000 -39.0318 -22.0081 -21.3977
674000 -46.381 -22.1115 -0.990437
675000 -41.6863 -35.5343 -27.8275
676000 -63.3645 -106.151 -36.1743
677000 -53.3999 -52.6399 -16.8235
678000 -40.8245 -26.0581 52.7959
679000 -2.21414 -2.07187 24.1935
680000 17.2391 -9.97252 43.0034
681000 21.5632 -1.69547 13.3941
682000 -8.33907 13.2709 9.51649
683000 20.9755 -0.0429142 7.62136
684000 -35.324 -25.4836 38.6511
685000 15.1848 -6.74992 6.76885
686000 -5.63967 -13.5668 0.661988
687000 -1.90791 -32.8094 0.603583
688000 42.492 15.744 35.76
689000 47.4649 26.8994 40.039
690000 22.6293 51.4268 42.7135
691000 0.272452 -7.01731 21.4815
692000 -34.5628 -43.9331 12.3051
693000 -17.7417 -26.4372 -8.94454
694000 -51.4989 -42.5932 -26.7859
695000 -0.803866 11.2908 21.596
696000 -1.45974 -23.4535 -0.93813
697000 -17.3447 -4.76152 14.0617
698000 -2.93871 -32.153 43.9601
699000 -20.3956 -6.20864 -23.1973
700000 -13.6072 20.988 2.38613
701000 15.4639 32.4342 -25.2248
702000 35.6691 15.8042 38.2107
703000 -5.93447 4.96005 37.2489
704000 -48.0147 -26.8998 -0.702165
705000 -51.3744 -31.8613 15.997
706000 -83.1819 -35.8857 -33.5968
707000 -19.0443 -11.2956 -26.9137
708000 -48.7881 -48.3226 11.258
709000 -13.0623 17.5147 16.8997
710000 -31.1 -41.9433 -46.0372
711000 -44.5667 -18.2508 -8.5667
712000 -27.5468 -47.1307 -31.3842
713000 -1.00691 0.935325 -13.3598
714000 -16.584 -6.42097 1.90088
715000 -47.3199 -26.5079 -18.2078
